HID,Long1,Lat1,Long2,Lat2,marriage,divorce,birth,death,work,education,immigration
240,114.1230387,22.58068133,114.1474494,22.62468159,0,0,0,0,0,4,0
1951,114.0424233,22.68753666,114.1135575,22.61516135,0,0,0,0,0,1,0
1160,113.9256338,22.51572657,114.2256146,22.69747644,0,0,0,0,0,4,0
1837,114.0382302,22.57611433,114.0493693,22.63206898,0,0,0,0,0,2,0
1287,113.8746316,22.55197004,113.8723553,22.56992037,0,0,0,0,0,1,0
1923,113.922905,22.52892951,114.1467551,22.61262755,0,0,0,0,0,3,0
327,113.9299459,22.74871131,113.9303098,22.75153761,0,0,0,0,0,4,0
2158,113.8922297,22.54960966,114.1014403,22.62834855,0,0,0,0,0,6,0
209,113.9321822,22.52669891,114.11215,22.61976315,0,0,0,0,0,5,0
1550,114.2146226,22.73517897,114.1389878,22.60814403,0,0,0,0,0,4,0
899,113.9477232,22.53044909,114.2965968,22.77149148,0,0,0,0,0,5,0
2352,113.8957434,22.53233885,114.2642481,22.59164177,0,0,0,0,0,4,0
274,114.021228,22.53092009,114.100237,22.56271802,0,0,0,0,0,4,0
367,114.2333796,22.74669721,114.1281667,22.69269459,0,0,0,0,0,3,0
112,113.8957434,22.53233885,114.1038279,22.60815141,0,0,0,0,0,5,0
1446,113.922354,22.52687612,113.9218421,22.59078246,0,0,0,0,0,1,0
2425,114.0565727,22.69299886,114.2681153,22.73476386,0,0,0,0,0,2,0
393,114.0706314,22.52768003,114.1505862,22.60657466,0,0,0,0,0,2,0
1964,114.0844981,22.55396949,114.1018588,22.62024685,0,0,0,0,0,5,0
766,113.8268095,22.64682811,114.1655823,22.63742314,0,0,0,0,0,1,0
1314,113.9261702,22.51602169,114.2756256,22.75022902,0,0,0,0,0,4,0
559,114.0174534,22.53769325,114.2483577,22.72462565,0,0,0,0,0,5,0
180,114.116775,22.57874888,113.9379107,22.76365792,0,0,0,0,0,5,0
2133,114.0163238,22.53727597,114.1388049,22.61204261,0,0,0,0,0,3,0
715,113.9091002,22.52678535,114.2774409,22.72813883,0,0,0,0,0,4,0
1087,114.1351301,22.58489774,114.1329378,22.60950451,0,0,0,0,0,5,0
2190,113.9144555,22.49428932,114.3971072,22.61991195,0,0,0,0,0,6,0
1363,114.1335832,22.62485819,114.1466609,22.60673974,0,0,0,0,0,4,0
927,114.0267685,22.56030348,114.1114102,22.60452048,0,0,0,0,0,3,0
2289,114.1060249,22.6145958,114.1078266,22.5959355,0,0,0,0,0,3,0
2157,113.9477232,22.53044909,113.8090237,22.67096156,0,0,0,0,0,6,0
1894,113.8885816,22.57839234,114.2918596,22.7332325,0,0,0,0,0,2,0
467,114.2653662,22.72497823,114.2351148,22.69717051,0,0,0,0,0,2,0
1036,113.8712327,22.59794122,113.8787515,22.57989058,0,0,0,0,0,5,0
743,113.9206165,22.51932572,114.1117052,22.6032368,0,0,0,0,0,2,0
1465,113.9477232,22.53044909,114.1870302,22.65538061,0,0,0,0,0,4,0
745,113.8772696,22.56713794,114.4022505,22.6204849,0,0,0,0,0,1,0
1588,113.8746316,22.55197004,113.8331494,22.77119285,0,0,0,0,0,4,0
952,114.1042123,22.53916777,114.1163171,22.68047672,0,0,0,0,0,1,0
2249,114.021228,22.53092009,113.8201561,22.67580759,0,0,0,0,0,4,0
1589,114.0966175,22.55546143,114.2653662,22.72497823,0,0,0,0,0,5,0
1027,114.2625363,22.74366001,114.2515448,22.72856246,0,0,0,0,0,2,0
475,114.021228,22.53092009,114.0580154,22.62604388,0,0,0,0,0,1,0
481,114.0163238,22.53727597,114.1258456,22.70170658,0,0,0,0,0,3,0
1635,113.883369,22.59400215,113.8877436,22.78404007,0,0,0,0,0,5,0
1875,114.0163238,22.53727597,114.2653662,22.72497823,0,0,0,0,0,1,0
1804,114.0173094,22.62430723,114.1033987,22.61835075,0,0,0,0,0,1,0
460,113.9256338,22.51572657,114.2977645,22.59498283,0,0,0,0,0,2,0
612,114.2138858,22.7535822,114.1535431,22.55858495,0,0,0,0,0,5,0
396,114.007117,22.60084288,114.3410788,22.69204305,0,0,0,0,0,4,0
2598,114.0163238,22.53727597,114.0565715,22.63708957,0,0,0,0,0,1,0
414,114.2294995,22.75382809,114.1612636,22.61026465,0,0,0,0,0,4,0
702,114.1180708,22.5549898,114.2325571,22.70186294,0,0,0,0,0,4,0
1013,114.0966175,22.55546143,114.364301,22.74693896,0,0,0,0,0,5,0
1380,113.8746316,22.55197004,113.8914139,22.57915155,0,0,0,0,0,2,0
625,114.0424233,22.68753666,114.0770368,22.54507433,0,0,0,0,0,5,0
2356,114.0239956,22.64331109,114.2278932,22.55791128,0,0,0,0,0,2,0
1701,114.0174534,22.53769325,114.1000347,22.56966506,0,0,0,0,0,1,0
2217,114.0163238,22.53727597,114.2609681,22.59084355,0,0,0,0,0,6,0
1302,113.848971,22.61149351,114.1381004,22.54593566,0,0,0,0,0,5,0
2283,114.0277042,22.535769,114.10663,22.6041483,0,0,0,0,0,4,0
459,114.0966175,22.55546143,114.1043673,22.56109889,0,0,0,0,0,1,0
2357,113.8957434,22.53233885,113.8036736,22.73717885,0,0,0,0,0,1,0
2004,113.863216,22.57078846,113.8620862,22.6198378,0,0,0,0,0,5,0
592,114.1231488,22.55384302,114.1434636,22.54488498,0,0,0,0,0,2,0
583,114.248107,22.5904246,113.8150982,22.68088519,0,0,0,0,0,1,0
178,113.9256338,22.51572657,114.2735858,22.73120711,0,0,0,0,0,5,0
1925,114.0267685,22.56030348,114.1051182,22.56608791,0,0,0,0,0,1,0
946,114.0706314,22.52768003,114.1551732,22.61770613,0,0,0,0,0,2,0
1202,113.9767135,22.5617285,114.2290116,22.5464949,0,0,0,0,0,2,0
754,114.0060361,22.64477552,114.2360187,22.58560019,0,0,0,0,0,2,0
752,113.9234447,22.53452262,114.3030508,22.59987324,0,0,0,0,0,4,0
1582,114.0424233,22.68753666,114.0388693,22.64516673,0,0,0,0,0,2,0
2454,114.0345766,22.5654001,114.0650394,22.5727667,0,0,0,0,0,1,0
1043,113.9383125,22.57746684,114.1290024,22.55002197,0,0,0,0,0,3,0
1454,114.0060361,22.64477552,114.2933476,22.77126038,0,0,0,0,0,1,0
1993,113.9383125,22.57746684,114.1043035,22.58652143,0,0,0,0,0,2,0
314,114.116512,22.70440433,113.8990061,22.56329767,0,0,0,0,0,2,0
1147,114.079839,22.54379355,113.8144449,22.67344472,0,0,0,0,0,2,0
869,114.1340787,22.550601,114.1738584,22.64970683,0,0,0,0,0,2,0
1426,113.9477232,22.53044909,113.9675519,22.54274466,0,0,0,0,0,5,0
1313,113.9477232,22.53044909,114.1116159,22.56249105,0,0,0,0,0,2,0
1998,114.1187027,22.57398636,114.2172382,22.55800213,0,0,0,0,0,3,0
2320,114.1230387,22.58068133,114.1349087,22.54322937,0,0,0,0,0,3,0
2558,113.9179884,22.53136052,114.040472,22.62411838,0,0,0,0,0,1,0
811,114.0151204,22.63547529,114.0785332,22.57760417,0,0,0,0,0,2,0
1047,114.2084736,22.70857754,114.1249922,22.69986308,0,0,0,0,0,2,0
2411,114.2146226,22.73517897,113.8419877,22.76843068,0,0,0,0,0,3,0
1924,113.9383125,22.57746684,114.2702516,22.69388022,0,0,0,0,0,1,0
1145,114.0966175,22.55546143,114.1182233,22.54045076,0,0,0,0,0,1,0
1071,114.0725556,22.53082869,114.1951627,22.63917509,0,0,0,0,0,4,0
1820,114.1231488,22.55384302,114.1334316,22.58150305,0,0,0,0,0,2,0
1323,113.8922297,22.54960966,114.1393443,22.55366287,0,0,0,0,0,1,0
1245,114.0163238,22.53727597,113.8684735,22.58431758,0,0,0,0,0,3,0
2198,113.9767135,22.5617285,114.2713839,22.59147039,0,0,0,0,0,6,0
1675,113.8591147,22.57989424,114.2819348,22.73821424,0,0,0,0,0,1,0
1816,113.8289193,22.71956443,114.1155868,22.62877384,0,0,0,0,0,2,0
2125,114.0358301,22.70436869,114.0116897,22.67376115,0,0,0,0,0,2,0
2291,114.063936,22.54700848,113.9120693,22.54601377,0,0,0,0,0,3,0
1371,113.9383125,22.57746684,114.2269201,22.54645949,0,0,0,0,0,5,0
3418,114.1125384,22.59592024,114.1433109,22.55306729,0,0,0,0,0,4,0
604,113.8746316,22.55197004,113.8533064,22.75537504,0,0,0,0,0,2,0
2324,113.9075557,22.52137828,114.1093755,22.60445194,0,0,0,0,0,3,0
1438,114.0966175,22.55546143,114.255152,22.6893383,0,0,0,0,0,2,0
928,114.1080087,22.68908288,114.1076893,22.61655363,0,0,0,0,0,2,0
1375,113.883369,22.59400215,114.1085199,22.56635246,0,0,0,0,0,5,0
2316,114.007117,22.60084288,114.3000583,22.72512513,0,0,0,0,0,3,0
1385,113.9863711,22.5576736,114.1099183,22.57313432,0,0,0,0,0,4,0
2203,113.9075557,22.52137828,113.8934253,22.56998563,0,0,0,0,0,6,0
1879,114.0966175,22.55546143,114.111386,22.53035179,0,0,0,0,0,4,0
2371,114.116775,22.57874888,114.0986663,22.57202525,0,0,0,0,0,5,0
1627,113.9477232,22.53044909,113.9412351,22.76133931,0,0,0,0,0,2,0
1126,113.922354,22.52687612,114.1214859,22.54613392,0,0,0,0,0,1,0
1057,114.1278678,22.55997049,114.1271144,22.55046582,0,0,0,0,0,3,0
1180,114.0459589,22.56174254,114.1572376,22.564784,0,0,0,0,0,5,0
1237,113.9272117,22.5017876,114.1303614,22.56337512,0,0,0,0,0,4,0
2573,114.0966175,22.55546143,114.1119225,22.54455996,0,0,0,0,0,3,0
2195,114.021228,22.53092009,114.2247438,22.55792041,0,0,0,0,0,6,0
3307,114.2084736,22.70857754,114.0170986,22.66684462,0,0,0,0,0,0,0
2489,114.0277042,22.535769,114.078063,22.53733783,0,0,0,0,0,1,0
940,114.0706314,22.52768003,114.0597696,22.52218548,0,0,0,0,0,1,0
3507,114.2215604,22.73269285,114.2333796,22.74669721,0,0,0,0,0,2,0
3338,114.2215604,22.73269285,114.2138858,22.7535822,0,0,0,0,0,2,0
3430,114.1281902,22.61384109,114.1230387,22.58068133,0,0,0,0,0,2,0
3343,114.3871403,22.71081409,114.3000583,22.72512513,0,0,0,0,0,2,0
2397,114.0056544,22.53746564,114.0051472,22.55061219,0,0,0,0,0,3,0
1638,113.8289193,22.71956443,113.8245459,22.74361825,0,0,0,0,0,3,0
2147,114.0181437,22.55644728,114.0044968,22.55502232,0,0,0,0,0,3,0
3440,114.1125384,22.59592024,114.1351301,22.58489774,0,0,0,0,0,1,0
1234,114.0357241,22.55844362,114.0377195,22.55782833,0,0,0,0,0,4,0
3524,114.1281902,22.61384109,114.1278678,22.55997049,0,0,0,0,0,3,0
3515,113.8614431,22.58873239,113.883369,22.59400215,0,0,0,0,0,4,0
1165,114.0858786,22.55626271,114.0870308,22.53805308,0,0,0,0,0,3,0
3550,114.2375488,22.729688,114.2468222,22.72244962,0,0,0,0,0,4,0
3304,113.8614431,22.58873239,113.912992,22.5348174,0,0,0,0,0,2,0
3301,114.3066555,22.67607433,114.3350117,22.70546672,0,0,0,0,0,2,0
3408,114.1207023,22.53944976,114.1231488,22.55384302,0,0,0,0,0,1,0
169,114.1335832,22.62485819,114.1315695,22.60643929,0,0,0,0,0,1,0
3353,114.1125384,22.59592024,114.116775,22.57874888,0,0,0,0,0,2,0
3549,114.1125384,22.59592024,114.1187027,22.57398636,0,0,0,0,0,2,0
3582,114.2579837,22.68510514,114.2468222,22.72244962,0,0,0,0,0,2,0
1116,114.1099815,22.53958395,114.0988199,22.55814228,0,0,0,0,0,5,0
3360,114.2579837,22.68510514,114.2468222,22.72244962,0,0,0,0,0,2,0
1402,114.0204046,22.53807139,114.0382715,22.5323228,0,0,0,0,0,4,0
3533,114.3573882,22.68876983,114.2146226,22.73517897,0,0,0,0,0,4,0
3541,114.2084736,22.70857754,114.2421145,22.73886973,0,0,0,0,0,1,0
3493,114.3354208,22.70099604,114.2378371,22.71639645,0,0,0,0,0,4,0
3381,114.1207023,22.53944976,114.1180708,22.5549898,0,0,0,0,0,5,0
3559,114.1281902,22.61384109,114.116512,22.70440433,0,0,0,0,0,2,0
3460,114.2375488,22.729688,114.2625363,22.74366001,0,0,0,0,0,4,0
3351,114.1281902,22.61384109,114.1060249,22.6145958,0,0,0,0,0,1,0
3367,113.8614431,22.58873239,113.8746316,22.55197004,0,0,0,0,0,1,0
3289,113.8936399,22.76805679,113.9299459,22.74871131,0,0,0,0,0,4,0
619,114.065254,22.55279516,114.0651306,22.55945076,0,0,0,0,0,3,0
573,113.8922297,22.54960966,113.8885349,22.5522118,0,0,0,0,0,2,0
1228,114.021228,22.53092009,114.0204046,22.53807139,0,0,0,0,0,3,0
3398,114.1017011,22.63294473,114.1220831,22.59238119,0,0,0,0,0,5,0
3425,114.2084736,22.70857754,114.1125384,22.59592024,0,0,0,0,0,1,0
3589,114.1125384,22.59592024,114.1125384,22.59592024,0,0,0,0,0,1,0
3432,114.2375488,22.729688,114.2294995,22.75382809,0,0,0,0,0,4,0
3499,114.1017011,22.63294473,114.0966175,22.55546143,0,0,0,0,0,3,0
3310,114.2084736,22.70857754,114.2084736,22.70857754,0,0,0,0,0,4,0
