firms-ID,x-coordinate,y-coordinate,capacity,staff,cost
1649, 114.2867986, 22.66660255, 3, 3.4773011245314454, 2561960
1022, 114.0321665, 22.71384223, 2, 1.1591003748438151, 1402041
882, 114.0959054, 22.56484784, 3, 3.4773011245314454, 7150248
1662, 114.2792508, 22.66839408, 4, 4.6364014993752605, 10167660
692, 113.927185, 22.62988075, 3, 3.4773011245314454, 4311108
1538, 114.0959054, 22.56484784, 2, 2.3182007496876302, 3575124
1171, 114.3480704, 22.68461142, 3, 3.4773011245314454, 676383.5404665689
883, 114.1357787, 22.61047964, 7, 5.795501874219076, 1568160
1345, 114.3480704, 22.68461142, 3, 3.4773011245314454, 661508.5199481306
1447, 113.9191977, 22.54583536, 3, 3.4773011245314454, 2045103
531, 114.1261595, 22.70308613, 3, 3.4773011245314454, 3757800
544, 113.8235234, 22.65109646, 2, 2.3182007496876302, 1126182
951, 114.2959773, 22.68899235, 3, 3.4773011245314454, 8381184
731, 113.9211685, 22.48956803, 5, 4.6364014993752605, 5961600
923, 113.8678644, 22.80466662, 1, 1.1591003748438151, 1327280
1354, 113.964386, 22.54286861, 3, 2.3182007496876302, 1118695
1944, 113.9316691, 22.49103627, 6, 5.795501874219076, 2999997
938, 113.9102712, 22.54288065, 3, 3.4773011245314454, 4106880
1466, 113.8686746, 22.79460203, 3, 3.4773011245314454, 5226914
900, 113.8948506, 22.55553054, 3, 3.4773011245314454, 2335392
1316, 113.9152116, 22.75330155, 3, 2.3182007496876302, 576726
427, 113.9463599, 22.58306622, 3, 3.4773011245314454, 8950781
715, 114.3559461, 22.72906025, 3, 3.4773011245314454, 2752422.436279687
67, 113.8210521, 22.72300151, 3, 3.4773011245314454, 1876716
357, 113.9191977, 22.54583536, 3, 3.4773011245314454, 2726804
1219, 113.964386, 22.54286861, 3, 2.3182007496876302, 1200000
2000, 113.9142301, 22.54249797, 3, 3.4773011245314454, 5071328
249, 114.1121549, 22.56746314, 3, 3.4773011245314454, 6807744
1142, 114.0997403, 22.72885792, 3, 3.4773011245314454, 5318352
1937, 114.3242639, 22.60439637, 2, 2.3182007496876302, 500000
257, 114.3024076, 22.66862423, 5, 3.4773011245314454, 2752960
489, 113.9478989, 22.57658566, 4, 3.4773011245314454, 7164936
261, 114.3833801, 22.69048805, 3, 3.4773011245314454, 5149470
