OBs-ID,x-coordinate,y-coordinate,ob-price,capacity
533, 114.5116099, 22.54292441, 652843.5989634729, 1
667, 114.3038386, 22.71690076, 708720, 0
819, 114.3935944, 22.61657424, 1243720, 0
83, 114.02826, 22.65797554, 1116031, -4
670, 114.2434892, 22.60829367, 591779.616004429, 1
106, 114.0321467, 22.60364925, 614176, -3
359, 113.9179521, 22.64049539, 1045568, 0
651, 113.9409297, 22.6785624, 629320, -1
325, 113.8856787, 22.54932036, 555472, -2
369, 114.1319117, 22.61247265, 1176186, 0
577, 114.2847691, 22.67326189, 786900, -5
869, 114.1697836, 22.60198124, 1181635, 0
153, 114.0488191, 22.60469621, 631155, -2
1000, 113.8296581, 22.72516813, 471675, -1
197, 114.1133922, 22.54692885, 789768, -4
343, 113.8992632, 22.73667783, 1407627, -2
295, 113.9894251, 22.73620886, 857324, -2
803, 113.884149, 22.54593081, 695134, -2
662, 113.907684, 22.55657403, 1310962, -1
697, 113.7953963, 22.73625293, 676200.326963162, 0
999, 113.8597157, 22.72651427, 779700, -1
211, 114.3242639, 22.60439637, 500000, 0
502, 113.8553703, 22.78458004, 718410, -2
694, 114.2008166, 22.65662947, 951635, 0
32, 114.0097436, 22.54087223, 1293006, -1
715, 114.0237781, 22.7402955, 632982, 0
783, 114.229344, 22.72458386, 923190, 0
685, 113.8503056, 22.72011299, 519936, 0
282, 114.1143859, 22.69911255, 1196580, 0
718, 113.949178, 22.68319431, 798475.5821683023, 0
185, 114.1283182, 22.59289349, 784160, 0
809, 114.1422694, 22.60791832, 615438, -7
702, 114.1334528, 22.60298027, 536535, 0
457, 114.1132982, 22.57428937, 522420, -1
580, 114.1274377, 22.60239706, 900264, -3
287, 114.3648628, 22.70474565, 801780, 0
20, 113.8691683, 22.5938327, 860071.2435293895, 0
270, 114.1209736, 22.57481572, 499110, -4
453, 113.7931053, 22.67053428, 499965.3984896874, 0
625, 114.099536, 22.57721134, 1098926, 0
568, 113.9771094, 22.55295138, 554642, -5
361, 114.2519571, 22.69252101, 803964.8024272397, 1
35, 114.3449352, 22.61164311, 1306445, 0
641, 113.8551722, 22.73321983, 721335, 0
833, 114.234915, 22.71557304, 1267435, 0
50, 114.1016038, 22.53736933, 1319760, 0
307, 113.8927351, 22.80211546, 363078.27111272764, 1
490, 113.8673605, 22.75687393, 1025640, -2
498, 114.1092381, 22.55806886, 1315895, -1
372, 114.2276735, 22.69908167, 974142, 0
946, 114.0436966, 22.64983377, 420796.51205530745, 1
518, 114.1304523, 22.70820346, 754320, 0
496, 113.8383081, 22.81741923, 543024.4670422476, 0
834, 114.0001385, 22.66584933, 863496, 0
712, 114.1344921, 22.66603443, 804533.6025195163, 1
150, 113.9106641, 22.76447929, 711900, 0
938, 113.9332947, 22.58224165, 852800, 0
230, 113.9287452, 22.5922123, 809358, 0
542, 114.0069626, 22.53846962, 656550, 0
296, 114.2384964, 22.76309512, 900787.7503453563, 0
661, 114.0545956, 22.61293956, 761460, -5
248, 114.3489082, 22.76434466, 1056030, -4
951, 113.927185, 22.62988075, 1077777, -1
298, 114.2113013, 22.64339303, 1133160, 0
336, 114.1011595, 22.56392718, 801922, -3
305, 114.2688222, 22.7499474, 884225, 0
447, 114.0706953, 22.69695963, 567188, 0
160, 114.0299919, 22.6668482, 270841.64814917697, 0
915, 114.128678, 22.56061647, 960447.0770815626, 0
21, 114.3178712, 22.72020294, 684947.7907512499, 0
494, 113.8544979, 22.79091959, 1288884, -2
269, 113.9218083, 22.51883796, 1325844, -2
454, 114.0327264, 22.63754927, 681084, 0
919, 114.0506193, 22.673603, 584736, 0
3, 114.1161173, 22.59930781, 744980, -3
884, 113.9699356, 22.53011123, 415109.10986948194, 0
338, 114.525409, 22.48126127, 699616.928656775, 0
564, 114.3967988, 22.75156799, 828161, 0
881, 114.2240162, 22.70156244, 1157656, -5
444, 114.3059153, 22.67750201, 1136956, -2
758, 114.2834069, 22.66229613, 1257382, -2
297, 113.7788305, 22.67930859, 863664, 0
581, 113.9275589, 22.50061021, 550062, -1
849, 114.3511853, 22.6102279, 673113, 0
815, 114.1793278, 22.63882801, 567782.2394797547, 1
555, 113.9978161, 22.59332402, 899350, -1
596, 114.2896898, 22.75949341, 562989.9490180906, 0
960, 114.1157997, 22.67680622, 630434.0728016587, 1
463, 113.957071, 22.58832707, 644879, 0
232, 113.98464, 22.59929414, 1428921, -1
519, 114.2419631, 22.7339916, 636955.5155438432, 0
74, 114.2118053, 22.6108732, 671726, -3
252, 114.2099445, 22.70807763, 1228290, -1
539, 113.9089654, 22.7268016, 608299.366894955, 1
969, 113.9647448, 22.58175217, 1043776, 0
659, 114.1008377, 22.70977353, 1390272, -1
439, 113.8286619, 22.71792127, 937657, -1
190, 114.3236798, 22.69825868, 882500, -2
762, 114.0529662, 22.66152243, 495915, -2
616, 114.0095728, 22.68410389, 1290600, 0
215, 114.0914813, 22.54589324, 801416, -2
648, 114.0118614, 22.65099043, 585061.7875461744, 0
554, 113.9634208, 22.70353264, 1193361, -2
65, 114.1218527, 22.67637751, 813975, 0
822, 114.3624828, 22.75343579, 1250588, 0
1, 114.3064406, 22.77130579, 1014687, -5
486, 113.9539752, 22.70654651, 1143384, 0
574, 114.2282188, 22.54732311, 659487.1840412617, 1
415, 113.9138098, 22.56441558, 1444716, 0
332, 114.2071982, 22.67346065, 715573.2680874777, 0
958, 114.0959054, 22.56484784, 1191708, -4
707, 114.1288802, 22.67193019, 1163021, 0
524, 113.936617, 22.52098472, 765762, -1
427, 114.1561488, 22.64686208, 700060, 0
102, 113.8870304, 22.73681777, 750440, -1
362, 114.0258222, 22.70119786, 1296036, 0
310, 114.2353191, 22.60937378, 806366, 0
139, 114.3538281, 22.68777839, 677160, 0
62, 113.9366485, 22.52943032, 1150056, -2
210, 113.863564, 22.77118378, 931710, -1
807, 114.3533694, 22.67641578, 996736, -1
711, 113.9219319, 22.76063276, 1357360, 0
273, 113.7905001, 22.72072576, 594021.2871049374, 1
164, 114.5769004, 22.49474317, 690667.6076259789, 0
366, 114.2247268, 22.55089246, 1326039, -3
916, 113.9167987, 22.5568068, 882252, -3
975, 114.0406397, 22.5999918, 933030, 0
256, 113.9945339, 22.53990409, 515235, -3
639, 114.1216418, 22.68350161, 981336, 0
943, 113.8637706, 22.57978804, 782034, 0
862, 114.2587806, 22.57845399, 848232, 0
686, 113.866769, 22.77734068, 847416, -2
566, 113.9345508, 22.57649825, 825466.6433891682, 0
172, 113.8714992, 22.78752544, 742959, -2
537, 113.9705889, 22.54983022, 1222122, 0
842, 113.8200876, 22.70560139, 470116.26995119033, 0
409, 114.0211554, 22.71756814, 855708, -3
116, 114.1847659, 22.59345697, 1204830, 0
113, 114.0492451, 22.56662297, 630853, -6
18, 114.2203198, 22.69700052, 906456, -2
368, 114.0024811, 22.53454229, 1179252, -2
604, 114.021967, 22.61886057, 1135920, -1
428, 114.4128062, 22.69650582, 670001.0046942878, 1
614, 114.0891034, 22.70606051, 1340313, -2
473, 114.0449931, 22.70374768, 706041, -6
714, 114.2175072, 22.66480641, 1083605, -2
314, 113.8540567, 22.62132675, 923886, 0
196, 113.8942223, 22.47161056, 1133028, 0
906, 114.0610122, 22.63303021, 1049970, -4
713, 114.2860963, 22.71315916, 1174190, -4
159, 113.931978, 22.6304777, 1211328, 0
79, 114.2132152, 22.74822005, 719739, 0
620, 114.0709098, 22.55199265, 464225.29720602394, 0
828, 113.8461335, 22.76472884, 1135830, -1
323, 113.8885023, 22.74840589, 570617.8576239876, 0
756, 114.2574001, 22.71075833, 504059.8645104925, 1
836, 113.9887818, 22.68911745, 1052905, 0
29, 114.1942113, 22.64106038, 1316016, -7
880, 114.1223451, 22.60760209, 808678, 0
99, 113.9032064, 22.55898151, 809725, -3
492, 114.359798, 22.74479107, 1356790, -2
911, 113.981679, 22.72850334, 822618, -2
896, 114.0574806, 22.53699791, 1062528, -1
130, 113.8888349, 22.49267264, 1237896, 0
183, 114.2923767, 22.7796408, 617861, 0
892, 113.9180301, 22.68796411, 499125, -1
727, 113.8790227, 22.59653042, 1420160, 0
742, 114.3388999, 22.68548423, 574640, -2
238, 114.2301425, 22.55957429, 769975, -4
720, 113.7831902, 22.7246244, 944460, 0
450, 113.9144593, 22.58669471, 999192, -1
424, 114.1346934, 22.55978304, 803432.5252882566, 0
791, 114.2850418, 22.6886509, 479257.7855394819, 1
324, 114.0923412, 22.55686737, 409888.7224962626, 1
704, 114.0017638, 22.59835539, 1270584, -2
212, 114.0321665, 22.71384223, 1402041, -1
135, 114.3291541, 22.76598871, 616474.36803, 1
632, 113.9157343, 22.5349482, 545712, -1
85, 113.924939, 22.51239945, 1434615, 0
908, 113.9387369, 22.76682196, 1224564, -1
84, 114.1382922, 22.57066054, 1255720, -2
794, 114.0484984, 22.62211213, 381391.837873212, 0
11, 114.0658046, 22.54474181, 995571, -1
717, 114.1186904, 22.62107604, 324341.7873548222, 0
423, 114.0512736, 22.65620457, 1004608, 0
208, 114.072443, 22.6488278, 909275, 0
939, 113.9070047, 22.73201308, 1222504, 0
971, 114.1188756, 22.69922478, 1098685, -2
466, 113.9365428, 22.76215335, 1192140, -1
561, 114.0254399, 22.71858525, 1268890, -9
642, 114.1354023, 22.63396417, 299410.38120493613, 1
317, 114.2982552, 22.71040813, 888894, 0
460, 113.8891921, 22.59012776, 634095, 0
998, 113.8319797, 22.6725188, 1112397, 0
193, 113.9205092, 22.56157879, 667749.7538027514, 1
867, 113.9778758, 22.56564506, 453570, 0
41, 113.8460198, 22.63041229, 1038213, -1
72, 114.2810814, 22.68512797, 541755, 0
983, 114.1745566, 22.56904314, 455758.558148254, 1
420, 114.3294027, 22.68940797, 987712, -1
798, 114.3144354, 22.6722525, 1249053, 0
384, 114.1121549, 22.56746314, 1134624, -3
532, 113.8496457, 22.75600839, 520038.9559448865, 0
633, 113.8336617, 22.63291191, 1120614, -2
375, 114.1876572, 22.64171731, 998250, 0
413, 113.9152116, 22.75330155, 735328, -5
491, 113.8108448, 22.66372012, 1016199, -3
992, 114.130318, 22.63037947, 840005.752816875, 0
920, 114.146039, 22.55984134, 1091304, 0
629, 113.8821179, 22.81945596, 651400, 0
299, 113.9976651, 22.67571164, 538720, -8
255, 114.2351296, 22.70908286, 934177, 0
761, 113.8906331, 22.58145324, 814088, 0
883, 114.0845334, 22.55449314, 1468623, -1
410, 114.2835138, 22.69463549, 1093983, 0
738, 114.0547554, 22.56666808, 831303, 0
988, 114.1094237, 22.61478813, 768775, 0
589, 114.3324378, 22.69398811, 1410400, -1
244, 114.0271627, 22.63621566, 1178568, 0
724, 114.0905531, 22.57029926, 525792, -2
446, 114.129943, 22.58690043, 870662, -1
422, 113.9338704, 22.49890379, 1290470, 0
308, 114.0012656, 22.72803226, 1160838, 0
42, 114.0404776, 22.52785478, 580032, -3
474, 114.1674935, 22.56881687, 1263015, -4
856, 114.0766851, 22.57433865, 1186416, 0
501, 114.0994988, 22.70120735, 931550, -1
200, 114.4259074, 22.60700273, 689955, 0
816, 113.92475, 22.75002473, 769814.044886961, 1
907, 113.968556, 22.69827316, 575415, -6
565, 114.3236032, 22.67782678, 1365188, 0
483, 114.0491343, 22.73364824, 1315980, 0
485, 113.77963, 22.74116414, 808776.7279603125, 0
144, 113.9874438, 22.5398186, 716260, -5
538, 113.9463599, 22.58306622, 1278683, -1
27, 113.9843857, 22.73744168, 766370, -3
505, 114.116191, 22.66686081, 734100.5839352701, 0
653, 114.1578879, 22.60869288, 372962.2205056747, 1
549, 114.3199658, 22.72416385, 1269026, -1
824, 113.8604372, 22.58680986, 1143828, 0
378, 114.0125106, 22.66960061, 719914.7096338952, 1
43, 113.8086998, 22.76195894, 1253175, 0
218, 114.0515348, 22.69449135, 1292616, 0
479, 113.9426484, 22.73934999, 1016392, 0
831, 114.2196155, 22.74636217, 797939, 0
591, 114.0518927, 22.5357264, 818950, 0
86, 113.7904493, 22.70026312, 397359.55330576014, 1
962, 114.1504528, 22.64612288, 1197999, 0
700, 114.0065176, 22.55598372, 1468623, 0
223, 113.9608013, 22.6869296, 1059300, -2
364, 114.2065974, 22.65124861, 1233543, 0
684, 114.0453813, 22.75277193, 432872.40096093755, 1
866, 114.1575204, 22.57007701, 877828, 0
237, 114.2647351, 22.7062861, 359917.5388104883, 1
241, 114.4051074, 22.77520683, 370106.8440424469, 0
403, 114.4795544, 22.58711497, 307942.38258908305, 1
340, 113.9524126, 22.5405666, 997194, -1
855, 113.8553547, 22.57392107, 627477.5097956995, 1
859, 114.2164611, 22.55835352, 946925, -1
752, 113.993609, 22.7445097, 638781.0644715808, 1
764, 113.8868121, 22.72240779, 1183616, -1
268, 114.0440301, 22.51042369, 759646.2941848147, 1
272, 113.8709278, 22.80842361, 1253875, 0
180, 114.0047845, 22.65568646, 1038097, 0
647, 114.5165082, 22.48185889, 381440.3355652903, 1
602, 113.9259902, 22.71932507, 1215192, -1
926, 114.1319441, 22.68526033, 967252, 0
246, 113.9304353, 22.50518507, 477116.70224476536, 0
603, 114.3035564, 22.77255353, 636540, -1
851, 114.0420236, 22.55062703, 578934, -2
644, 114.0643681, 22.62765762, 652140, 0
652, 113.8916427, 22.76205659, 518738, -3
947, 114.0659798, 22.55478286, 343555.2557349818, 1
562, 114.1119923, 22.58738683, 723051, 0
313, 114.0841587, 22.63955388, 725420, 0
640, 114.0147148, 22.66305665, 909900, 0
753, 114.0622229, 22.57712159, 421514.99638239347, 0
443, 114.2956573, 22.6953443, 1266055, -2
148, 113.9321561, 22.78251295, 1156470, -1
194, 113.833333, 22.80163876, 846653, 0
440, 113.9937408, 22.6956048, 567088, 0
434, 113.9887725, 22.6637733, 834948, 0
58, 113.9205107, 22.61736685, 376730.07206430193, 0
327, 113.8948506, 22.55553054, 583848, -3
636, 114.3660499, 22.76604231, 750435, 0
181, 113.9370525, 22.74123688, 601216, 0
854, 114.3560622, 22.69406645, 1181817, 0
571, 113.947055, 22.53382191, 1035706, 0
572, 114.2818029, 22.58864071, 544118.9581671754, 1
814, 114.510525, 22.64360625, 967530, 0
997, 113.9258007, 22.69787298, 527901, 0
709, 114.0718629, 22.54517922, 945560, -1
736, 113.9364244, 22.75496381, 575757.4155104099, 0
344, 114.2237726, 22.65744553, 686060, -3
977, 114.2158073, 22.71145938, 871612, 0
608, 114.1351285, 22.5743363, 780442, 0
137, 113.8632916, 22.78347339, 773025, 0
796, 113.8403815, 22.61457115, 318028.10633055354, 0
994, 114.0831677, 22.5592743, 1198821, 0
547, 113.8206971, 22.75419266, 600300, 0
754, 114.0537597, 22.57958843, 972864, -3
87, 113.9937353, 22.54944389, 669804.0202412785, 1
567, 114.0746699, 22.65832693, 976345, -1
637, 114.0041979, 22.73380776, 859353.9566761821, 0
318, 113.8235234, 22.65109646, 674286.763705356, 0
55, 114.3066361, 22.60150689, 1276382, 0
408, 114.2455148, 22.5868276, 448106.1013278484, 1
54, 114.4672776, 22.59444856, 303335.1018416437, 0
592, 113.9421106, 22.57569068, 782726.6189184375, 0
478, 114.3051519, 22.73062758, 1000355, 0
528, 114.0147288, 22.67646163, 312012.5963020255, 1
379, 114.1306793, 22.70066274, 908367, -1
535, 113.9952455, 22.5333633, 688897.16865625, 0
184, 113.8454037, 22.71817642, 1250486, 0
734, 114.2252403, 22.63378122, 506028.5115667082, 1
903, 114.1042953, 22.54730183, 1096260, -4
820, 114.4206344, 22.64119686, 371369.5802473007, 1
484, 113.8440245, 22.77613656, 1151185, 0
306, 113.905693, 22.78527296, 312504.7580660795, 1
746, 114.0503917, 22.5948486, 1200000, -1
690, 113.9180058, 22.51905186, 1030378, -2
75, 114.0125466, 22.74553954, 888024, 0
251, 114.2792508, 22.66839408, 1129740, -4
595, 114.2181855, 22.75663067, 711344.3890856368, 1
928, 114.0109673, 22.53116917, 755118, -1
804, 114.2146748, 22.70297441, 881500, -3
868, 114.0294245, 22.67435697, 462717.67759302154, 1
482, 113.7985327, 22.72284588, 1314686, -1
39, 113.9187309, 22.57620516, 1200870, -8
143, 113.9450728, 22.75703773, 459285, 0
830, 114.0832859, 22.57238701, 1461252, -2
813, 114.239145, 22.60466459, 1051250, -2
76, 114.2652891, 22.57777992, 872625, 0
619, 114.3217029, 22.66619204, 675994, -1
770, 113.9238649, 22.572151, 942906, -3
745, 113.8464076, 22.74194233, 521504, 0
