OBs-ID,x-coordinate,y-coordinate,ob-price,capacity
948, 114.5420542, 22.48906859, 417163.3763080089, 1
246, 113.9304353, 22.50518507, 79241.15646581832, 2
365, 114.0216399, 22.55492223, 750444, -1
411, 113.8594129, 22.76057567, 1265072, -3
171, 113.9478989, 22.57658566, 1194156, -1
551, 114.3095222, 22.67753944, 212846.48591669404, 2
654, 113.9952024, 22.67630999, 2189347.5275470195, 4
880, 114.1223451, 22.60760209, 173573.6463478469, 2
113, 114.0492451, 22.56662297, 1873633.41, -88
381, 113.9851535, 22.63400409, 86546.05139594222, 2
901, 114.0280747, 22.56038858, 6353976.708533412, -26
821, 114.1361528, 22.54496138, 2.8821014573533213E8, 6
891, 114.2191936, 22.6864041, 142901.662735698, 2
503, 113.9186695, 22.6624903, 514581.27566827944, 1
481, 114.0851591, 22.72977703, 115522.92863012882, 2
841, 114.2107963, 22.65930324, 124934.2326040698, 1
316, 114.3683956, 22.75704442, 306661.73106734396, 2
511, 113.9721574, 22.73531601, 47131.69860417221, 2
353, 114.0770694, 22.58454823, 147455.54299621444, 1
855, 113.8553547, 22.57392107, 104213.58820298685, 2
272, 113.8709278, 22.80842361, 208247.80309746126, 1
134, 114.3122933, 22.69246974, 1116224, -2
933, 113.889499, 22.78518445, 677747.4632141539, 1
413, 113.9152116, 22.75330155, 2295326.2408162006, -41
918, 113.8596763, 22.8103313, 187480.40459688284, 2
858, 113.8552673, 22.79763444, 405773.66282136855, 2
799, 113.9415958, 22.53640187, 498128, -2
956, 114.150488, 22.61391258, 89477.13875904171, 2
107, 114.0662671, 22.68601619, 147405.24275036546, 2
90, 114.1357787, 22.61047964, 522720, -1
909, 114.1209247, 22.66358533, 189502.1376301639, 1
28, 113.8122844, 22.71229903, 84127.3523733931, 2
16, 114.3833801, 22.69048805, 2548987.65, -40
397, 113.9045836, 22.80055712, 669627, -2
347, 114.1768958, 22.60025679, 336110.5606324918, 1
907, 113.968556, 22.69827316, 5494935.731802603, -48
820, 114.4206344, 22.64119686, 61678.31659752902, 2
274, 114.0818223, 22.57645726, 986391, 0
777, 113.9381521, 22.7278868, 105533.55817423356, 2
578, 114.3125033, 22.7649677, 155005.622275634, 2
500, 113.8391301, 22.6959473, 154437.61710239635, 2
512, 113.9370425, 22.53714623, 315297.47959752183, 1
888, 114.306448, 22.76430403, 221427.35003379793, 1
76, 114.2652891, 22.57777992, 187299.15138570583, 2
928, 114.0109673, 22.53116917, 718109.7045003882, 5
677, 113.8891204, 22.53739654, 682584, -1
421, 113.8922304, 22.79108217, 190053.36838161887, 2
