schools-ID,x-coordinate,y-coordinate,Num-student
69, 114.1428982, 22.62017946, 5
1076, 114.2070235, 22.66288376, 1
1878, 113.92655434261333, 22.494463521532538, 0
255, 113.9224168, 22.52175518, 14
356, 113.9355096, 22.68916665, 2
148, 113.8967735, 22.73733075, 5
1, 114.0827477, 22.55702068, 5
156, 113.836729, 22.77085636, 8
74, 114.139176, 22.60691245, 4
13, 114.092794, 22.54880699, 0
1060, 114.2033003, 22.65251987, 2
58, 114.1115702, 22.6101334, 4
1070, 114.2083112, 22.71016104, 2
1390, 114.0113338, 22.54094855, 0
470, 113.9171848, 22.491473, 1
224, 114.0369986, 22.5279957, 6
25, 113.8736547, 22.60193417, 8
382, 113.8358046, 22.80133241, 1
149, 113.8560451, 22.76570723, 11
307, 113.8498845, 22.59552003, 0
1856, 114.06995649057713, 22.73563972149086, 2
19, 113.8700743, 22.55588368, 0
1880, 114.0590926141986, 22.642211087019454, 0
1846, 113.92655434372095, 22.55312797945184, 9
388, 113.8003849, 22.74307814, 8
106, 114.1448987, 22.612774, 3
594, 113.9009591, 22.73699951, 1
409, 114.2568866, 22.59128337, 5
12, 114.026119, 22.60281383, 7
434, 113.9028057, 22.58392709, 0
264, 113.8997737, 22.51209673, 8
1882, 114.09168401142146, 22.711739375760985, 0
3, 114.08199, 22.55050255, 7
36, 113.981697, 22.54120672, 6
862, 114.0786001, 22.54360796, 1
1864, 114.36979716939598, 22.76605834652167, 5
62, 114.3638261, 22.74511559, 3
320, 113.9174411, 22.67537261, 2
1073, 114.1137485, 22.68970835, 2
301, 114.1004857, 22.65773277, 7
437, 113.8557334, 22.65535098, 5
412, 114.1936691, 22.65522272, 11
315, 113.9626144, 22.70554424, 1
293, 114.1717196, 22.60560437, 5
2, 114.095055, 22.55916526, 1
588, 114.2966103, 22.77149272, 3
732, 114.3320219, 22.68758546, 2
724, 114.2837084, 22.66742362, 2
313, 113.8490645, 22.6110715, 1
1867, 114.14383019099424, 22.685666273816373, 3
92, 114.0135224, 22.72799984, 4
366, 114.1164567, 22.69397272, 12
27, 113.8875691, 22.76634594, 5
304, 114.3207393, 22.79106247, 5
472, 113.8920223, 22.50545047, 0
14, 114.1264577, 22.60106998, 15
419, 113.8837617, 22.66892465, 0
91, 114.215309, 22.55993819, 5
213, 114.0532175, 22.53031133, 10
2, 113.992699, 22.70315604, 10
205, 114.1329896, 22.5590596, 0
1874, 114.00260097221938, 22.70956661449834, 1
318, 113.8319602, 22.63381959, 1
400, 114.0272975, 22.74138882, 11
1862, 114.3046144341279, 22.774749381052047, 1
1849, 114.23074065977885, 22.720430409622985, 3
479, 113.9687935, 22.55608872, 1
10, 113.9034759, 22.75829947, 8
513, 113.9047839, 22.51303554, 2
13, 114.1273117, 22.55232136, 20
1219, 114.0576514, 22.72040919, 0
306, 113.8710768, 22.57760267, 2
904, 114.2731798, 22.63296093, 0
532, 113.9684818, 22.56243403, 0
1178, 114.3975034, 22.63867113, 2
538, 113.9554493, 22.74093736, 5
20, 114.1070444, 22.61512856, 10
