people-ID,x-coordinate,y-coordinate
11598, 113.8647567, 22.57798747
22693, 113.8888349, 22.49267264
1095, 114.0648887, 22.6583551
6348, 114.2146748, 22.70297441
10038, 114.4118728, 22.6391188
23239, 113.8764685, 22.77355168
2628, 114.0492451, 22.56662297
23506, 113.8744093, 22.58226338
4605, 113.8375283, 22.7668591
9393, 113.9237549, 22.4936901
10502, 114.1042953, 22.54730183
899, 113.9387369, 22.76682196
12053, 114.3064406, 22.77130579
7575, 114.0580164, 22.62327935
2613, 114.0580164, 22.62327935
8085, 113.8165886, 22.74648029
9133, 113.8269022, 22.71737611
6859, 114.058659, 22.54400765
23600, 113.89667, 22.77535293
7904, 113.8604257, 22.79841952
804, 113.9152116, 22.75330155
10469, 113.936611, 22.67894119
3332, 113.8871199, 22.7781799
5180, 113.9141292, 22.54075615
10391, 114.0946258, 22.54159553
3224, 114.0379695, 22.61157214
6846, 113.8222272, 22.72445532
6163, 114.1020648, 22.59017166
1130, 113.9127016, 22.50412355
12266, 114.0233967, 22.66753738
201, 114.4154209, 22.62691459
656, 113.9188787, 22.54714559
3806, 113.968556, 22.69827316
14126, 113.9032438, 22.72744574
4869, 114.1204576, 22.57562507
12764, 113.8915813, 22.56216544
13449, 114.0975068, 22.5648681
1420, 114.3381823, 22.71000433
7197, 114.0280747, 22.56038858
8158, 113.866769, 22.77734068
7833, 113.9211544, 22.72807538
1316, 113.8371794, 22.62749629
8155, 113.8108448, 22.66372012
8804, 113.9976651, 22.67571164
6321, 114.0321467, 22.60364925
2485, 114.0367843, 22.52298641
13298, 114.3423324, 22.67995639
13792, 114.4259074, 22.60700273
13444, 114.3480704, 22.68461142
3154, 114.0778164, 22.53955473
8879, 114.2868002, 22.71955642
5860, 114.2859072, 22.6697701
6591, 113.968556, 22.69827316
10787, 113.964386, 22.54286861
2647, 113.9643322, 22.69905039
371, 114.3489082, 22.76434466
6870, 113.8471295, 22.77254999
13912, 114.0778164, 22.53955473
5340, 114.21987675895357, 22.713912128612794
9213, 113.9908557, 22.53226769
8755, 114.3039771, 22.72151924
8213, 114.1469336, 22.6788307
8690, 114.2752894, 22.69909332
382, 113.8585604, 22.58204183
4586, 114.1042953, 22.54730183
11913, 114.1029601, 22.55553361
24484, 113.8371794, 22.62749629
13686, 113.993609, 22.7445097
1362, 114.2109974, 22.71058323
9473, 114.0945469, 22.55477559
10927, 114.2785995, 22.72759388
9192, 114.0638116, 22.62506178
7941, 113.936609, 22.69505631
14068, 114.0774723, 22.63236483
8106, 114.115931, 22.58323568
6668, 114.1536971, 22.55707716
12292, 113.8594129, 22.76057567
9369, 113.9275533, 22.63746989
9776, 114.0580164, 22.62327935
26539, 114.2360842, 22.55783509
645, 113.9191977, 22.54583536
12117, 113.8470746, 22.7685212
356, 114.0337206, 22.63601111
11583, 114.3489082, 22.76434466
11659, 114.1422694, 22.60791832
5595, 114.0537597, 22.57958843
13242, 114.1674935, 22.56881687
8864, 114.3215746, 22.70437613
24367, 114.1422694, 22.60791832
26545, 113.9478989, 22.57658566
8825, 114.0629383, 22.71540988
10318, 114.060733, 22.65372364
13681, 113.916807, 22.72566634
10103, 113.8546887, 22.58178721
5808, 113.8067743, 22.69340588
22362, 113.8833188, 22.57999628
8179, 113.9390427, 22.76296163
5217, 113.9275589, 22.50061021
5561, 113.9176323, 22.4970986
9328, 114.0158759, 22.61801678
1428, 113.8839273, 22.58412415
922, 114.0277017, 22.72588026
672, 114.1133922, 22.54692885
11344, 114.0208734, 22.61867062
12986, 114.3633672, 22.73476325
12020, 114.0141959, 22.67946648
6883, 114.0998616, 22.55693538
24210, 113.9152116, 22.75330155
4664, 113.8585604, 22.58204183
4374, 114.3215746, 22.70437613
