people-ID,x-coordinate,y-coordinate
848, 114.2939222, 22.66603796
10036, 113.8980972, 22.55150493
12630, 114.130318, 22.63037947
2757, 113.9243792, 22.54553263
7301, 113.9842934, 22.5915632
11126, 114.3220415, 22.71089352
24432, 114.1422694, 22.60791832
11137, 114.4766376, 22.55186405
10168, 113.94436, 22.77088278
4308, 114.1180562, 22.55978111
4977, 114.1144898, 22.54904063
23507, 113.8603881, 22.78971246
25379, 113.8881337, 22.46708487
24395, 114.2237726, 22.65744553
1, 114.2342866, 22.66349249
7175, 114.0916162, 22.549222
4941, 114.0580164, 22.62327935
12997, 114.095055, 22.55916526
8555, 113.8837363, 22.76838744
12950, 114.1061697, 22.60760021
2839, 114.0395011, 22.60753726
2224, 114.1215589, 22.60290088
13030, 113.8222272, 22.72445532
11258, 114.2347118, 22.55693067
7952, 113.9366485, 22.52943032
11935, 114.1732818, 22.60539133
232, 114.4678422, 22.59785863
11433, 113.7918396, 22.71366071
25362, 113.964386, 22.54286861
6949, 113.9805994, 22.70188376
4054, 113.9811496, 22.53781655
12964, 113.8635089, 22.56682005
6119, 113.8544979, 22.79091959
10320, 113.9198768, 22.73028309
4457, 113.9514808, 22.57933839
2528, 113.9152116, 22.75330155
9138, 113.9859915, 22.53842706
5573, 114.0544413, 22.63532705
7980, 114.3346239, 22.70469429
6338, 114.0790509, 22.54727143
9667, 113.859515, 22.73057783
445, 113.8320961, 22.73412313
2176, 113.8296581, 22.72516813
5187, 114.0587637, 22.53249916
6326, 114.02826, 22.65797554
9854, 113.9187309, 22.57620516
10850, 114.3480704, 22.68461142
11130, 114.2312904, 22.70918313
6756, 114.1222502, 22.54124597
4557, 113.9854016, 22.54491542
11847, 113.8585604, 22.58204183
762, 113.9843857, 22.73744168
2291, 113.8266324, 22.64052238
6061, 114.2175072, 22.66480641
5076, 114.0718589, 22.62126535
12301, 114.214763, 22.67006742
10302, 114.3324378, 22.69398811
3469, 114.2299012, 22.55968514
11146, 114.0422668, 22.52653992
22679, 113.8909235, 22.56362014
2836, 114.043749, 22.70327939
5286, 113.8086998, 22.76195894
23293, 114.031832, 22.70150831
10096, 113.9214564, 22.55194356
4659, 114.0422668, 22.52653992
1050, 114.37631557071731, 22.685666268168994
5010, 113.909087, 22.55957907
25466, 114.0492451, 22.56662297
4316, 114.0490229, 22.63510087
2885, 114.1422694, 22.60791832
5555, 114.1121549, 22.56746314
11783, 113.8575476, 22.66873178
12091, 113.8585604, 22.58204183
7315, 113.8927493, 22.76804691
10946, 114.1444253, 22.55463502
10735, 114.1532576, 22.65596196
6813, 114.0845334, 22.55449314
23330, 114.3486816, 22.70118929
4448, 114.0978306, 22.69478757
6899, 114.0444397, 22.72126112
8825, 114.0629383, 22.71540988
1327, 114.2641171, 22.73798272
5832, 113.8881389, 22.7330613
10333, 113.8649922, 22.79720284
10740, 114.0490229, 22.63510087
10253, 113.8356266, 22.62294023
13236, 113.7997602, 22.69995304
411, 114.0594272, 22.63716177
8205, 113.9152116, 22.75330155
5099, 113.9672215, 22.70504507
22411, 114.0950593, 22.53996567
8155, 113.8108448, 22.66372012
8818, 113.7961225, 22.72937009
11, 113.8422827, 22.76537303
6653, 114.2781637, 22.66588492
7629, 113.8819519, 22.78431814
5917, 113.8602837, 22.5888914
25390, 114.2420552, 22.65497428
996, 113.9141292, 22.54075615
23599, 114.0404776, 22.52785478
11777, 114.0503917, 22.5948486
9235, 114.0537597, 22.57958843
10871, 114.0297176, 22.60251452
10970, 113.8461335, 22.76472884
9038, 114.1428982, 22.62017946
6903, 114.2243676, 22.70347322
9665, 114.1042953, 22.54730183
10173, 113.9997383, 22.6852911
7522, 114.3294027, 22.68940797
12293, 113.8224819, 22.75523871
22543, 113.9070047, 22.73201308
2607, 113.978829, 22.6818839
10328, 114.1239461, 22.70131187
14272, 114.0151301, 22.5346779
6176, 114.0790509, 22.54727143
4476, 114.1144898, 22.54904063
13421, 114.2237726, 22.65744553
2955, 113.9854611, 22.59722996
6708, 113.8661029, 22.75930169
4245, 113.8603968, 22.73318929
14095, 113.9192964, 22.77033845
13287, 113.8341494, 22.62683087
