firms-ID,x-coordinate,y-coordinate,capacity,staff,cost
218, 113.8341494, 22.62683087, 7, 6.054637436762226, 11998440
1151, 114.0348327, 22.5262719, 6, 4.036424957841484, 3065712
12, 114.0395011, 22.60753726, 3, 3.027318718381113, 4408355
1162, 114.058659, 22.54400765, 3, 3.027318718381113, 3280512
248, 114.0158759, 22.61801678, 6, 5.045531197301855, 11283204
1031, 113.9894251, 22.73620886, 1, 1.009106239460371, 857324
1498, 114.0790509, 22.54727143, 3, 3.027318718381113, 10028961
1461, 113.9187309, 22.57620516, 3, 3.027318718381113, 7205220
781, 114.2981812, 22.60276444, 1, 1.009106239460371, 659988
466, 114.1151488, 22.55020013, 3, 3.027318718381113, 4597740
431, 114.5580421, 22.55634191, 1, 1.009106239460371, 1089330
1832, 113.9856891, 22.52621558, 2, 2.018212478920742, 1202172
1364, 114.1216418, 22.68350161, 7, 5.045531197301855, 3925344
1036, 113.89667, 22.77535293, 3, 3.027318718381113, 7851564
1776, 114.0395011, 22.60753726, 4, 3.027318718381113, 1889295
682, 114.1020648, 22.59017166, 4, 5.045531197301855, 4228605
1006, 114.1422694, 22.60791832, 3, 3.027318718381113, 2513467.6719943024
736, 113.9179521, 22.64049539, 1, 1.009106239460371, 1045568
77, 114.37472, 22.69079949, 4, 5.045531197301855, 9558600
996, 113.8824366, 22.76793183, 3, 4.036424957841484, 11783880
1125, 114.1027893, 22.59637715, 3, 4.036424957841484, 5178768
759, 114.1172224, 22.59546438, 4, 3.027318718381113, 3452988
816, 113.9853128, 22.56103544, 1, 1.009106239460371, 1012986
2018, 114.1042953, 22.54730183, 3, 3.027318718381113, 5848268.7909543365
821, 114.102483, 22.54850495, 7, 6.054637436762226, 2729916
1065, 113.9020529, 22.78104849, 2, 1.009106239460371, 1495160
1677, 114.1331767, 22.5485137, 2, 2.018212478920742, 2960100
1937, 114.1042953, 22.54730183, 3, 3.027318718381113, 5848268.7909543365
1653, 113.866769, 22.77734068, 3, 3.027318718381113, 5084496
1875, 114.0916162, 22.549222, 3, 3.027318718381113, 3250100
389, 114.2237726, 22.65744553, 3, 3.027318718381113, 6518211.250751356
44, 114.0579046, 22.57556408, 3, 3.027318718381113, 5556762
1446, 113.9874438, 22.5398186, 3, 3.027318718381113, 4297560
356, 113.8961269, 22.51793372, 3, 3.027318718381113, 1777773
352, 113.9214564, 22.55194356, 3, 3.027318718381113, 7301232
812, 113.9003568, 22.56407266, 4, 3.027318718381113, 5245254
1302, 114.3064406, 22.77130579, 3, 3.027318718381113, 5692604.031875164
1049, 114.0946258, 22.54159553, 3, 4.036424957841484, 1.1543235302607467E7
778, 114.0321467, 22.60364925, 2, 2.018212478920742, 614176
1812, 113.968556, 22.69827316, 3, 4.036424957841484, 2.1979742927210413E7
660, 114.3324378, 22.69398811, 3, 3.027318718381113, 5641600
441, 114.2792508, 22.66839408, 3, 4.036424957841484, 13556880
1444, 113.8073582, 22.73253642, 7, 5.045531197301855, 5423056
1075, 114.2203198, 22.69700052, 4, 5.045531197301855, 10877472
407, 113.9139943, 22.5237691, 6, 6.054637436762226, 2661760
1821, 114.3833801, 22.69048805, 3, 3.027318718381113, 7646962.949999999
743, 113.964386, 22.54286861, 4, 3.027318718381113, 5929718.050117938
2007, 114.087863, 22.62720595, 3, 3.027318718381113, 2046198.6916200006
1614, 114.1876572, 22.64171731, 3, 3.027318718381113, 3993000
1888, 113.968556, 22.69827316, 6, 7.063743676222597, 3.846455012261822E7
234, 114.0923787, 22.56380177, 3, 3.027318718381113, 7693044
57, 114.2203198, 22.55590944, 3, 3.027318718381113, 9611460
718, 113.8073582, 22.73253642, 3, 3.027318718381113, 5423056
2037, 113.9800439, 22.55948125, 1, 1.009106239460371, 400073.62785132776
256, 114.2781637, 22.66588492, 57, 48.43709949409781, 25524675
473, 114.0984549, 22.56231854, 3, 3.027318718381113, 8030664
323, 114.3388999, 22.68548423, 3, 3.027318718381113, 1723920
871, 114.1266964, 22.55171362, 10, 9.081956155143338, 5752250
594, 114.3562205, 22.71680927, 10, 7.063743676222597, 5928216
306, 113.968556, 22.69827316, 7, 8.072849915682967, 1.6651320399401829E7
618, 114.0348327, 22.5262719, 3, 3.027318718381113, 3065712
899, 114.2908189, 22.67684935, 3, 4.036424957841484, 1.0536733960849645E7
1518, 113.9152116, 22.75330155, 3, 3.027318718381113, 6885978.722448602
1728, 113.8916427, 22.76205659, 5, 6.054637436762226, 1556214
74, 113.89667, 22.77535293, 3, 3.027318718381113, 5234376
382, 114.1042953, 22.54730183, 3, 3.027318718381113, 5848268.7909543365
1290, 114.1119923, 22.58738683, 8, 7.063743676222597, 2169153
1104, 113.8564083, 22.58683717, 5, 6.054637436762226, 4343964
1018, 114.0545956, 22.61293956, 8, 6.054637436762226, 9137520
576, 113.9964075, 22.73472008, 3, 3.027318718381113, 6030774
1824, 114.0490229, 22.63510087, 3, 2.018212478920742, 808608
1778, 113.8188409, 22.66555661, 4, 5.045531197301855, 13890660
1335, 114.0527624, 22.63151064, 3, 4.036424957841484, 7874280
1588, 114.1209736, 22.57481572, 3, 3.027318718381113, 1996440
753, 114.2099445, 22.70807763, 9, 7.063743676222597, 4913160
230, 114.4699089, 22.60037592, 1, 1.009106239460371, 896142
1734, 113.936609, 22.69505631, 3, 3.027318718381113, 1.7599919962624855E7
887, 113.9152116, 22.75330155, 3, 3.027318718381113, 6885978.722448602
270, 113.9234122, 22.52390294, 4, 4.036424957841484, 3837840
806, 114.0151301, 22.5346779, 3, 3.027318718381113, 3828234
883, 114.1357787, 22.61047964, 8, 8.072849915682967, 1568160
1881, 114.1308154, 22.58008543, 8, 6.054637436762226, 3486870
6, 114.0946258, 22.54159553, 3, 3.027318718381113, 8657426.4769556
1646, 114.0046208, 22.59551516, 1, 1.009106239460371, 656697
1655, 114.0513711, 22.61576577, 9, 7.063743676222597, 3654784
24, 114.2240162, 22.70156244, 3, 3.027318718381113, 11576560
1639, 114.1209736, 22.57481572, 6, 5.045531197301855, 2994660
1149, 114.1306793, 22.70066274, 3, 3.027318718381113, 9.8822956274658E7
656, 113.8942223, 22.47161056, 2, 2.018212478920742, 1133028
2025, 113.8461335, 22.76472884, 1, 1.009106239460371, 1135830
1485, 114.2146748, 22.70297441, 3, 3.027318718381113, 4542828.949947046
1554, 113.8687342, 22.77005729, 2, 2.018212478920742, 1244397
506, 114.5229326, 22.65319931, 1, 1.009106239460371, 505365
532, 113.8286619, 22.71792127, 1, 1.009106239460371, 937657
630, 113.8931278, 22.78134163, 10, 8.072849915682967, 3674562
599, 113.8449586, 22.57688309, 1, 1.009106239460371, 750420
