people-ID,x-coordinate,y-coordinate
12451, 114.2021686, 22.69935561
11133, 113.8566761, 22.60489379
9605, 113.95262749439391, 22.55095522266706
5404, 114.0966175, 22.55546143
1451, 114.1029863, 22.59680773
8294, 113.9367698, 22.75570779
8883, 114.2307736, 22.72322821
9460, 114.103947, 22.55162521
7524, 114.0532281, 22.63081847
9507, 114.3084143, 22.69174742
3192, 114.1220831, 22.59238119
25629, 113.94176368163588, 22.529227638948985
3303, 114.0130341, 22.62992084
6073, 114.0408358, 22.55991118
4368, 113.9150355, 22.58923228
5493, 114.1782169, 22.65210551
24472, 114.0056544, 22.53746564
4562, 114.1180708, 22.5549898
22793, 114.1366077, 22.63006688
623, 113.9031903, 22.57336645
2084, 113.9395252, 22.74660296
22739, 114.1312649, 22.609293
9877, 114.1354808, 22.56964572
12865, 114.0421977, 22.61567768
13530, 114.2260265, 22.73332349
5495, 114.1782169, 22.65210551
9401, 114.4024605, 22.6380323
10854, 114.0621886, 22.52909332
2626, 114.0560703, 22.51722626
2900, 114.1133745, 22.53726168
26900, 114.0151204, 22.63547529
10684, 113.9287271341747, 22.514018328568202
30550, 113.9244198, 22.77065499
10526, 114.0451706, 22.51174816
25316, 113.9395252, 22.74660296
7872, 113.8539035, 22.61759091
5452, 114.1521654, 22.62244737
22424, 114.2376679, 22.71326216
11962, 114.2078712, 22.6531411
10128, 114.0294657, 22.63053454
4620, 114.0408358, 22.55991118
12478, 113.8357379, 22.64104742
26764, 114.1080087, 22.68908288
8431, 113.816067, 22.77399148
9534, 113.808932, 22.73500402
23675, 114.2341293, 22.73357275
3086, 114.2709962, 22.72776478
7467, 114.0521542, 22.71887003
5289, 113.8936399, 22.76805679
10818, 114.0927183, 22.56881571
28255, 113.8963327, 22.58379126
10464, 114.0424233, 22.68753666
9036, 114.0870308, 22.53805308
11871, 114.2025724, 22.7228733
24599, 114.0686703, 22.61984124
13452, 114.1335832, 22.62485819
3025, 113.85475, 22.61522675
9879, 113.8909863, 22.77584712
548, 113.9299459, 22.74871131
13232, 114.0261419, 22.60543043
941, 114.3239581, 22.68326099
7121, 114.2999413, 22.76820291
7473, 113.94610919993998, 22.5487824665109
13485, 113.8933719, 22.5757923
6273, 114.1122248, 22.6075147
6519, 114.1184995, 22.5441583
7172, 114.1366077, 22.63006688
26953, 113.94393643664458, 22.527054877184387
8649, 114.1017011, 22.63294473
12450, 113.916999, 22.50356757
