residences-ID,x-coordinate,y-coordinate,House-price,House-rent,capacity
458, 114.1122902, 22.5393911, 1488521, 26002.0846, 1
1318, 114.1393443, 22.55366287, 2017122, 42941, 0
1395, 114.051767, 22.56786803, 2714703, 70458, 3
827, 113.9395252, 22.74660296, 2489468, 50010, 0
202, 113.8507985, 22.7636276, 2389655, 48225, 6
21, 113.8170316, 22.67345173, 1955952, 37198, 1
1227, 113.9727779, 22.56181651, 2498867, 94550.0096473264, 5
182, 113.9787226, 22.59837117, 2344012, 107886, 1
342, 114.0284261, 22.61262518, 2153942, 78228, 0
906, 114.1047815, 22.57994785, 1784661, 34449, 0
1163, 114.0468184, 22.53617496, 2245479, 81809.4685387924, 6
1261, 114.2774409, 22.72813883, 817021, 13466, 0
1023, 114.1719252, 22.56852138, 3264837, 61056, 0
422, 114.124439, 22.66141297, 1046732, 17012, 0
953, 114.1086432, 22.61121413, 1688726, 22272, 0
950, 114.0130341, 22.62992084, 2250681, 114520, 14
1120, 113.9248696, 22.49591843, 2257388, 132580, 1
1436, 114.1085199, 22.56635246, 2144269, 50687, 0
92, 114.2258562, 22.75410679, 1553969, 45038, 5
467, 114.1042123, 22.53916777, 2385684, 98754.09062183644, 1
1008, 114.0039703, 22.63806732, 2458109, 70383.27817818863, 2
1105, 114.2045003, 22.7136677, 1491212, 30035, 1
706, 113.9305493, 22.50677465, 2584686, 185635, 2
1102, 114.1155919, 22.56390746, 2173358, 62304, 0
11, 114.1148137, 22.54773635, 1906370, 50276, 0
1320, 114.1378032, 22.67252639, 2078900, 25491, 0
1052, 113.8534184, 22.57260798, 2260661, 68835.22804560055, 21
0, 113.94828196107765, 22.550955222386104, 3294489, 146328.92985829822, 17
247, 114.0478585, 22.52515452, 2548791, 106483, 1
912, 114.0493693, 22.63206898, 953077, 20044, 0
72, 113.9147203, 22.53618533, 2131866, 116807, 1
783, 114.0135686, 22.65590543, 1932664, 49337, 0
0, 113.95262749439391, 22.553127981428297, 2894967, 128398.53121279865, 17
0, 113.93089988248151, 22.49229072902171, 2680308, 119810.76117637276, 16
555, 114.1335832, 22.62485819, 2663815, 76249, 17
271, 114.0306166, 22.56827822, 2429345, 71099.10649090496, 4
1019, 114.1379787, 22.55034631, 1892733, 41535, 0
1465, 114.0718341, 22.54695264, 3215853, 85352, 0
527, 114.2290116, 22.5464949, 1722380, 27193, 0
371, 114.0116897, 22.67376115, 1633114, 29230, 0
127, 113.9419285, 22.55326824, 3169585, 153725.71574748732, 2
662, 114.1018944, 22.59273764, 1774169, 25430, 0
993, 113.9126704, 22.50856739, 2232549, 107517, 5
20, 114.300299, 22.60271959, 1568748, 26087, 0
657, 113.8847797, 22.57238172, 2182856, 77090, 9
