firms-ID,x-coordinate,y-coordinate,capacity,staff,cost
847, 113.9805994, 22.70188376, 1, 0.9069048436963243, 1255178
954, 114.3538281, 22.68777839, 1, 0.9069048436963243, 677160
1562, 114.0493414, 22.5279925, 3, 3.627619374785297, 7786872
1665, 113.8286619, 22.71792127, 3, 2.720714531088973, 2812971
460, 114.1134928, 22.53948341, 3, 2.720714531088973, 3287416
1438, 114.3731557, 22.73982065, 1, 0.9069048436963243, 1421922
1594, 114.019634, 22.66877246, 1, 0.9069048436963243, 500235
1054, 113.9851535, 22.63400409, 3, 1.8138096873926486, 1289074
728, 113.9127626, 22.5052005, 2, 1.8138096873926486, 1060936
1500, 113.8764685, 22.77355168, 3, 3.627619374785297, 3590676
1070, 113.8922304, 22.79108217, 1, 0.9069048436963243, 1144325
1433, 114.0891792, 22.54178278, 3, 2.720714531088973, 2903124
957, 113.8188409, 22.66555661, 4, 4.5345242184816215, 10417995
245, 114.2237726, 22.65744553, 6, 6.34833390587427, 8232720
1912, 114.1218527, 22.67637751, 1, 0.9069048436963243, 813975
838, 114.0348327, 22.5262719, 3, 1.8138096873926486, 1021904
1437, 114.3109108, 22.66914078, 2, 1.8138096873926486, 3899961
1539, 113.918592, 22.51236448, 3, 3.627619374785297, 6159948
259, 113.9321561, 22.78251295, 4, 4.5345242184816215, 8095290
47, 113.936609, 22.69505631, 2, 1.8138096873926486, 2578575
1450, 114.3051519, 22.73062758, 1, 0.9069048436963243, 1000355
880, 114.0110027, 22.5540326, 1, 0.9069048436963243, 1247800
306, 114.1100798, 22.59688819, 4, 2.720714531088973, 2332704
1497, 114.2781637, 22.66588492, 7, 7.255238749570594, 13272831
162, 113.9275589, 22.50061021, 4, 2.720714531088973, 1650186
1067, 113.8774304, 22.81358574, 1, 0.9069048436963243, 1445613
27, 113.866769, 22.77734068, 3, 3.627619374785297, 5931912
275, 114.0582017, 22.70814865, 4, 3.627619374785297, 3026520
2005, 114.0383256, 22.73710796, 1, 0.9069048436963243, 987876
228, 114.077715, 22.68210734, 1, 0.9069048436963243, 1134648
141, 114.0492451, 22.56662297, 8, 8.162143593266919, 9462795
889, 113.9307782, 22.54961563, 2, 1.8138096873926486, 3845595
8, 114.0621397, 22.54992919, 5, 3.627619374785297, 2711160
1518, 113.8542351, 22.71577031, 1, 0.9069048436963243, 1137390
947, 113.8282047, 22.73376795, 3, 2.720714531088973, 2872608
74, 113.89667, 22.77535293, 3, 3.627619374785297, 5234376
1010, 113.9233533, 22.58496019, 7, 8.162143593266919, 11706030
1285, 114.080648, 22.69997714, 1, 0.9069048436963243, 1463760
574, 113.9211685, 22.48956803, 2, 1.8138096873926486, 1987200
364, 114.3385519, 22.75543252, 3, 1.8138096873926486, 999999
615, 114.2956573, 22.6953443, 4, 4.5345242184816215, 8862385
1511, 114.1468689, 22.61050373, 1, 0.9069048436963243, 1037940
1844, 114.0654481, 22.57084405, 3, 1.8138096873926486, 981336
100, 113.9045836, 22.80055712, 2, 1.8138096873926486, 669627
1880, 114.0151301, 22.5346779, 3, 2.720714531088973, 2552156
2018, 114.0383256, 22.73710796, 4, 0, 3691672.4061262975
642, 113.9364244, 22.75496381, 1, 0.9069048436963243, 961620
787, 114.1029601, 22.55553361, 1, 0.9069048436963243, 763525
206, 113.7961225, 22.72937009, 1, 0.9069048436963243, 658300
1198, 114.1717413, 22.56394335, 1, 0.9069048436963243, 1166812
1380, 114.3040495, 22.77582958, 6, 6.34833390587427, 8181800
482, 114.2071982, 22.67346065, 3, 1.8138096873926486, 1396842
585, 113.8551722, 22.73321983, 1, 0.9069048436963243, 721335
1402, 113.9938053, 22.70191, 1, 0.9069048436963243, 503415
1248, 114.0573383, 22.6047373, 3, 2.720714531088973, 2033280
1463, 114.3035778, 22.7030569, 3, 1.8138096873926486, 1157555
1383, 113.9262857, 22.4872279, 3, 3.627619374785297, 3054249
1206, 114.2434892, 22.60829367, 1, 0.9069048436963243, 988380
887, 114.0488191, 22.60469621, 2, 1.8138096873926486, 631155
997, 114.0017638, 22.59835539, 3, 3.627619374785297, 7623504
760, 114.2118053, 22.6108732, 1, 0.9069048436963243, 671726
136, 114.064592, 22.5648517, 8, 8.162143593266919, 12347140
1421, 113.8399373, 22.59919761, 3, 1.8138096873926486, 588736
1165, 113.9608013, 22.6869296, 1, 0.9069048436963243, 1059300
833, 114.1209736, 22.57481572, 5, 5.441429062177946, 4491990
57, 114.2203198, 22.55590944, 4, 4.5345242184816215, 9611460
1086, 114.3160098, 22.70745292, 1, 0.9069048436963243, 845350
1720, 114.1109686, 22.60593957, 1, 0.9069048436963243, 983070
742, 114.0905531, 22.57029926, 3, 3.627619374785297, 3680544
1386, 114.1011595, 22.56392718, 3, 3.627619374785297, 5613454
1194, 113.9158069, 22.73178047, 1, 0.9069048436963243, 930888
258, 113.9175271, 22.72183077, 8, 8.162143593266919, 18155490
1213, 114.1132982, 22.57428937, 3, 2.720714531088973, 2089680
1135, 114.1279131, 22.68921886, 3, 2.720714531088973, 2700984
960, 114.3712383, 22.74697943, 3, 3.627619374785297, 6436158
39, 114.0151301, 22.5346779, 3, 3.627619374785297, 3828234
308, 113.8232585, 22.73145729, 7, 8.162143593266919, 9686220
1666, 114.3291541, 22.76598871, 1, 0.9069048436963243, 796704
2003, 113.9421106, 22.57569068, 2, 2.720714531088973, 1565453.237836875
476, 114.3492044, 22.70813761, 1, 0.9069048436963243, 728156
440, 113.9158069, 22.73178047, 1, 0.9069048436963243, 930888
1717, 114.2835138, 22.69463549, 2, 1.8138096873926486, 1093983
998, 114.2993679, 22.67869917, 1, 0.9069048436963243, 1152591
523, 114.0450657, 22.52313116, 2, 0.9069048436963243, 653752
215, 113.9214564, 22.55194356, 1, 0.9069048436963243, 1216872
1611, 113.9625456, 22.5629959, 2, 0.9069048436963243, 1151776
1278, 113.9175271, 22.72183077, 4, 4.5345242184816215, 8472562
657, 113.9338704, 22.49890379, 2, 1.8138096873926486, 1290470
1145, 113.9142301, 22.54249797, 2, 1.8138096873926486, 3803496
1081, 114.0499415, 22.74479642, 1, 0.9069048436963243, 1026052
586, 113.9430537, 22.58455382, 1, 0.9069048436963243, 1192386
1240, 114.0648785, 22.66256822, 3, 2.720714531088973, 3359328
1036, 113.89667, 22.77535293, 6, 6.34833390587427, 7851564
1221, 114.1653519, 22.59606367, 1, 0.9069048436963243, 660155
959, 114.3059153, 22.67750201, 4, 4.5345242184816215, 10232604
146, 113.893394, 22.52991899, 3, 3.627619374785297, 5960500
265, 114.1027893, 22.59637715, 5, 5.441429062177946, 7768152
1976, 113.9463599, 22.58306622, 1, 0.9069048436963243, 1278683
1057, 114.0420236, 22.55062703, 3, 1.8138096873926486, 1736802
1252, 114.0371086, 22.66415043, 1, 0.9069048436963243, 849555
1923, 114.1518071, 22.6192441, 1, 0.9069048436963243, 1225419
384, 113.9233533, 22.58496019, 8, 8.162143593266919, 10145226
221, 114.2650762, 22.59260631, 1, 0.9069048436963243, 599131
286, 114.0313923, 22.74005973, 3, 1.8138096873926486, 1038097
1478, 114.1200256, 22.56292986, 2, 2.720714531088973, 3073650
1898, 113.8341494, 22.62683087, 4, 2.720714531088973, 5332640
99, 114.2956573, 22.6953443, 1, 0.9069048436963243, 1266055
1191, 114.0914813, 22.54589324, 3, 2.720714531088973, 2404248
30, 113.9415958, 22.53640187, 4, 4.5345242184816215, 3486896
1532, 114.129943, 22.58690043, 4, 2.720714531088973, 2611986
1939, 114.1942113, 22.64106038, 4, 2.720714531088973, 5264064
522, 114.0994988, 22.70120735, 1, 0.9069048436963243, 931550
1542, 113.8744093, 22.58226338, 1, 0.9069048436963243, 1188144
387, 114.0079791, 22.60133834, 4, 3.627619374785297, 5276340
831, 113.9182386, 22.56843843, 4, 4.5345242184816215, 8620325
773, 113.9397757, 22.76440181, 4, 2.720714531088973, 1701264
253, 114.099536, 22.57721134, 3, 1.8138096873926486, 1098926
566, 113.8544979, 22.79091959, 1, 0.9069048436963243, 1288884
1958, 114.1042953, 22.54730183, 3, 1.8138096873926486, 3288780
1317, 113.9082934, 22.5348752, 1, 0.9069048436963243, 877268
1188, 113.9778758, 22.56564506, 3, 2.720714531088973, 1814280
1312, 114.3178712, 22.72020294, 3, 1.8138096873926486, 741048
1723, 114.1082115, 22.57611145, 3, 2.720714531088973, 5116020
1646, 114.0046208, 22.59551516, 1, 0.9069048436963243, 656697
1586, 113.889499, 22.78518445, 1, 0.9069048436963243, 1131962
454, 114.0503059, 22.5483735, 2, 1.8138096873926486, 3341214
1735, 114.0595264, 22.66399326, 1, 0.9069048436963243, 995328
733, 114.0111018, 22.54849473, 1, 0.9069048436963243, 1184688
167, 114.1102504, 22.62251446, 1, 0.9069048436963243, 1198626
1728, 113.8916427, 22.76205659, 2, 1.8138096873926486, 1556214
247, 114.0069626, 22.53846962, 3, 2.720714531088973, 1969650
1660, 114.2624986, 22.59287108, 2, 1.8138096873926486, 3282075
321, 114.2455148, 22.5868276, 2, 1.8138096873926486, 748419
1204, 113.905693, 22.78527296, 1, 0.9069048436963243, 521940
451, 114.0125466, 22.74553954, 1, 0.9069048436963243, 888024
758, 113.9187309, 22.57620516, 7, 8.162143593266919, 19213920
363, 114.1354949, 22.56516076, 3, 2.720714531088973, 3100240
20, 113.8992632, 22.73667783, 2, 2.720714531088973, 4222881
48, 113.9771094, 22.55295138, 3, 3.627619374785297, 3327852
1241, 113.8296581, 22.72516813, 1, 0.9069048436963243, 471675
500, 113.9182386, 22.56843843, 3, 3.627619374785297, 7388850
596, 113.9173949, 22.69358232, 1, 0.9069048436963243, 680181
1126, 114.02826, 22.65797554, 4, 2.720714531088973, 4464124
644, 114.2387213, 22.56366033, 10, 11.789762968052216, 40450176
1636, 114.0662671, 22.68601619, 1, 0.9069048436963243, 1147014
560, 113.8733725, 22.8019963, 2, 2.720714531088973, 2254268
1306, 114.1100798, 22.59688819, 3, 3.627619374785297, 5442976
458, 114.0527624, 22.63151064, 8, 8.162143593266919, 13123800
185, 113.9044365, 22.56528958, 3, 2.720714531088973, 4472160
1888, 114.0253108, 22.66369707, 3, 1.8138096873926486, 542880
1950, 113.8159333, 22.72504131, 1, 0.9069048436963243, 538118
663, 114.1233485, 22.56924998, 2, 1.8138096873926486, 3318519
982, 114.2587806, 22.57845399, 1, 0.9069048436963243, 848232
379, 114.1717413, 22.56394335, 3, 2.720714531088973, 4667248
318, 114.0891792, 22.54178278, 3, 2.720714531088973, 2903124
985, 114.1942113, 22.64106038, 8, 9.069048436963243, 19740240
968, 114.37472, 22.69079949, 9, 9.975953280659567, 13382040
274, 113.9647448, 22.58175217, 1, 0.9069048436963243, 1043776
1537, 114.1323425, 22.59939517, 5, 5.441429062177946, 12571578
205, 114.3285122, 22.67135289, 2, 1.8138096873926486, 1113665
1574, 114.1232007, 22.57802189, 1, 0.9069048436963243, 1142939
1256, 113.9065174, 22.76591498, 3, 1.8138096873926486, 1341879
314, 114.0490229, 22.63510087, 5, 5.441429062177946, 12145140
599, 113.8449586, 22.57688309, 1, 0.9069048436963243, 750420
70, 114.1354918, 22.55227385, 3, 1.8138096873926486, 2895936
1807, 114.0406397, 22.5999918, 2, 1.8138096873926486, 933030
607, 114.3294027, 22.68940797, 4, 2.720714531088973, 2963136
1840, 114.2652891, 22.57777992, 1, 0.9069048436963243, 872625
922, 113.8341494, 22.62683087, 3, 3.627619374785297, 9332120
1152, 114.3648628, 22.70474565, 1, 0.9069048436963243, 801780
1302, 113.8680464, 22.6059268, 3, 1.8138096873926486, 975494
1093, 113.8319797, 22.6725188, 1, 0.9069048436963243, 1112397
