residences-ID,x-coordinate,y-coordinate,House-price,House-rent,capacity
1025, 114.0143073, 22.64591725, 1506754, 26515.2248292, 0
452, 114.1218402, 22.55305093, 2578793, 66209.34172622566, 1
694, 114.116512, 22.70440433, 1356843, 30135, 4
79, 113.8282306, 22.78595423, 1917400, 38746.89594199741, 0
1436, 114.1085199, 22.56635246, 2138025, 39527.60419701636, 0
420, 113.9164422, 22.54071179, 2216547, 46643.33502774012, 0
1143, 113.9360299, 22.74693106, 1793888, 35272, 2
467, 114.1042123, 22.53916777, 2641848, 70526.47441238517, 2
64, 114.0320802, 22.60541612, 2174841, 57478.72106441904, 1
740, 114.0603467, 22.52706101, 2219961, 52382, 0
698, 114.1951627, 22.63917509, 1539494, 26062, 0
330, 114.041099, 22.60560235, 2204986, 60041.31787390625, 15
17, 113.9725439, 22.55005074, 3172817, 75257.07594, 7
1095, 113.9598751, 22.59964941, 3272233, 73855.30230000001, 1
36, 114.2325637, 22.56382751, 2352224, 37105.3248, 1
1132, 113.8443979, 22.60607457, 2176946, 53689.747543025245, 22
709, 113.8593418, 22.62832393, 1961945, 34842.99415743021, 1
1250, 114.0519279, 22.62135229, 1909939, 32622, 0
1200, 113.9603234, 22.53010472, 3348086, 106815, 4
115, 114.0684466, 22.57172139, 2009973, 37761, 4
294, 114.034427, 22.52841219, 2116552, 53061, 0
1469, 114.0430301, 22.55562313, 2322294, 50673, 3
916, 114.0398734, 22.6096886, 1887622, 34249, 0
325, 113.816067, 22.77399148, 1891777, 30134.427740000003, 9
525, 113.9201775, 22.50354598, 2493156, 67928.60734815015, 8
280, 114.0102744, 22.55383282, 3826669, 94432.93076861426, 5
0, 114.00477369399356, 22.553127983804075, 3156193, 85705.0596809914, 10
0, 113.93089988248151, 22.49229072902171, 3025669, 75978.70320385322, 16
1226, 113.9299498, 22.48990806, 2473811, 61645.919443200786, 2
570, 113.8677722, 22.56190042, 3264303, 81296.05758547851, 21
591, 114.079839, 22.54379355, 2587081, 47829.78665386804, 0
155, 114.2424108, 22.59416598, 1406901, 25765.94264, 0
1288, 114.0798653, 22.55926977, 3187281, 71851, 0
1010, 113.899782, 22.51468963, 2780324, 81330, 5
1196, 114.3265685, 22.67727231, 1332176, 25136.71068, 0
1179, 114.0000969, 22.53806975, 2684838, 64276, 5
770, 113.8539062, 22.57822354, 2449794, 66079.68928923922, 8
0, 113.96131854579545, 22.527054880053317, 3069946, 96080.19480462132, 19
498, 114.0227262, 22.66113226, 2124813, 48369.95281631617, 6
679, 114.0408358, 22.55991118, 2274680, 44221.416119999994, 1
436, 114.0173094, 22.62430723, 2098521, 34430.372757062396, 0
660, 113.9018206, 22.51295607, 2879755, 77631.01964464594, 8
214, 113.8845256, 22.55733132, 2782551, 79625.61514886009, 29
90, 113.9584741, 22.52832046, 3906473, 90842.02182, 1
1204, 114.1154065, 22.58507509, 2225189, 44235, 0
514, 113.9779929, 22.5540314, 4319115, 101661, 0
1416, 113.871775, 22.58555053, 1911295, 33336, 0
1342, 113.8688348, 22.55791811, 2139395, 46384.06812739923, 1
114, 114.0532281, 22.63081847, 1697731, 31900, 0
1349, 114.1043035, 22.58652143, 2068008, 34841, 0
1258, 114.2953817, 22.60513342, 1358204, 24516, 0
1476, 113.9296542, 22.51692758, 3334792, 102323.02807725783, 1
0, 113.94610919571576, 22.527054877184387, 3375098, 99006.72679197419, 14
1148, 114.2146226, 22.73517897, 1921434, 36578.003750073694, 3
608, 114.1017136, 22.57259824, 2194156, 42472, 2
1338, 114.1055162, 22.59685098, 1251227, 22284, 0
1205, 113.8854816, 22.58430443, 2235074, 69951.47498731705, 20
810, 114.1248286, 22.57658164, 2360839, 41117.301317146754, 6
1138, 113.9813212, 22.55009987, 5502472, 141273.52956451644, 3
825, 114.0411463, 22.51529969, 2038576, 49354, 0
791, 114.1116159, 22.56249105, 1821519, 34891, 0
911, 114.0575448, 22.53709734, 1591013, 28814, 0
822, 113.8914139, 22.57915155, 2004517, 40636, 0
112, 114.017922, 22.73325281, 1234762, 22555, 0
1039, 114.0254433, 22.61534867, 1872906, 42741, 0
949, 114.1196643, 22.5448738, 2547824, 47372, 1
99, 114.1227546, 22.56353637, 3214088, 64377.60658, 7
261, 113.9254412, 22.49806383, 2425931, 61063.39886601436, 12
1177, 114.1045952, 22.54499207, 1811774, 35556.75066348001, 1
837, 114.1187027, 22.57398636, 2155504, 56984.634925328966, 6
534, 113.9218421, 22.59078246, 898227, 18686, 0
1114, 114.026974, 22.52229749, 2225895, 51761.473260000006, 1
1026, 114.2976673, 22.60643053, 1697874, 29843, 0
441, 113.9701652, 22.5470668, 4168794, 102549, 0
1287, 114.1171319, 22.567793, 1935057, 38758.87336, 1
1429, 114.3340605, 22.68856789, 878800, 17602.192752, 0
576, 114.0652697, 22.54712177, 3184685, 67123, 0
358, 114.1101877, 22.61879456, 1359142, 26389, 0
340, 114.0327179, 22.56052807, 2365377, 55005.05638, 1
297, 114.1167624, 22.56310054, 1962957, 48426.56639695915, 4
1418, 113.8963327, 22.58379126, 1918655, 38304, 5
1075, 114.3345937, 22.68546468, 1031386, 18788, 0
133, 113.8832089, 22.78014068, 1360876, 24101, 4
1384, 113.8849753, 22.56657531, 2095529, 44306, 3
833, 113.9081997, 22.52314579, 3071187, 71418.07732, 4
1115, 114.0836915, 22.54464969, 2129547, 41185, 5
967, 113.811802, 22.66183387, 2083184, 35940.14318, 1
1309, 113.9437705, 22.56308021, 2433596, 52250.558424624, 0
1339, 114.2977645, 22.59498283, 1263631, 24721, 0
502, 114.0284364, 22.59933673, 2771545, 59506.47681912, 1
433, 114.0981961, 22.61381608, 1515800, 25543, 0
757, 113.8877436, 22.78404007, 1112112, 21821, 0
937, 114.1094862, 22.5462653, 2141764, 47349.96703436533, 2
1242, 113.8842557, 22.57875736, 2325101, 55100.54890938277, 2
594, 113.9382846, 22.54399802, 3391177, 79608.31180463002, 9
543, 114.100237, 22.56271802, 1192029, 22353, 0
1363, 113.8970428, 22.57715634, 2132717, 42253.02185093217, 2
101, 113.9572051, 22.59681871, 2147429, 42569.836221575126, 2
587, 113.9833984, 22.68138002, 2034435, 32463, 0
1068, 113.8357379, 22.64104742, 1902973, 39814, 0
132, 114.058055, 22.69512613, 2162598, 52258.86355275467, 27
509, 114.3475432, 22.66921114, 1329984, 24357.277799999996, 0
1494, 114.1319202, 22.6117906, 1405560, 24278, 0
0, 113.94393643664458, 22.527054877184387, 3402532, 95350.81208534539, 12
861, 114.0421977, 22.61567768, 2174933, 56064, 4
183, 114.011517, 22.53943617, 3315123, 72543, 0
479, 114.0239956, 22.64331109, 1717320, 32711.749891299107, 2
32, 114.0030935, 22.55296292, 4858932, 88986.25978000001, 4
378, 113.9137794, 22.55581774, 3001313, 83409.40717858775, 13
1333, 114.0331052, 22.56855579, 2488771, 62982, 2
728, 114.1080421, 22.5538029, 2171239, 40968.95932, 1
