schools-ID,x-coordinate,y-coordinate,Num-student
1082, 114.2315562, 22.74848907, 2
315, 114.3537678, 22.72485176, 3
229, 114.1463901, 22.55617025, 0
169, 113.8392275, 22.70940501, 4
1099, 114.3287404, 22.78805421, 0
255, 113.9224168, 22.52175518, 13
25, 113.8736547, 22.60193417, 5
594, 113.9009591, 22.73699951, 1
467, 114.2312904, 22.70918313, 16
92, 114.0135224, 22.72799984, 2
538, 113.9554493, 22.74093736, 5
1836, 114.00911919456448, 22.550955219645456, 8
219, 114.2153776, 22.70952644, 3
1390, 114.0113338, 22.54094855, 3
1332, 114.0822549, 22.73675821, 0
1861, 114.35024244208964, 22.73346695717345, 1
470, 113.9171848, 22.491473, 3
11, 114.1189957, 22.59474725, 13
1408, 114.018013, 22.55598525, 0
409, 114.2568866, 22.59128337, 4
1248, 114.0730802, 22.68865243, 0
37, 114.3477684, 22.70603955, 65
241, 114.1584883, 22.56576923, 1
337, 113.8208289, 22.77852113, 0
27, 114.0384238, 22.54794425, 8
871, 114.0712981, 22.54529076, 3
1142, 114.2752894, 22.69909332, 1
1839, 114.23291332577307, 22.681320749694997, 2
320, 113.9174411, 22.67537261, 0
605, 113.9272376, 22.79252871, 1
2, 113.992699, 22.70315604, 8
1863, 114.30895995069596, 22.7095666134757, 0
15, 113.8092739, 22.70581523, 6
154, 113.9332828, 22.69119982, 3
725, 114.381016, 22.69893743, 1
1404, 114.0355788, 22.54998474, 1
31, 114.1193772, 22.58155327, 15
1849, 114.23074065977885, 22.720430409622985, 3
185, 114.0335776, 22.68570394, 8
1, 114.0985039, 22.56191059, 5
1409, 114.0204033, 22.52962126, 3
332, 113.8296598, 22.73071056, 1
3, 114.08199, 22.55050255, 7
464, 113.9831187, 22.53829967, 0
14, 114.1264577, 22.60106998, 7
56, 114.1798333, 22.65254227, 0
145, 113.8946961, 22.76631774, 13
624, 113.9385719, 22.80087984, 2
1090, 114.278921, 22.73135842, 2
409, 113.9173765, 22.65251859, 0
131, 113.9005412, 22.54198334, 7
1393, 114.0430792, 22.51612956, 1
54, 113.9555361, 22.74191087, 6
732, 114.3320219, 22.68758546, 2
15, 114.2289843, 22.55465403, 0
248, 114.0510479, 22.59491539, 0
1051, 114.1282237, 22.70411452, 3
250, 114.0285019, 22.63620018, 22
1833, 114.0564157, 22.67397487, 1
399, 113.8167886, 22.677837, 0
472, 113.8920223, 22.50545047, 1
1103, 114.0685704, 22.63241179, 2
47, 113.9159937, 22.49626505, 3
304, 114.3207393, 22.79106247, 2
707, 114.1725753, 22.56719161, 3
1237, 114.0178647, 22.65794175, 3
455, 113.9094014, 22.53718549, 3
728, 114.3711967, 22.74165107, 2
68, 114.2776236, 22.78295584, 3
1074, 114.230581, 22.71710663, 1
28, 113.9127016, 22.50412355, 7
324, 113.8967776, 22.56169212, 3
904, 114.2731798, 22.63296093, 0
13, 114.092794, 22.54880699, 4
1845, 114.00260089697248, 22.570510045039313, 3
1857, 114.42194347476178, 22.690011777048856, 1
259, 114.0433294, 22.61494276, 3
307, 114.287889, 22.72307688, 3
739, 114.3066174, 22.67652697, 1
36, 114.1075515, 22.54658266, 32
169, 114.1234228, 22.56673332, 1
24, 114.1256927, 22.59314609, 5
162, 113.8344012, 22.73466123, 6
1391, 114.0315036, 22.56383053, 4
294, 114.2185909, 22.61962204, 7
1841, 114.24594988565256, 22.583546591919518, 8
32, 114.2417657, 22.70691407, 10
11, 113.9842434, 22.59357109, 7
1243, 114.0086654, 22.63134455, 2
463, 113.9187808, 22.53120662, 2
346, 113.8852936, 22.55847545, 2
343, 113.9369658, 22.6279399, 2
323, 113.796559, 22.7226197, 1
608, 113.9097773, 22.76039511, 2
1853, 113.82226184470376, 22.624829007349152, 2
304, 113.7859447, 22.69754333, 0
755, 114.4066975, 22.7635882, 1
333, 113.8827467, 22.56853415, 4
27, 113.8875691, 22.76634594, 8
124, 114.1171433, 22.58022318, 0
590, 114.2819536, 22.73405987, 3
434, 113.9028057, 22.58392709, 3
132, 113.9169562, 22.54818132, 6
365, 114.1222053, 22.69299894, 9
1232, 114.0448079, 22.71083119, 2
583, 113.9417593, 22.5251561, 1
173, 114.398595, 22.63845821, 9
203, 114.0486133, 22.54572489, 6
532, 113.9684818, 22.56243403, 2
1114, 114.2208758, 22.67998515, 1
1227, 114.0644939, 22.72040947, 1
412, 114.1936691, 22.65522272, 12
1860, 114.37197004859355, 22.69001177767072, 1
1395, 114.0523589, 22.5244031, 2
483, 113.9635241, 22.57057261, 1
1837, 113.94828197703032, 22.570510041682773, 3
