residences-ID,x-coordinate,y-coordinate,House-price,House-rent,capacity
330, 114.041099, 22.60560235, 2293384, 66290.46646340893, 15
913, 114.0417678, 22.57489347, 2554322, 61198.76740243488, 2
1065, 114.2586577, 22.59326556, 2341590, 40018.13514, 1
1477, 114.0170986, 22.66684462, 1516064, 27246, 0
1199, 113.9512054, 22.57841494, 2362162, 54350, 0
899, 113.916999, 22.50356757, 3155442, 91831, 3
1224, 113.9181211, 22.52648799, 2143334, 38883.58574, 1
1221, 114.091031, 22.56657562, 2608262, 40757.065559999995, 1
273, 113.9213225, 22.54220448, 3267824, 89668, 1
645, 114.2209095, 22.72832054, 1334752, 22777, 3
1153, 114.1122834, 22.58925196, 1693490, 31081, 0
1446, 114.1192687, 22.55819955, 1719619, 35264, 0
412, 114.0726867, 22.53441951, 2620056, 56856.10644, 1
540, 114.1222988, 22.61457652, 1497001, 25802, 1
80, 113.9866183, 22.67391637, 1378115, 28440, 0
179, 114.0238058, 22.68184804, 2176065, 53147.14122806025, 0
953, 114.1086432, 22.61121413, 1353830, 21533, 0
1392, 113.9348713, 22.50589411, 3137462, 88594, 0
1259, 114.1762942, 22.56757336, 2401893, 52632.682113168004, 2
1487, 114.098734, 22.55382664, 2844363, 60947, 0
283, 114.1535431, 22.55858495, 1527182, 29249, 0
488, 114.10663, 22.6041483, 1358607, 23254, 0
1267, 114.0680177, 22.62361374, 2252894, 43625, 0
78, 113.8579814, 22.62330717, 2145865, 45142.514840084164, 17
1061, 114.0759329, 22.53834309, 2309221, 49099.01109398163, 0
492, 113.9441519, 22.55910688, 2490501, 50688, 0
730, 114.1494133, 22.61039668, 1376624, 25957, 0
298, 113.9109412, 22.57815609, 2272498, 71934, 3
276, 113.9206787, 22.50698449, 2957778, 68780.86381062662, 8
663, 113.880545, 22.56089154, 2498635, 71586.33006580296, 45
761, 113.8960551, 22.5573764, 2144746, 58401.028425860415, 13
744, 114.29936, 22.59829562, 1409991, 29697.41712, 1
874, 114.1349087, 22.54322937, 2247683, 36186.88226, 1
921, 113.9144555, 22.49428932, 2512923, 82700.39481040908, 18
1108, 114.1501174, 22.55812182, 2246849, 51726.23397134027, 0
1397, 114.1101404, 22.54153671, 2111117, 35664, 0
343, 114.0436235, 22.56713422, 1867781, 33884, 0
282, 113.8522069, 22.6141377, 1990790, 62306.022555744414, 70
288, 114.0763185, 22.56025754, 3855466, 83565.19921861564, 0
642, 114.1218045, 22.57112173, 3515059, 77733.96454860047, 6
1086, 114.1521987, 22.61530084, 2012019, 32515, 6
274, 114.0574293, 22.51811619, 2190163, 52473.94312326086, 7
473, 114.1083642, 22.57636406, 2356384, 42984, 4
235, 114.2341293, 22.73357275, 1529733, 35910.66392711883, 0
811, 114.2918596, 22.7332325, 1044246, 17673, 0
704, 113.924925, 22.56193358, 2541258, 45595, 0
1169, 114.2468222, 22.72244962, 1441202, 22520.370759999998, 0
1082, 114.0844981, 22.55396949, 2777958, 82804.39246395428, 2
980, 113.9092736, 22.48390027, 3070677, 82901.25850317514, 1
95, 114.0232271, 22.62488194, 2339042, 63148.7492522647, 6
548, 114.1355471, 22.55109677, 2810004, 62141.941718850525, 1
825, 114.0411463, 22.51529969, 1998947, 53267, 0
944, 113.9222668, 22.53854073, 2897511, 70851.85334, 1
1389, 114.0798873, 22.54725817, 2525226, 68584, 0
1179, 114.0000969, 22.53806975, 2501252, 73133, 1
1344, 114.2464279, 22.59127182, 1202145, 26086.90722, 1
299, 113.874393, 22.59737933, 2264487, 79085.85404961367, 9
87, 114.133031, 22.58758116, 2279463, 51417.475937500225, 0
1139, 113.8542686, 22.58354685, 1002346, 22118, 6
448, 114.0390147, 22.52935351, 2152278, 56113, 1
173, 113.9120693, 22.54601377, 2000968, 43459, 0
1278, 113.8630781, 22.5839093, 2098074, 57040, 2
1496, 113.9013993, 22.59757761, 2261209, 55292.527980000006, 1
675, 113.8730238, 22.56231772, 2498635, 85552.29107658501, 19
1166, 114.272928, 22.755462, 1077217, 16106, 0
1428, 114.1340787, 22.550601, 2796063, 71744.822739145, 3
1271, 114.1332851, 22.58555106, 2189328, 48948.773140000005, 1
1025, 114.0143073, 22.64591725, 1508137, 27931, 0
650, 114.2376679, 22.71326216, 1741066, 24211, 1
401, 114.1023868, 22.54818169, 2268713, 45981, 0
215, 113.8951576, 22.48580812, 2570808, 84185, 4
544, 114.1376962, 22.59014356, 2484311, 80461, 3
0, 113.95045471389291, 22.548782466247594, 3804780, 98621.52455525585, 11
232, 114.0634647, 22.71861803, 1840243, 33692.10038058501, 5
372, 113.8600693, 22.61680203, 1961663, 40119, 4
527, 114.2290116, 22.5464949, 1627792, 26809, 0
304, 113.9599954, 22.53801419, 2296430, 81691, 0
164, 113.8347229, 22.78113656, 1570684, 35769, 0
0, 113.93089988248151, 22.49229072902171, 2877381, 82241.79182294577, 16
466, 114.0159932, 22.66481946, 1890783, 30032, 0
374, 114.248107, 22.5904246, 1543924, 28758, 0
924, 113.9042899, 22.5665363, 2528351, 65506, 0
702, 113.9091002, 22.52678535, 2378578, 74155, 6
1058, 113.924989, 22.50836662, 2457923, 47783.74178099038, 2
1264, 114.2253701, 22.70516551, 1134797, 20800, 2
1049, 113.8482746, 22.57086139, 2106284, 53569.109909280065, 7
1089, 114.3030508, 22.59987324, 1275516, 22877, 0
438, 114.2625363, 22.74366001, 1646657, 24974.08096, 1
29, 114.1695198, 22.56610274, 2136382, 41689, 1
926, 114.1474494, 22.62468159, 714831, 11695, 0
1024, 114.1240901, 22.55821852, 1977584, 41142, 2
66, 114.2542881, 22.59192917, 1122127, 27439.055800000002, 1
514, 113.9779929, 22.5540314, 4138251, 106612, 2
1, 114.0767642, 22.54745648, 2266355, 57353, 2
418, 114.1029863, 22.59680773, 1268397, 20300, 0
1286, 114.063936, 22.54700848, 2388254, 65164, 3
353, 113.9917714, 22.53415387, 2604406, 62398.74323212328, 1
471, 114.1229792, 22.56214812, 2688904, 69036.37668124483, 1
1461, 113.9947671, 22.59160367, 2212533, 67928.73292693857, 7
581, 114.1701289, 22.57016194, 2162166, 45972.32227069671, 0
912, 114.0493693, 22.63206898, 782209, 15189, 0
716, 114.2653662, 22.72497823, 1218501, 18597, 0
1451, 114.1357206, 22.62069114, 1370305, 25656, 0
751, 114.0432457, 22.55153549, 2405946, 44589, 4
1453, 113.9094662, 22.56709149, 2175448, 54831, 1
