schools-ID,x-coordinate,y-coordinate,Num-student
1865, 113.88092647443005, 22.527054868148156, 0
264, 113.8997737, 22.51209673, 5
304, 113.7859447, 22.69754333, 0
1867, 114.14383019099424, 22.685666273816373, 0
1857, 114.42194347476178, 22.690011777048856, 3
1864, 114.36979716939598, 22.76605834652167, 0
871, 114.0712981, 22.54529076, 0
259, 114.0433294, 22.61494276, 5
467, 113.9611238, 22.54367309, 0
305, 113.8524194, 22.61273559, 0
310, 113.8368033, 22.78445901, 2
532, 113.9684818, 22.56243403, 0
1232, 114.0448079, 22.71083119, 2
1835, 114.05040159366837, 22.511845590473552, 4
1070, 114.2083112, 22.71016104, 2
11, 113.9842434, 22.59357109, 6
113, 113.9916585, 22.54994516, 1
36, 113.981697, 22.54120672, 8
156, 113.836729, 22.77085636, 5
594, 113.9009591, 22.73699951, 1
1087, 114.2814846, 22.75480523, 1
400, 114.0272975, 22.74138882, 9
459, 113.9145938, 22.54666141, 1
1073, 114.1137485, 22.68970835, 2
58, 114.1115702, 22.6101334, 4
83, 114.041103, 22.59806904, 12
351, 113.8802701, 22.60327339, 2
255, 113.9224168, 22.52175518, 13
684, 114.2165794, 22.55675978, 0
31, 114.252795, 22.72976183, 14
409, 114.2568866, 22.59128337, 4
146, 113.8819519, 22.78431814, 17
588, 114.2966103, 22.77149272, 3
472, 113.8920223, 22.50545047, 1
1050, 114.1727569, 22.64463571, 3
33, 114.1469336, 22.6788307, 4
408, 114.302168, 22.60419543, 3
93, 114.1647452, 22.56602095, 7
1856, 114.06995649057713, 22.73563972149086, 4
1136, 114.217195, 22.62788429, 1
55, 114.1054558, 22.60753083, 4
304, 114.3207393, 22.79106247, 3
465, 113.9416344, 22.59001494, 1
330, 113.8529902, 22.76248764, 1
11, 113.9495485, 22.54063909, 165
321, 113.9309176, 22.68252059, 1
889, 114.309566, 22.60244741, 0
1237, 114.0178647, 22.65794175, 3
1154, 114.2335698, 22.66402308, 1
607, 113.9348751, 22.75531034, 1
1841, 114.24594988565256, 22.583546591919518, 2
596, 113.9059378, 22.77332882, 2
36, 114.1075515, 22.54658266, 37
317, 114.33021, 22.69639271, 7
28, 114.1046557, 22.59398831, 5
462, 114.218262, 22.70350194, 11
731, 114.3925853, 22.75308999, 1
1395, 114.0523589, 22.5244031, 3
106, 114.1448987, 22.612774, 3
369, 113.7823706, 22.73801849, 1
1855, 114.24812261575426, 22.587892112276577, 6
336, 113.8876299, 22.58130424, 5
1848, 113.92438158580326, 22.583546595599756, 2
303, 113.902914, 22.57945258, 1
258, 114.0397592, 22.59965181, 3
1842, 114.04822883574803, 22.64438384220247, 3
1139, 114.1385731, 22.62852203, 2
1, 114.0638116, 22.62506178, 9
339, 113.7960411, 22.67036897, 3
365, 114.1222053, 22.69299894, 9
150, 113.8681099, 22.80424704, 6
348, 113.8555126, 22.80152645, 1
1051, 114.1282237, 22.70411452, 3
332, 113.8296598, 22.73071056, 1
1845, 114.00260089697248, 22.570510045039313, 2
7, 114.0744233, 22.55972382, 5
355, 114.0378486, 22.67362562, 9
37, 114.3477684, 22.70603955, 80
821, 114.0467057, 22.70150378, 2
