residences-ID,x-coordinate,y-coordinate,House-price,House-rent,capacity
1290, 114.0580154, 22.62604388, 1038400, 19971, 0
16, 114.0524017, 22.61619895, 2198111, 54157, 5
1115, 114.0836915, 22.54464969, 2364351, 49714, 2
134, 113.9232246, 22.49075521, 2094506, 65400, 0
685, 113.9358056, 22.51703336, 7109401, 261087.62949717758, 4
115, 114.0684466, 22.57172139, 1988510, 46212, 3
439, 114.1183749, 22.57145836, 2600677, 70879.25780531131, 1
97, 114.0372803, 22.52318621, 1765889, 47053, 0
775, 113.8714447, 22.57808297, 2231761, 61430, 1
27, 113.9282269, 22.49166111, 2523746, 86437.89010833635, 6
1063, 114.0322396, 22.55069507, 4595124, 114696, 3
236, 114.1219544, 22.54206436, 2304285, 57500, 1
201, 114.1358098, 22.561895, 2741926, 56028, 0
450, 114.0190381, 22.52747006, 2583959, 73843, 0
1227, 113.9727779, 22.56181651, 2502594, 70252.04988852008, 6
342, 114.0284261, 22.61262518, 2248990, 51721, 0
1027, 114.0545182, 22.63553639, 2051629, 44467.98380244028, 3
625, 113.8566761, 22.60489379, 821862, 17710, 7
1198, 114.1203709, 22.59595002, 1696760, 33465, 0
282, 113.8522069, 22.6141377, 1970882, 68790.88342754362, 68
162, 114.331894, 22.68824122, 1287180, 26436, 0
1371, 113.9519058, 22.54701975, 4115264, 117938.25383038395, 10
868, 113.8929912, 22.58353792, 2120740, 58937.3848087516, 22
281, 114.0382302, 22.57611433, 2249307, 51258, 0
1497, 113.9048476, 22.59788812, 2493751, 72708, 2
1025, 114.0143073, 22.64591725, 1526144, 29918, 3
1064, 114.1198132, 22.5804568, 2205827, 63821, 0
885, 114.1317115, 22.59419436, 1621176, 31763, 0
734, 113.8998904, 22.580372, 2260099, 57395.409012966345, 33
1456, 114.0134819, 22.6269261, 2319158, 89195, 9
984, 113.8143158, 22.67555369, 1335674, 27591, 5
1034, 113.9097873, 22.57514024, 2145069, 46548.65675588224, 1
602, 114.0370273, 22.51970821, 2280507, 68149, 7
51, 114.063623, 22.64649434, 2041537, 44405, 0
753, 113.8901157, 22.57198593, 2376647, 69316, 0
527, 114.2290116, 22.5464949, 1630140, 26915, 0
897, 113.9109561, 22.51688356, 2583590, 57220.134000000005, 2
1082, 114.0844981, 22.55396949, 2804345, 82804.39246395428, 3
570, 113.8677722, 22.56190042, 2952178, 87997.46721173389, 25
1333, 114.0331052, 22.56855579, 2802708, 79145, 3
998, 114.0250383, 22.65376344, 2178912, 61783.59827166999, 24
0, 113.95262747803143, 22.550955222386104, 3696583, 106761.96929198084, 14
482, 114.0304731, 22.6598973, 1814139, 36373, 10
481, 114.069169, 22.61745259, 2085033, 53382, 3
999, 113.9379107, 22.76365792, 1868636, 32906, 5
1046, 114.0339166, 22.527063, 2224423, 47619, 1
628, 114.1078769, 22.53687969, 2176519, 61676, 11
858, 113.9289069, 22.52668209, 2448899, 82013, 1
657, 113.8847797, 22.57238172, 2202480, 55326, 5
1203, 113.9862955, 22.53712077, 2538234, 58107, 0
1439, 114.1042978, 22.5421643, 2298335, 69869, 0
1238, 114.0541074, 22.62697383, 2155541, 39554, 0
234, 113.8828341, 22.76829712, 1059181, 20546, 0
1433, 114.1563305, 22.5618983, 2282395, 46301, 0
1210, 113.8949748, 22.56749463, 2165699, 86933.533983494, 4
907, 114.0363037, 22.71443239, 1783264, 36273, 0
87, 114.133031, 22.58758116, 2282610, 58785, 1
611, 114.1239275, 22.54715471, 2154077, 50091.46493782418, 3
1080, 114.0843588, 22.56470925, 2321662, 53988.46388386517, 1
1339, 114.2977645, 22.59498283, 1270811, 24721, 0
903, 113.8678879, 22.5713629, 2138411, 78484.75062647308, 49
1196, 114.3265685, 22.67727231, 1368938, 25137, 0
288, 114.0763185, 22.56025754, 3745164, 92939, 6
1170, 114.0624727, 22.62353595, 2155055, 39479.32409993959, 0
1445, 113.9265884, 22.48453495, 2915396, 96972.80438780614, 2
459, 114.2995022, 22.61895767, 1905238, 37560, 0
435, 114.1506243, 22.55492628, 2057146, 40816.54780733611, 0
1072, 114.0378593, 22.62944098, 1531169, 35164, 1
205, 114.2288876, 22.70270774, 1308246, 21295, 0
956, 114.1215024, 22.62649237, 1694914, 26925, 6
378, 113.9137794, 22.55581774, 3151288, 92090.72527217101, 13
1249, 114.1334316, 22.58150305, 2135828, 48095, 0
678, 113.85475, 22.61522675, 2119784, 44375, 7
715, 114.0532998, 22.51270835, 2153510, 68140.41565606958, 2
419, 113.9338951, 22.50164756, 3811592, 127986.71748757173, 4
217, 114.1320955, 22.57547664, 2331950, 43521, 0
486, 113.8839037, 22.48167429, 2336312, 61819.81154629793, 3
1336, 114.1172407, 22.63049964, 2318374, 43719.18718128979, 3
835, 114.1357676, 22.61672765, 1714056, 27491, 7
838, 113.9496673, 22.55344059, 4656749, 112764.80391508224, 3
276, 113.9206787, 22.50698449, 3265626, 75939.63136082645, 7
1138, 113.9813212, 22.55009987, 5173935, 153652, 4
1044, 114.2502282, 22.57149983, 557080, 9539, 0
1148, 114.2146226, 22.73517897, 2141570, 42016.628658931266, 4
334, 113.9940942, 22.66668585, 1758439, 42816, 1
796, 114.0145377, 22.55724398, 2710640, 108668, 7
53, 114.1258456, 22.70170658, 1009671, 19791, 1
437, 113.8573938, 22.55802078, 2063476, 46377, 2
1355, 113.8990061, 22.56329767, 1497779, 34833, 0
469, 114.0719223, 22.66166336, 1770762, 29241, 2
