OBs-ID,x-coordinate,y-coordinate,ob-price,capacity
141, 114.0495329, 22.51773653, 1183336, 0
791, 114.2850418, 22.6886509, 171807.1693205965, 2
497, 114.5229326, 22.65319931, 83932.72934889724, 1
717, 114.1186904, 22.62107604, 150264.70565582876, 2
838, 113.8759726, 22.80667899, 379014.0171307491, 2
132, 113.9805994, 22.70188376, 2.2269343744649038E7, -2
932, 113.9404505, 22.5808303, 160383.56833253673, 2
250, 113.8744093, 22.58226338, 2112815.5347452997, -5
371, 113.7972473, 22.68207025, 185490.22740655942, 2
539, 113.9089654, 22.7268016, 168735.90171327343, 2
836, 113.9887818, 22.68911745, 814717.8179984374, 1
760, 114.1109686, 22.60593957, 455447.70963314886, 2
682, 114.031832, 22.70150831, 197106.6507001935, 2
303, 114.0447841, 22.67738457, 129743.67523758294, 2
260, 113.8519206, 22.76363961, 917763, 0
506, 113.9644245, 22.53364804, 178380.26682758503, 2
229, 114.5022922, 22.59605766, 203883.96218318684, 2
492, 114.359798, 22.74479107, 1356790, -2
105, 113.8298166, 22.67844841, 468782.1578196069, 2
44, 113.9228696, 22.69469437, 166061.79314768902, 1
899, 114.0408153, 22.52422319, 515461.9093250001, 3
844, 114.1049978, 22.56803444, 3.801897470372605E7, -43
86, 113.7904493, 22.70026312, 110223.39686736744, 2
320, 114.3983074, 22.73835999, 133251.68847416918, 2
973, 113.933633, 22.52550055, 1161510, -1
649, 114.0371086, 22.66415043, 235657.69879351978, 1
329, 113.8073582, 22.73253642, 1355764, 0
149, 114.2717263, 22.58856211, 514192, -2
802, 114.0610319, 22.71362, 4644694.369589444, 1
535, 113.9952455, 22.5333633, 319160.0167203253, 2
444, 114.3059153, 22.67750201, 1564422.9793162122, 3
961, 113.9671992, 22.57073075, 1291248, 0
737, 114.0083573, 22.75268468, 1136212, -5
697, 113.7953963, 22.73625293, 313277.68131319084, 2
877, 114.0574009, 22.62520599, 224449.77309153194, 1
615, 113.8755798, 22.58870565, 216298.69513626047, 2
92, 113.9714988, 22.5650794, 180184.30563852534, 2
853, 114.0366085, 22.6327468, 148756.56886971628, 2
966, 114.0994253, 22.61636306, 177837.69638842964, 1
440, 113.9937408, 22.6956048, 157304.2982425146, 1
259, 114.001464, 22.63733905, 567525, 0
666, 114.2781637, 22.66588492, 1020987, -8
48, 114.0375051, 22.69082435, 1046040, 0
139, 114.3538281, 22.68777839, 523973.49963750003, 1
83, 114.02826, 22.65797554, 1116031, 0
31, 114.0644572, 22.65490436, 728757.719870625, 3
842, 113.8200876, 22.70560139, 130405.35143938959, 2
333, 113.8504062, 22.60458662, 1208795, -1
557, 114.4981704, 22.56843849, 323918.90011729073, 1
336, 114.1011595, 22.56392718, 222444.80125700738, 1
152, 114.0593064, 22.72780458, 189553.50232339848, 1
912, 113.8662713, 22.81957744, 721160, 0
398, 113.8064836, 22.69279451, 860868, -9
865, 114.0383256, 22.73710796, 354139.639085261, 1
688, 114.2939222, 22.66603796, 1171434, -4
751, 114.0552492, 22.71411879, 334953.4573360771, 2
522, 114.0401448, 22.56528493, 177107.69464682852, 1
886, 114.4699089, 22.60037592, 148834.2958934225, 2
698, 113.8830576, 22.78228449, 597792, 0
227, 113.9176323, 22.4970986, 1164224, 0
282, 114.1143859, 22.69911255, 331918.81540612417, 1
587, 114.1074937, 22.54258289, 958824.4584556248, 3
455, 114.0497183, 22.72134663, 727200, 0
313, 114.0841587, 22.63955388, 201223.9441340409, 2
319, 114.0648785, 22.66256822, 894171.8090889865, 3
806, 113.9397757, 22.76440181, 1684251.3599999999, -5
262, 113.8961269, 22.51793372, 592591, -1
402, 113.8728609, 22.57745346, 331860.56359576865, 2
80, 114.3492044, 22.70813761, 563433.2323262499, 1
534, 113.9109049, 22.73773833, 181043.3448002911, 2
936, 113.9417295, 22.570109, 438053.44039680064, 1
194, 113.833333, 22.80163876, 234852.71425232018, 1
942, 114.2435979, 22.58241509, 1373403, -1
307, 113.8927351, 22.80211546, 100714.12663377306, 1
42, 114.0404776, 22.52785478, 580032, -3
767, 113.8563369, 22.74696049, 330841.15691454604, 1
410, 114.2835138, 22.69463549, 303459.4773725434, 3
752, 113.993609, 22.7445097, 177191.20679208255, 2
513, 114.0957679, 22.56965336, 504178.9976775024, 1
22, 114.1200256, 22.56292986, 1024550, -1
210, 113.863564, 22.77118378, 931710, 0
135, 114.3291541, 22.76598871, 171003.5617883941, 2
127, 114.0499415, 22.74479642, 284616.1262808041, 2
984, 113.7918396, 22.71366071, 445749.1710209845, 1
526, 114.055946, 22.67616114, 1043536, -5
814, 114.510525, 22.64360625, 967530, 0
160, 114.0299919, 22.6668482, 97092.91806340755, 2
462, 113.9127626, 22.5052005, 1060936, 0
326, 113.9754926, 22.68904289, 941160, -4
23, 113.9185341, 22.74888894, 130504.44661382095, 1
872, 114.0638115, 22.73286583, 139817.65955291418, 2
457, 114.1132982, 22.57428937, 1224390.7971179031, -4
514, 114.0676919, 22.67689567, 261716.23251358033, 2
338, 114.525409, 22.48126127, 194066.4411889115, 2
43, 113.8086998, 22.76195894, 449245.59581432474, 2
866, 114.1575204, 22.57007701, 877828, 0
660, 114.0833317, 22.69787035, 526864, 0
465, 114.055827, 22.52545213, 626430, -1
658, 113.9608753, 22.57413413, 186028.54331842676, 1
245, 113.9085683, 22.5844688, 199851.59991169343, 2
179, 114.2888605, 22.71543158, 391283.235339501, 2
484, 113.8440245, 22.77613656, 689256.9833971333, 2
171, 113.9478989, 22.57658566, 1194156, -1
111, 114.48174, 22.54079562, 298461.47204403416, 1
571, 113.947055, 22.53382191, 287294.04521972226, 2
368, 114.0024811, 22.53454229, 1179252, -1
797, 114.0079791, 22.60133834, 879390, -2
91, 114.1354918, 22.55227385, 965312, 0
451, 114.3613685, 22.71192628, 346191.61850153515, 2
852, 114.0151301, 22.5346779, 638039, -3
120, 114.3939362, 22.714358, 171892.77067213814, 2
576, 114.2993679, 22.67869917, 319716.7254740678, 1
390, 114.1442097, 22.55434867, 229014.42969962826, 3
648, 114.0118614, 22.65099043, 162290.03949733052, 2
616, 114.0095728, 22.68410389, 597923.6616441779, 1
796, 113.8403815, 22.61457115, 88217.68065577754, 2
633, 113.8336617, 22.63291191, 1120614, -2
699, 113.9163977, 22.70164617, 104448.37386496806, 2
935, 114.2477237, 22.74951701, 148361.45649920971, 2
243, 114.1027281, 22.7198865, 384310.5312870087, 2
101, 113.8546887, 22.58178721, 1234033.5848199385, -13
322, 113.8352106, 22.77728948, 519123.3828887654, 2
261, 114.3424492, 22.69627422, 1075375, 0
617, 113.8617589, 22.57155632, 376195.12697552424, 2
532, 113.8496457, 22.75600839, 144253.38399627627, 2
323, 113.8885023, 22.74840589, 204558.4690331214, 2
485, 113.77963, 22.74116414, 484244.50262618845, 2
78, 113.8380979, 22.76558553, 1236096, -3
275, 114.0582017, 22.70814865, 504420, -5
399, 114.1100798, 22.59688819, 360240.4352528591, 1
957, 113.8825802, 22.73133707, 502910.96958055504, 1
473, 114.0449931, 22.70374768, 253105.75914324954, 1
728, 114.0656862, 22.64385302, 155959.27306649083, 2
203, 114.1027893, 22.59637715, 863128, -3
928, 114.0109673, 22.53116917, 755118, -1
453, 113.7931053, 22.67053428, 386863.6947609114, 2
49, 113.9923093, 22.58984621, 2.1419091910360473E8, 4
741, 113.9588159, 22.69329109, 98276.85297375493, 2
425, 113.8741739, 22.81789539, 247123.5967985107, 2
348, 114.0306177, 22.68109238, 436628.81986405957, 2
663, 113.901536, 22.75932862, 119189.97881133299, 1
335, 114.214763, 22.67006742, 1222720, -3
621, 113.9182386, 22.56843843, 9.581894768459475E7, 0
851, 114.0420236, 22.55062703, 578934, -2
917, 114.1323425, 22.59939517, 1.0868586899583402E8, 8
676, 113.9222223, 22.78389786, 175317.62013731847, 2
108, 114.4059728, 22.74964726, 340114.2358569493, 1
332, 114.2071982, 22.67346065, 331518.81964168255, 2
592, 113.9421106, 22.57569068, 782726.6189184375, 0
393, 113.9316691, 22.49103627, 892026.7984199335, -5
692, 113.9642825, 22.69510751, 980192, -2
195, 114.115931, 22.58323568, 1084195, -1
930, 114.0020024, 22.54751793, 611020, 0
540, 114.3079117, 22.68971649, 273735.62333989027, 1
447, 114.0706953, 22.69695963, 157332.0371998268, 2
687, 113.8612319, 22.60173099, 114840.53889879321, 2
202, 114.283724, 22.75135238, 95230.55154465418, 2
584, 114.1425635, 22.67988803, 229418.3599505203, 2
33, 113.8950865, 22.71774923, 146179.58941246345, 1
764, 113.8868121, 22.72240779, 1183616, 0
683, 113.9522202, 22.74086001, 1196028, -1
630, 114.3562205, 22.71680927, 988036, 0
446, 114.129943, 22.58690043, 870662, 0
162, 114.0305019, 22.62003586, 869928, -1
675, 114.2482186, 22.597762, 640338, -5
340, 113.9524126, 22.5405666, 997194, 0
265, 113.8801273, 22.61236295, 137998.35158853506, 2
876, 114.035203, 22.55718007, 633199, -1
696, 114.0984549, 22.56231854, 892296, -6
459, 114.0450657, 22.52313116, 1941643.44, -1
965, 114.4721157, 22.59205114, 649341, 0
