HID,Long1,Lat1,Long2,Lat2,marriage,divorce,birth,death,work,education,immigration
3536,113.8957434,22.53233885,113.8841394,22.56825281,0,0,0,0,0,0,0
4798,113.8957434,22.53233885,113.8934253,22.56998563,0,0,0,0,0,0,0
3863,113.922905,22.52892951,113.8934253,22.56998563,0,0,0,0,2,8,0
7713,113.8620862,22.6198378,114.0423111,22.69632602,0,0,0,0,0,0,0
6817,113.8772696,22.56713794,114.0496003,22.59798946,0,0,0,0,0,0,0
6776,113.8591147,22.57989424,113.8821778,22.57154463,0,0,0,0,0,0,0
846,113.92655439876563,22.514018318097275,114.1357206,22.62069114,0,0,0,0,0,0,0
608,113.9607166,22.59511919,113.8841394,22.56825281,0,0,0,0,0,5,0
3749,114.1376447,22.57401299,113.9337326,22.76402951,0,0,0,0,2,6,0
5293,114.1335832,22.62485819,113.8885816,22.57839234,0,0,0,0,2,3,0
3438,113.9164802,22.51914492,113.8652014,22.5862659,0,0,0,0,0,0,0
389,114.1122902,22.5393911,114.1122592,22.54745874,0,0,0,0,0,0,0
2055,113.8035446,22.67359443,114.0493693,22.63206898,0,0,0,0,2,7,0
7605,113.8998904,22.580372,114.0192611,22.65543333,0,0,0,0,0,0,0
4448,113.9311877,22.50132536,114.1122592,22.54745874,0,0,0,0,0,8,0
1002,113.863216,22.57078846,113.8998265,22.51094629,0,0,0,0,0,2,0
7116,113.9256338,22.51572657,113.9011316,22.78291302,0,0,0,0,1,0,0
6922,113.92655439876563,22.514018318097275,114.0174534,22.53769325,0,0,0,0,0,0,0
1806,113.863216,22.57078846,113.8934253,22.56998563,0,0,0,0,0,5,0
7759,113.8289193,22.71956443,113.8542686,22.58354685,0,0,0,0,0,0,0
876,113.9137305,22.53941897,114.2653662,22.72497823,0,0,0,0,0,0,0
7589,113.8922297,22.54960966,114.0660873,22.62543468,0,0,0,0,0,0,0
1780,114.2625363,22.74366001,114.1704436,22.64268317,0,0,0,0,0,2,0
536,114.0076839,22.63159925,114.0565715,22.63708957,0,0,0,0,0,0,0
3671,113.9137794,22.55581774,113.8712327,22.59794122,0,0,0,0,6,6,0
2224,114.0060361,22.64477552,114.2084736,22.70857754,0,0,0,0,0,3,0
1899,114.2273386,22.69887747,114.2378371,22.71639645,0,0,0,0,0,1,0
448,113.8652014,22.5862659,114.3340605,22.68856789,0,0,0,0,0,3,0
