HID,Long1,Lat1,Long2,Lat2,marriage,divorce,birth,death,work,education,immigration
4070,113.8740527,22.59011904,114.1125384,22.59592024,0,0,0,0,0,7,0
4870,113.8624756,22.5662248,114.2484599,22.73174,0,0,0,0,1,0,0
5626,113.9108471,22.54381618,114.3840416,22.71104477,0,0,0,0,2,5,0
483,114.2874449,22.72725532,114.2484599,22.73174,0,0,0,0,0,0,0
2830,114.0386285,22.55495065,113.93089988591326,22.51619108339719,0,0,0,0,1,0,0
353,114.0884103,22.55690504,114.1014403,22.62834855,0,0,0,0,0,0,0
2423,114.0597696,22.52218548,114.0825265,22.54407702,0,0,0,0,0,5,0
670,113.8507985,22.7636276,114.1535431,22.55858495,0,0,0,0,0,1,0
6661,114.021714,22.53828784,114.1369357,22.60481852,0,0,0,0,0,0,0
6887,113.8778201,22.58583875,113.8970428,22.57715634,0,0,0,0,0,0,0
1365,113.9523377,22.58285798,114.1354799,22.57894241,0,0,0,0,0,0,0
3991,114.0805965,22.54176072,113.8651559,22.57054362,0,0,0,0,0,0,0
2671,113.8922297,22.54960966,113.8542686,22.58354685,0,0,0,0,3,6,0
7319,113.8522069,22.6141377,113.8268095,22.64682811,0,0,0,0,0,0,0
5263,113.9040543,22.57707871,114.0166391,22.71416863,0,0,0,0,0,0,0
1010,113.8886117,22.77684509,114.300299,22.60271959,0,0,0,0,0,1,0
293,113.9969301,22.643064,114.0169023,22.63031988,0,0,0,0,0,0,0
5501,114.0076839,22.63159925,114.2021686,22.69935561,0,0,0,0,1,3,0
320,114.2200589,22.67903175,113.8957434,22.53233885,0,0,0,0,1,0,0
7601,113.9299459,22.74871131,114.2215604,22.73269285,0,0,0,0,0,0,0
2122,113.9216623,22.54510949,113.8652014,22.5862659,0,0,0,0,0,0,0
5509,113.9477232,22.53044909,113.9779811,22.5638064,0,0,0,0,1,1,0
610,113.8289193,22.71956443,114.2515448,22.72856246,0,0,0,0,0,1,0
6797,114.0455057,22.53981904,114.2687658,22.72622812,0,0,0,0,0,0,0
1681,114.2579837,22.68510514,114.2021686,22.69935561,0,0,0,0,0,3,0
3343,113.8197806,22.67144481,114.2313093,22.73291925,0,0,0,0,1,0,0
6896,113.863216,22.57078846,113.8577667,22.58392266,0,0,0,0,0,0,0
7773,114.0252775,22.6568041,114.201737,22.70969063,0,0,0,0,1,0,0
7843,113.8678879,22.5713629,113.8832089,22.78014068,0,0,0,0,0,0,0
1770,113.8236042,22.71840044,113.8652014,22.5862659,0,0,0,0,0,1,0
3735,114.0252775,22.6568041,114.0294657,22.63053454,0,0,0,0,0,0,0
3492,114.058055,22.69512613,114.0154736,22.65448952,0,0,0,0,0,0,0
7618,114.0182988,22.63196421,114.2429635,22.74200624,0,0,0,0,0,0,0
7597,113.8840849,22.55088219,114.201733475,22.7232949659,0,0,0,0,0,0,0
4502,113.9313764,22.49820515,114.1354799,22.57894241,0,0,0,0,0,0,0
6602,114.0126279,22.63442864,114.1125384,22.59592024,0,0,0,0,0,0,0
7408,113.8677722,22.56190042,113.7721529,22.6885906,0,0,0,0,0,0,0
7007,114.2146226,22.73517897,114.2001423,22.65019022,0,0,0,0,0,0,0
