HID,Long1,Lat1,Long2,Lat2,marriage,divorce,birth,death,work,education,immigration
4171,114.1056055,22.55178546,114.1357676,22.61672765,0,0,0,0,0,0,0
1529,113.863216,22.57078846,113.93959091571963,22.52705488082449,0,0,0,0,0,0,0
1361,113.848971,22.61149351,113.8566761,22.60489379,0,0,0,0,0,0,0
6998,113.8197806,22.67144481,114.0311193,22.66163265,0,0,0,0,0,0,0
2783,114.1187027,22.57398636,114.0935406,22.53768023,0,0,0,0,0,0,0
2325,114.1376447,22.57401299,114.2933476,22.77126038,0,0,0,0,0,0,0
5116,113.92872712723789,22.514018330531886,114.2258562,22.75410679,0,0,0,0,0,0,0
4710,113.924925,22.56193358,114.2702516,22.69388022,0,0,0,0,4,0,0
6836,114.0225579,22.60437566,114.1974524,22.65186566,0,0,0,0,0,0,0
6733,113.95045473770222,22.548782465126063,114.104608,22.57488543,0,0,0,0,0,0,0
3239,114.1056055,22.55178546,114.1974524,22.65186566,0,0,0,0,0,0,0
7283,113.8539035,22.61759091,114.0459686,22.60518174,0,0,0,0,0,0,0
6987,113.8987779,22.5518305,113.8900357,22.56533147,0,0,0,0,0,0,0
7529,113.8579814,22.62330717,113.9080582,22.5696617,0,0,0,0,0,0,0
7748,113.8522069,22.6141377,114.0759329,22.53834309,0,0,0,0,0,0,0
2628,113.8826033,22.55538645,114.1281902,22.61384109,0,0,0,0,0,0,0
7176,113.92872715850531,22.51401832950611,113.8777133,22.59947878,0,0,0,0,0,0,0
6675,113.94176368384163,22.527054878091548,114.1255815,22.54376704,0,0,0,0,0,0,0
5131,113.8485196,22.57678478,114.1277981,22.58868764,0,0,0,0,0,0,0
2688,113.88068,22.54759468,114.1363146,22.61920252,0,0,0,0,0,0,0
1431,113.816067,22.77399148,113.8832089,22.78014068,0,0,0,0,1,5,0
1334,113.8764874,22.56452482,113.889344,22.56290387,0,0,0,0,0,0,0
969,113.9940942,22.66668585,114.1281902,22.61384109,0,0,0,0,0,0,0
3200,114.0252775,22.6568041,114.024742,22.65777296,0,0,0,0,0,0,0
7351,113.8746316,22.55197004,114.2599286,22.7221789,0,0,0,0,0,0,0
4242,114.0459589,22.56174254,114.0935406,22.53768023,0,0,0,0,0,0,0
1287,114.0090737,22.63994719,114.1093755,22.60445194,0,0,0,0,1,0,0
3291,113.9299459,22.74871131,114.3265685,22.67727231,0,0,0,0,0,0,0
765,113.8960955,22.57055087,113.9125316,22.53090269,0,0,0,0,0,0,0
4005,113.9383125,22.57746684,114.1357676,22.61672765,0,0,0,0,0,0,0
4175,113.9185713,22.50072078,114.1047815,22.57994785,0,0,0,0,0,0,0
4702,113.8764874,22.56452482,114.131624,22.61412138,0,0,0,0,0,0,0
1904,114.0173094,22.62430723,114.2294995,22.75382809,0,0,0,0,0,0,0
7533,114.0173094,22.62430723,114.0192611,22.65543333,0,0,0,0,1,0,0
3356,114.0209658,22.64238649,114.0361205,22.69654898,0,0,0,0,0,0,0
1129,113.8929912,22.58353792,114.3265685,22.67727231,0,0,0,0,2,0,0
4474,113.8357379,22.64104742,113.8282306,22.78595423,0,0,0,0,0,0,0
3468,113.9477232,22.53044909,113.8566761,22.60489379,0,0,0,0,0,0,0
7659,113.8985783,22.55517608,113.8777133,22.59947878,0,0,0,0,0,0,0
4614,113.8728022,22.55872702,114.2226018,22.72278625,0,0,0,0,1,0,0
2906,113.8417555,22.60541168,114.0039703,22.63806732,0,0,0,0,0,0,0
1014,113.8840849,22.55088219,113.8933817,22.5087542,0,0,0,0,0,0,0
3976,114.0975795,22.54135804,114.2492833,22.72174575,0,0,0,0,2,0,0
573,114.1155919,22.56390746,114.2246353,22.55317367,0,0,0,0,0,5,0
3702,113.8289193,22.71956443,114.2269027,22.71353655,0,0,0,0,0,0,0
3529,114.2330761,22.71232915,114.0478585,22.52515452,0,0,0,0,0,0,0
5957,113.9225972,22.50748663,114.1521654,22.62244737,0,0,0,0,0,6,0
6700,114.1335832,22.62485819,113.8130641,22.77413682,0,0,0,0,0,0,0
3731,114.0619709,22.69241265,113.8803084,22.58326725,0,0,0,0,2,6,0
