firms-ID,x-coordinate,y-coordinate,capacity,staff,cost
77, 114.37472, 22.69079949, 5, 6.4018596542205435, 9558600
530, 114.1361528, 22.54496138, 13, 10.669766090367572, 12504546
1397, 114.0151301, 22.5346779, 3, 3.2009298271102717, 5684927.49
1207, 114.0017638, 22.59835539, 10, 6.4018596542205435, 7623504
770, 114.031832, 22.70150831, 4, 3.2009298271102717, 2842308
1800, 114.2563818, 22.58771104, 3, 3.2009298271102717, 8366085
728, 114.0527624, 22.63151064, 3, 3.2009298271102717, 2.388687080841121E7
256, 114.2781637, 22.66588492, 41, 27.74139183495569, 25524675
852, 113.8064836, 22.69279451, 3, 3.2009298271102717, 6026076
482, 114.0151301, 22.5346779, 3, 3.2009298271102717, 5684927.49
1337, 114.1274377, 22.60239706, 15, 12.803719308441087, 5401584
844, 113.7982229, 22.69370504, 11, 11.73674269940433, 2.108371518E7
1766, 114.0527624, 22.63151064, 3, 4.267906436147029, 1.7915153106308408E7
1803, 114.0151301, 22.5346779, 4, 3.2009298271102717, 5684927.49
392, 114.3489082, 22.76434466, 26, 20.272555571698387, 19008540
1952, 114.2301425, 22.55957429, 12, 9.602789481330815, 5303376
1899, 113.8551722, 22.73321983, 1, 1.0669766090367572, 721335
61, 114.0582017, 22.70814865, 3, 3.2009298271102717, 7490637
1396, 114.0718589, 22.62126535, 3, 3.2009298271102717, 3670317
1155, 114.1674935, 22.56881687, 3, 3.2009298271102717, 5213631.0179665685
1452, 113.7961225, 22.72937009, 3, 3.2009298271102717, 5865453
732, 113.8286619, 22.71792127, 3, 3.2009298271102717, 6563599
200, 114.2301425, 22.55957429, 9, 6.4018596542205435, 2970792
920, 114.2301425, 22.55957429, 8, 5.334883045183786, 1.7915153106308408E7
832, 114.1008377, 22.70977353, 3, 3.2009298271102717, 8341632
702, 114.3064406, 22.77130579, 9, 6.4018596542205435, 3668160
2067, 114.239145, 22.60466459, 2, 2.1339532180735143, 6244425
1162, 114.058659, 22.54400765, 4, 3.2009298271102717, 3280512
415, 114.0579046, 22.57556408, 9, 6.4018596542205435, 2469672
691, 114.0582017, 22.70814865, 3, 3.2009298271102717, 7490637
447, 114.2169694, 22.61605202, 3, 3.2009298271102717, 8786250
396, 113.8102429, 22.73070417, 3, 3.2009298271102717, 3308300
1193, 114.116191, 22.66686081, 1, 1.0669766090367572, 1226082
1147, 113.7961225, 22.72937009, 3, 3.2009298271102717, 5865453
802, 113.8661029, 22.75930169, 7, 5.334883045183786, 3378432
816, 113.9138098, 22.56441558, 4, 3.2009298271102717, 6519553.919999999
1244, 113.8978583, 22.79887797, 8, 8.535812872294057, 382185.78307679476
1032, 113.9409297, 22.6785624, 3, 3.2009298271102717, 2517280
