people-ID,livelong,livelat,wslong,wslat
6280, 113.8624756, 22.5662248, 114.2247268, 22.55089246
7457, 114.1368988, 22.67066874, 113.977303, 22.72436538
1733, 113.7721529, 22.6885906, 114.0450657, 22.52313116
15255, 113.8988418, 22.56670695, 113.9044365, 22.56528958
9628, 114.310415, 22.67057615, 114.3285122, 22.67135289
14610, 113.8886117, 22.77684509, 113.8953548, 22.79427751
12679, 113.8915523, 22.56941087, 113.931978, 22.6304777
25712, 113.9367698, 22.75570779, 113.8604257, 22.79841952
16094, 114.1270865, 22.62572878, 114.3477684, 22.70603955
11250, 113.8259751, 22.68298054, 113.8092739, 22.70581523
1106, 114.2288876, 22.70270774, 113.9757367, 22.69308219
3844, 114.2096575, 22.69814443, 114.2240162, 22.70156244
6436, 113.9040543, 22.57707871, 113.936611, 22.67894119
14183, 113.9080582, 22.5696617, 113.9178831, 22.57803877
6865, 113.8624756, 22.5662248, 114.3672503, 22.74564824
8350, 114.2258562, 22.75410679, 114.4140908, 22.63270253
14931, 114.0617118, 22.54164569, 114.0486133, 22.54572489
3074, 114.024742, 22.65777296, 114.0610319, 22.71362
3237, 114.3871403, 22.71081409, 114.3833801, 22.69048805
6716, 113.8289193, 22.71956443, 113.8102429, 22.73070417
15312, 114.1087436, 22.54383051, 114.0083573, 22.75268468
17575, 114.2033274, 22.64866365, 114.1732818, 22.60539133
27078, 113.8929912, 22.58353792, 114.1082115, 22.57611145
3336, 114.2375488, 22.729688, 114.2786885, 22.72662505
13239, 113.843812, 22.78331101, 113.8492564, 22.77613132
7055, 113.8507985, 22.7636276, 113.8661029, 22.75930169
12142, 114.1042978, 22.5421643, 114.1029601, 22.55553361
17391, 114.1287442, 22.55567899, 114.1329896, 22.5590596
12926, 114.037073, 22.61509883, 114.0495405, 22.59965055
13495, 113.9947671, 22.59160367, 113.981697, 22.54120672
5146, 113.8016913, 22.72411911, 113.850587, 22.73878511
12291, 114.104805, 22.59048458, 114.115931, 22.58323568
1386, 114.0339235, 22.5440893, 114.0624633, 22.53793854
6548, 113.8289193, 22.71956443, 113.8355052, 22.73310871
5938, 114.1145233, 22.54489976, 114.2531808, 22.59234264
6005, 113.8963327, 22.58379126, 113.968556, 22.69827316
4266, 114.0166391, 22.71416863, 113.9833701, 22.73968006
6452, 113.8722775, 22.78509022, 113.8701866, 22.79073299
3463, 114.3337922, 22.6956631, 114.3324378, 22.69398811
12961, 114.1219544, 22.54206436, 113.8967735, 22.73733075
5891, 113.863216, 22.57078846, 113.8647567, 22.57798747
2231, 114.0521542, 22.71887003, 114.0404967, 22.72569036
17004, 113.8361658, 22.64005263, 114.1075515, 22.54658266
12999, 113.979472, 22.5621445, 113.9854016, 22.54491542
7990, 114.1167281, 22.62348769, 114.1102504, 22.62251446
2486, 114.324009, 22.67940409, 114.3004647, 22.59594151
12072, 114.0423111, 22.69632602, 113.8875691, 22.76634594
13861, 113.816067, 22.77399148, 113.8661029, 22.75930169
16017, 114.1203709, 22.59595002, 114.129943, 22.58690043
12573, 114.2625363, 22.74366001, 114.0135224, 22.72799984
1543, 114.0884103, 22.55690504, 114.0838737, 22.54745393
12356, 114.0193574, 22.63674828, 114.060733, 22.65372364
6750, 113.8197806, 22.67144481, 113.7822354, 22.70703794
13538, 113.8594394, 22.61901935, 113.8392275, 22.70940501
4051, 113.9338951, 22.50164756, 113.9236482, 22.50573715
1910, 113.9299459, 22.74871131, 113.968556, 22.69827316
13860, 113.816067, 22.77399148, 113.8661029, 22.75930169
2976, 114.0719223, 22.66166336, 114.0610319, 22.71362
14060, 114.2839641, 22.75655484, 114.3183366, 22.71959722
8527, 113.8522069, 22.6141377, 113.9754926, 22.68904289
5116, 113.7721529, 22.6885906, 114.4964201, 22.56951213
3912, 114.3246862, 22.68515792, 114.2994646, 22.60214537
6426, 113.9657245, 22.55509926, 114.0110034, 22.5428114
6167, 113.8522069, 22.6141377, 113.936609, 22.69505631
6764, 114.2146226, 22.73517897, 114.1942113, 22.64106038
14259, 113.9337326, 22.76402951, 113.8851632, 22.72061152
16510, 114.0403327, 22.59988803, 114.261562, 22.58687942
17244, 113.9072826, 22.56269528, 114.3477684, 22.70603955
9121, 113.9383125, 22.57746684, 113.9478989, 22.57658566
27229, 114.0233353, 22.66876881, 114.0335776, 22.68570394
78, 113.8746316, 22.55197004, 113.9187309, 22.57620516
15770, 114.2229894, 22.70499103, 114.3557632, 22.73016721
265, 114.056674, 22.62875668, 114.0569996, 22.60457486
13832, 114.0367893, 22.61215185, 114.0414795, 22.62802359
15049, 114.2839641, 22.75655484, 114.3064406, 22.77130579
13034, 114.1190419, 22.62508865, 114.1104524, 22.61226424
13543, 113.8771498, 22.58317542, 113.9834399, 22.74001975
2058, 113.8485196, 22.57678478, 113.8585604, 22.58204183
9660, 114.1993974, 22.70153885, 114.3732663, 22.72921063
17290, 114.2021686, 22.69935561, 113.9180301, 22.68796411
10695, 114.0884063, 22.54678497, 114.0786001, 22.54360796
2282, 114.1572376, 22.564784, 114.3039921, 22.68977252
2060, 114.1248603, 22.59405869, 114.1322658, 22.5469765
6378, 114.0358301, 22.70436869, 114.0449931, 22.70374768
25901, 113.816067, 22.77399148, 114.3712383, 22.74697943
1001, 113.9863711, 22.5576736, 114.0065176, 22.55598372
7001, 113.9396419, 22.74453187, 113.8935651, 22.72020837
6675, 113.8832089, 22.78014068, 113.866769, 22.77734068
15716, 114.1180708, 22.5549898, 114.1150198, 22.56263599
15828, 113.8455531, 22.62289282, 113.8553101, 22.7231099
12309, 114.1149586, 22.53830507, 114.0919831, 22.56921226
8535, 114.1239275, 22.54715471, 114.1051877, 22.54266959
2698, 113.8236042, 22.71840044, 113.8282047, 22.73376795
5081, 113.9281487, 22.51180739, 113.9237549, 22.4936901
14508, 114.0451706, 22.51174816, 114.1179235, 22.55168364
17410, 114.331894, 22.68824122, 113.916807, 22.72566634
9415, 114.2023, 22.65179365, 114.2225624, 22.61654006
5870, 113.8614431, 22.58873239, 113.9275533, 22.63746989
17044, 113.8620862, 22.6198378, 113.8410365, 22.62495663
12415, 114.0232271, 22.62488194, 114.0981703, 22.53641136
2696, 114.0725556, 22.53082869, 114.0891792, 22.54178278
25743, 114.3066555, 22.67607433, 114.1942113, 22.64106038
1526, 113.9383125, 22.57746684, 113.9851535, 22.63400409
15500, 114.4039807, 22.64005942, 114.3939362, 22.714358
25746, 114.1186598, 22.53707709, 114.1051877, 22.54266959
2569, 114.03878, 22.60185337, 114.0474972, 22.60095131
7553, 114.3350117, 22.70546672, 114.3129681, 22.6959616
11583, 114.1018944, 22.59273764, 114.1039334, 22.59992917
7372, 114.0224392, 22.63876677, 114.064592, 22.5648517
13184, 114.0652493, 22.53848359, 114.0604378, 22.53882833
15903, 114.0430051, 22.67646734, 114.0589881, 22.67556749
4812, 114.0261157, 22.63404516, 114.1221481, 22.6011108
3402, 114.1125384, 22.59592024, 114.1450365, 22.62135987
12286, 113.8897867, 22.58338662, 113.8962024, 22.57405691
3983, 114.2502282, 22.57149983, 113.9138321, 22.57417161
16045, 113.9109423, 22.55746874, 113.9373654, 22.58074196
17599, 114.3871403, 22.71081409, 114.398595, 22.63845821
9927, 114.049334, 22.62386555, 114.0696339, 22.57201316
5675, 113.8988418, 22.56670695, 113.8596763, 22.8103313
12608, 114.0455057, 22.53981904, 114.0267116, 22.60553588
25576, 113.9032597, 22.77940868, 113.9757367, 22.69308219
27178, 114.0217343, 22.65356868, 114.31982375867318, 22.61831074209673
1195, 114.2636679, 22.73255078, 114.2641171, 22.73798272
13171, 114.0451706, 22.51174816, 114.053813, 22.57336402
1435, 114.1153759, 22.58237572, 114.0872205, 22.70624886
11712, 114.2636679, 22.73255078, 114.2556107, 22.72949293
1338, 113.9244198, 22.77065499, 113.8978583, 22.79887797
14137, 114.2209095, 22.72832054, 114.2725929, 22.73018972
2657, 113.8624756, 22.5662248, 114.0254399, 22.71858525
14146, 114.0367893, 22.61215185, 114.0395011, 22.60753726
14504, 114.2200589, 22.67903175, 114.2175072, 22.66480641
9063, 113.9062106, 22.53650882, 114.0923787, 22.56380177
14870, 114.0174534, 22.53769325, 113.972242, 22.67589127
3025, 113.8936399, 22.76805679, 113.9444144, 22.68440914
16870, 114.2542881, 22.59192917, 114.2563818, 22.58771104
13068, 114.1298848, 22.68634625, 114.2191936, 22.6864041
14461, 114.058055, 22.69512613, 114.0938239, 22.71533772
