firms-ID,x-coordinate,y-coordinate,capacity,staff,cost
941, 114.0151301, 22.5346779, 3, 2.9139579349904396, 5684927.49
823, 114.1717413, 22.56394335, 3, 2.9139579349904396, 7000872
2000, 113.9142301, 22.54249797, 7, 7.77055449330784, 5071328
153, 114.0527624, 22.63151064, 3, 2.9139579349904396, 1.7915153106308408E7
293, 114.1133922, 22.54692885, 12, 8.74187380497132, 5528376
463, 114.0151301, 22.5346779, 3, 2.9139579349904396, 5684927.49
654, 113.9952455, 22.5333633, 3, 2.9139579349904396, 3561200
1123, 113.89667, 22.77535293, 8, 9.7131931166348, 6106772
1487, 113.9792634, 22.53515726, 8, 9.7131931166348, 6334080
265, 114.1027893, 22.59637715, 3, 2.9139579349904396, 7768152
1370, 113.8553703, 22.78458004, 3, 2.9139579349904396, 2155230
715, 113.9238649, 22.572151, 3, 2.9139579349904396, 2.4951838606200002E7
1702, 113.9478989, 22.57658566, 4, 2.9139579349904396, 8359092
755, 113.9923093, 22.58984621, 3, 2.9139579349904396, 13686300
1008, 114.0790509, 22.54727143, 3, 3.88527724665392, 4457316
1560, 113.866769, 22.77734068, 3, 3.88527724665392, 3389664
1589, 113.8130972, 22.6713506, 5, 3.88527724665392, 3983385
790, 113.9585573, 22.70959755, 4, 2.9139579349904396, 5497149.24
1109, 113.7961225, 22.72937009, 3, 2.9139579349904396, 5865453
1735, 113.9754926, 22.68904289, 5, 5.827915869980879, 1.1086342404797928E7
382, 114.0527624, 22.63151064, 3, 2.9139579349904396, 2.388687080841121E7
666, 113.8188409, 22.66555661, 8, 9.7131931166348, 6945330
1796, 114.0527624, 22.63151064, 3, 2.9139579349904396, 1.7915153106308408E7
481, 114.0579046, 22.57556408, 5, 5.827915869980879, 7334925.84
1019, 114.0621397, 22.54992919, 3, 3.88527724665392, 2711160
1612, 114.1674935, 22.56881687, 4, 2.9139579349904396, 5213631.0179665685
1426, 113.9211685, 22.48956803, 3, 2.9139579349904396, 5901984
268, 113.7961225, 22.72937009, 3, 2.9139579349904396, 5865453
514, 113.7961225, 22.72937009, 3, 2.9139579349904396, 7820604
1247, 114.0151301, 22.5346779, 3, 3.88527724665392, 5684927.49
1151, 114.055827, 22.52545213, 10, 6.7992351816443595, 3065712
1814, 114.2847691, 22.67326189, 3, 2.9139579349904396, 5508300
587, 113.7961225, 22.72937009, 3, 2.9139579349904396, 5865453
708, 114.2099445, 22.70807763, 3, 2.9139579349904396, 3684870
208, 114.2567754, 22.59454, 2, 2.9139579349904396, 5307680
986, 114.0305019, 22.62003586, 16, 13.598470363288719, 7829352
602, 114.0151301, 22.5346779, 3, 2.9139579349904396, 5684927.49
162, 113.8775801, 22.79067888, 6, 6.7992351816443595, 1.2735715015216442E7
1728, 113.8916427, 22.76205659, 6, 3.88527724665392, 1556214
498, 113.9238649, 22.572151, 7, 5.827915869980879, 8486154
622, 114.0582017, 22.70814865, 3, 2.9139579349904396, 5992509.6
1766, 114.0527624, 22.63151064, 3, 2.9139579349904396, 1.7915153106308408E7
1528, 114.0582017, 22.70814865, 3, 2.9139579349904396, 4494382.199999999
1006, 114.0499415, 22.74479642, 3, 2.9139579349904396, 1587878.9569675
1576, 113.7961225, 22.72937009, 3, 2.9139579349904396, 7820604
1318, 113.7961225, 22.72937009, 3, 2.9139579349904396, 7820604
983, 114.31753, 22.70012994, 3, 2.9139579349904396, 2803923
1221, 113.9211685, 22.48956803, 4, 2.9139579349904396, 5901984
1361, 114.0658046, 22.54474181, 3, 1.94263862332696, 1176186
443, 114.0790509, 22.54727143, 12, 7.77055449330784, 1524960
2074, 114.0012656, 22.72803226, 1, 0.97131931166348, 322004.35728360363
1241, 114.0151301, 22.5346779, 2, 2.9139579349904396, 5684927.49
1613, 114.0430529, 22.56731939, 2, 2.9139579349904396, 4779504
66, 114.261562, 22.58687942, 6, 6.7992351816443595, 19316850
34, 113.9233533, 22.58496019, 19, 24.282982791587, 12486432
1047, 114.0914813, 22.54589324, 4, 3.88527724665392, 4808496
79, 113.8073582, 22.73253642, 4, 2.9139579349904396, 5423056
1265, 113.9218083, 22.51883796, 4, 4.8565965583174, 7955064
378, 114.0151301, 22.5346779, 3, 2.9139579349904396, 5684927.49
76, 114.035203, 22.55718007, 3, 2.9139579349904396, 2532796
546, 114.0537597, 22.57958843, 9, 10.684512428298278, 3891456
1746, 114.1674935, 22.56881687, 3, 2.9139579349904396, 5213631.0179665685
101, 114.0151301, 22.5346779, 6, 3.88527724665392, 5684927.49
1722, 113.8649922, 22.79720284, 3, 2.9139579349904396, 3592400
27, 113.866769, 22.77734068, 3, 2.9139579349904396, 5931912
2079, 113.8888349, 22.49267264, 1, 0, 9039139.532695595
1625, 114.2301425, 22.55957429, 8, 9.7131931166348, 6.308317120613884E7
1263, 114.0151301, 22.5346779, 3, 2.9139579349904396, 5684927.49
1615, 113.8893661, 22.5612539, 12, 10.684512428298278, 3364305
676, 113.9415958, 22.53640187, 3, 3.88527724665392, 1992512
336, 114.0545956, 22.61293956, 12, 9.7131931166348, 9137520
1145, 114.055827, 22.52545213, 9, 7.77055449330784, 3803496
738, 114.0891792, 22.54178278, 3, 3.88527724665392, 5080467
600, 114.1042953, 22.54730183, 11, 8.74187380497132, 7673820
1696, 113.9044365, 22.56528958, 8, 6.7992351816443595, 6708240
176, 114.1357787, 22.61047964, 16, 12.627151051625239, 8363520
1276, 113.7961225, 22.72937009, 3, 2.9139579349904396, 7820604
475, 114.0790509, 22.54727143, 13, 9.7131931166348, 3845632
1305, 114.0151301, 22.5346779, 3, 2.9139579349904396, 5684927.49
1049, 113.7961225, 22.72937009, 3, 2.9139579349904396, 7820604
411, 114.0527624, 22.63151064, 3, 3.88527724665392, 1.7915153106308408E7
1676, 113.9843857, 22.73744168, 7, 7.77055449330784, 9490553.326537784
1167, 114.2301425, 22.55957429, 10, 11.655831739961759, 7.569980544736661E7
1980, 114.0151301, 22.5346779, 3, 2.9139579349904396, 5684927.49
1085, 114.1083255, 22.54846201, 4, 2.9139579349904396, 3920184
690, 114.1622281, 22.57001282, 3, 2.9139579349904396, 1265224.686525
1742, 114.1133922, 22.54692885, 6, 6.7992351816443595, 4738608
168, 113.8744093, 22.58226338, 9, 5.827915869980879, 3564432
390, 114.0254399, 22.71858525, 22, 96.16061185468452, 2.0146953241799998E8
1617, 114.0582017, 22.70814865, 3, 3.88527724665392, 4494382.199999999
1781, 113.9275589, 22.50061021, 11, 8.74187380497132, 3300372
1468, 114.0579046, 22.57556408, 4, 2.9139579349904396, 9168657.3
537, 114.1170091, 22.61103696, 5, 5.827915869980879, 2035268.5154448438
1715, 114.0527624, 22.63151064, 3, 2.9139579349904396, 1.7915153106308408E7
1158, 114.1442097, 22.55434867, 4, 4.8565965583174, 1916514
1938, 113.9304062, 22.68073678, 3, 2.9139579349904396, 4180288
1990, 114.1161173, 22.59930781, 5, 3.88527724665392, 4469880
1483, 114.0151301, 22.5346779, 3, 2.9139579349904396, 5684927.49
338, 114.0790509, 22.54727143, 11, 13.598470363288719, 8.831643968859437E7
615, 114.2956573, 22.6953443, 3, 2.9139579349904396, 8862385
806, 114.0151301, 22.5346779, 7, 5.827915869980879, 3828234
1260, 113.968556, 22.69827316, 8, 8.74187380497132, 1.70898255E7
696, 114.0527624, 22.63151064, 2, 2.9139579349904396, 1.7915153106308408E7
827, 114.0527624, 22.63151064, 3, 2.9139579349904396, 1.7915153106308408E7
804, 114.3059153, 22.67750201, 4, 2.9139579349904396, 4547824
315, 114.0746699, 22.65832693, 5, 4.8565965583174, 2929035
325, 114.0582017, 22.70814865, 3, 2.9139579349904396, 7490637
1701, 113.9894251, 22.73620886, 3, 2.9139579349904396, 3429296
697, 113.9754926, 22.68904289, 3, 2.9139579349904396, 5646960
42, 113.977303, 22.72436538, 3, 2.9139579349904396, 10497200
757, 114.0959054, 22.56484784, 4, 2.9139579349904396, 7150248
1949, 114.0916162, 22.549222, 9, 5.827915869980879, 3250100
1855, 114.3559461, 22.72906025, 3, 2.9139579349904396, 7188650
2081, 113.924939, 22.51239945, 2, 0, 9039139.532695586
950, 113.9045836, 22.80055712, 3, 2.9139579349904396, 3428872.2079572063
4, 113.977303, 22.72436538, 2, 2.9139579349904396, 3149160
707, 113.7961225, 22.72937009, 3, 2.9139579349904396, 5865453
1669, 114.0151301, 22.5346779, 3, 2.9139579349904396, 5684927.49
1905, 113.9585573, 22.70959755, 3, 2.9139579349904396, 5497149.24
1419, 114.0527624, 22.63151064, 3, 2.9139579349904396, 1.7915153106308408E7
1784, 114.1151488, 22.55020013, 8, 6.7992351816443595, 1970460
1663, 114.1674935, 22.56881687, 3, 2.9139579349904396, 5213631.0179665685
128, 114.0151301, 22.5346779, 3, 2.9139579349904396, 5684927.49
1436, 114.0151301, 22.5346779, 5, 4.8565965583174, 5684927.49
1259, 114.0579046, 22.57556408, 9, 5.827915869980879, 7334925.84
753, 113.968556, 22.69827316, 14, 18.455066921606118, 2.39257557E7
1909, 113.89667, 22.77535293, 3, 2.9139579349904396, 6512401.244159999
248, 114.0158759, 22.61801678, 12, 8.74187380497132, 11283204
52, 114.0404776, 22.52785478, 6, 3.88527724665392, 1740096
1815, 114.055827, 22.52545213, 9, 5.827915869980879, 3554064
1349, 114.3388999, 22.68548423, 3, 2.9139579349904396, 2298560
318, 114.0891792, 22.54178278, 3, 2.9139579349904396, 2903124
180, 113.8380979, 22.76558553, 4, 2.9139579349904396, 3708288
689, 113.8881389, 22.7330613, 3, 2.9139579349904396, 3913308
1052, 113.9843857, 22.73744168, 8, 8.74187380497132, 1.054505925170865E7
1452, 113.7961225, 22.72937009, 4, 2.9139579349904396, 5865453
1583, 114.2175072, 22.66480641, 4, 2.9139579349904396, 9752445
70, 114.1354918, 22.55227385, 5, 4.8565965583174, 2895936
702, 114.3064406, 22.77130579, 8, 8.74187380497132, 2.7122583509999998E7
501, 114.1248793, 22.542384, 10, 7.77055449330784, 4742088
832, 114.1008377, 22.70977353, 4, 2.9139579349904396, 8341632
821, 114.102483, 22.54850495, 6, 4.8565965583174, 2729916
1999, 114.0790509, 22.54727143, 9, 6.7992351816443595, 1892559
