firms-ID,x-coordinate,y-coordinate,capacity,staff,cost
851, 114.3939362, 22.714358, 1, 0.9304470347124375, 619680
1804, 114.2262933, 22.68804049, 1, 0.9304470347124375, 1340469
1401, 114.2175072, 22.66480641, 8, 8.374023312411937, 9752445
201, 114.0938239, 22.71533772, 1, 0.9304470347124375, 627780
1846, 114.1674935, 22.56881687, 6, 6.513129242987063, 8841105
1037, 113.8552673, 22.79763444, 9, 9.304470347124376, 8746650
300, 114.0709673, 22.52756307, 1, 0.9304470347124375, 635664
1237, 114.0431905, 22.55531317, 3, 2.7913411041373126, 3520764
1925, 113.9874438, 22.5398186, 5, 5.582682208274625, 4297560
292, 114.239145, 22.60466459, 2, 0.9304470347124375, 1051250
199, 114.3939362, 22.714358, 1, 0.9304470347124375, 619680
1337, 114.1274377, 22.60239706, 5, 5.582682208274625, 5401584
757, 114.0959054, 22.56484784, 5, 5.582682208274625, 7150248
1029, 114.1011595, 22.56392718, 3, 3.72178813884975, 3207688
661, 114.2755843, 22.74486627, 2, 0.9304470347124375, 790377
1854, 114.1020648, 22.59017166, 3, 3.72178813884975, 1879380
333, 113.8741739, 22.81789539, 1, 0.9304470347124375, 890890
1986, 114.0047845, 22.65568646, 2, 0.9304470347124375, 1038097
1955, 113.896119, 22.72186615, 5, 5.582682208274625, 4519320
482, 114.1323425, 22.59939517, 2, 0.9304470347124375, 1396842
959, 114.3059153, 22.67750201, 8, 8.374023312411937, 10232604
50, 113.9275533, 22.63746989, 11, 11.16536441654925, 12481716
615, 114.2956573, 22.6953443, 6, 6.513129242987063, 8862385
584, 114.1057548, 22.59821631, 4, 3.72178813884975, 3762200
1709, 114.2008166, 22.65662947, 2, 0.9304470347124375, 951635
648, 113.9222223, 22.78389786, 1, 0.9304470347124375, 1055600
1097, 114.0366085, 22.6327468, 2, 0.9304470347124375, 895674
1678, 113.8275729, 22.76687465, 1, 0.9304470347124375, 3706875.6317162234
411, 114.1170091, 22.61103696, 1, 0.9304470347124375, 1133090
1238, 113.9287452, 22.5922123, 1, 0.9304470347124375, 809358
126, 114.4958943, 22.53713707, 1, 0.9304470347124375, 1264834
97, 114.3215746, 22.70437613, 16, 16.748046624823875, 15176700
1204, 113.905693, 22.78527296, 1, 0.9304470347124375, 521940
1197, 113.8347627, 22.70959186, 1, 0.9304470347124375, 705820
1750, 114.0766851, 22.57433865, 1, 0.9304470347124375, 1186416
748, 114.3429519, 22.69030182, 5, 5.582682208274625, 6845790
1427, 113.9032064, 22.55898151, 6, 6.513129242987063, 5668075
1263, 113.9316691, 22.49103627, 2, 0.9304470347124375, 999999
732, 113.8286619, 22.71792127, 6, 6.513129242987063, 6563599
716, 114.129943, 22.58690043, 3, 2.7913411041373126, 2611986
487, 113.977303, 22.72436538, 3, 3.72178813884975, 4198880
