residences-ID,x-coordinate,y-coordinate,House-price,House-rent,capacity
918, 114.1158478, 22.61100671, 1241000, 21908, 0
484, 113.8236042, 22.71840044, 2388981, 63775.9796205937, 6
852, 114.2466808, 22.72743507, 1153026, 20415, 0
173, 113.9120693, 22.54601377, 2256244, 52135, 0
330, 114.041099, 22.60560235, 2283358, 104215, 3
1298, 114.0734797, 22.53513319, 2577113, 45240, 0
1305, 113.8624756, 22.5662248, 2238649, 94492.9717239864, 8
102, 113.8697869, 22.56524438, 2273107, 95615, 0
1380, 114.0380274, 22.56928036, 2328041, 43813, 0
1448, 114.0822853, 22.63028795, 2483229, 42426, 1
930, 114.1030108, 22.55214425, 1943601, 56848.96625871878, 2
1149, 114.2704605, 22.74908238, 1435004, 22157, 0
0, 113.94610919857449, 22.527054877846666, 3304009, 124951.92079526224, 18
1024, 114.1240901, 22.55821852, 2437215, 43463, 0
952, 114.2472287, 22.60039407, 1860934, 37157, 0
340, 114.0327179, 22.56052807, 3127601, 68248, 0
452, 114.1218402, 22.55305093, 2733375, 70261.88311460448, 1
586, 114.0313355, 22.55962384, 3091338, 93283, 0
429, 114.1049696, 22.5579356, 2552498, 51642.503856439616, 1
935, 114.0261419, 22.60543043, 1894925, 55512, 1
1218, 114.1299479, 22.57726751, 2548669, 47938, 0
422, 114.124439, 22.66141297, 939135, 17012, 0
659, 114.1204817, 22.56692611, 3687522, 65882, 0
1384, 113.8849753, 22.56657531, 2046800, 64301, 0
1150, 113.9379276, 22.50942693, 6430182, 233991.42353838196, 4
274, 114.0574293, 22.51811619, 2231971, 56799.48359862841, 0
764, 114.0941849, 22.56324387, 2232725, 45192, 0
776, 114.0985441, 22.56529973, 2403217, 49396, 0
746, 114.0153588, 22.62734916, 2490363, 82798, 0
501, 114.1184995, 22.5441583, 1564970, 34589, 0
479, 114.0239956, 22.64331109, 2311286, 44906.222639274805, 1
37, 113.9303098, 22.75153761, 787337, 13909, 0
594, 113.9382846, 22.54399802, 3022653, 98030, 0
1178, 113.9170568, 22.53497487, 2254066, 59205, 1
26, 114.4090079, 22.63359562, 903192, 15506, 0
326, 114.2209081, 22.5614386, 2289286, 41556, 0
0, 113.92438160264962, 22.527054877846666, 2194800, 81157.87005035813, 15
33, 114.0562809, 22.56726053, 2362800, 69683.63016755429, 3
1392, 113.9348713, 22.50589411, 2929784, 112642, 1
1438, 114.1227558, 22.54464394, 2062915, 40402, 0
209, 114.2475063, 22.57044047, 1610835, 31505, 0
1259, 114.1762942, 22.56757336, 2627901, 52401, 0
56, 113.8419877, 22.76843068, 1655355, 24263, 0
1078, 114.2421145, 22.73886973, 1407553, 25248, 0
854, 114.1164827, 22.54454616, 1712272, 38733, 0
804, 113.8877406, 22.567384, 1673788, 35679, 0
411, 113.9256338, 22.51572657, 2482997, 94870.25526677929, 12
763, 113.8614431, 22.58873239, 1844992, 35447, 3
0, 113.94828195426301, 22.55095522213166, 3513676, 122990.83222941232, 17
243, 114.1073572, 22.57132398, 2343423, 46593, 0
759, 114.159033, 22.61719484, 1693360, 27534, 0
614, 114.0215488, 22.62928066, 2612366, 93090, 1
788, 113.8803002, 22.56997857, 2011789, 57317, 6
339, 114.0380729, 22.65203364, 736907, 11380, 0
248, 114.2021686, 22.69935561, 1029597, 17194, 0
387, 114.2301449, 22.7142685, 2495450, 36010, 0
1033, 114.3066555, 22.67607433, 1444253, 22770, 0
15, 113.922359, 22.52020784, 2169221, 50998.679782875086, 1
1112, 114.3354208, 22.70099604, 1249184, 24575, 0
605, 114.1167281, 22.62348769, 1286314, 24498, 0
71, 114.1381004, 22.54593566, 2336816, 39172, 0
0, 113.94610920603779, 22.527054875886922, 3019432, 143528.66920118156, 18
738, 114.047965, 22.51203568, 2889307, 80825, 2
36, 114.2325637, 22.56382751, 1932134, 37947, 0
1011, 113.8940988, 22.77962149, 1905777, 38014, 0
1359, 114.1049162, 22.62590914, 1553201, 27517, 0
192, 113.8493022, 22.59437716, 2249827, 77811.44187308286, 36
951, 113.993116, 22.59373235, 2875780, 136244, 5
0, 113.92438161501354, 22.527054875886922, 2403531, 92705.4858744097, 12
275, 113.9740354, 22.55746462, 2558051, 67727.52772700989, 1
695, 113.9663665, 22.53298109, 3577225, 103180, 0
1481, 114.039483, 22.54536204, 3180978, 73881, 3
980, 113.9092736, 22.48390027, 2777064, 91529.68807447642, 1
1173, 113.9299459, 22.74871131, 2355797, 51545.62619599157, 58
873, 114.0392505, 22.52462702, 2366395, 56756, 0
537, 114.1889177, 22.6498944, 1264778, 24055, 0
41, 114.2378371, 22.71639645, 1493994, 25819, 0
858, 113.9289069, 22.52668209, 2681486, 81923, 0
118, 114.1538611, 22.60964201, 2051787, 29061, 0
468, 113.8933817, 22.5087542, 2669075, 73440, 0
741, 114.1727868, 22.6443289, 1168740, 21726, 0
760, 114.0724755, 22.5421678, 1899408, 32812, 0
929, 113.8459078, 22.57715944, 2208617, 55086.65676088717, 2
1184, 114.2293875, 22.55232667, 1533206, 29851, 0
224, 114.0509316, 22.56414593, 2451322, 47828, 0
718, 113.9455659, 22.52814162, 3183765, 189325, 0
700, 114.1277981, 22.58868764, 2724420, 48652, 0
954, 114.135555, 22.60315924, 1305246, 24814, 0
1258, 114.2953817, 22.60513342, 1514432, 24516, 0
923, 113.9323153, 22.54424896, 3226603, 120089, 1
1254, 114.2182253, 22.67609825, 1746363, 27123, 0
988, 114.1182233, 22.54045076, 1986313, 38652, 1
332, 113.9680421, 22.58692978, 2721582, 72667, 0
66, 114.2542881, 22.59192917, 1840710, 28857, 0
1399, 114.2353215, 22.72684749, 3119359, 50000, 0
799, 114.0729145, 22.65192979, 1767819, 33080, 0
1410, 114.0397387, 22.53194191, 2882926, 59535, 0
1486, 113.9634112, 22.54448132, 2142537, 68646, 0
366, 114.219348, 22.69336585, 1956734, 34611, 0
178, 114.0960048, 22.62649671, 2439747, 39806, 0
331, 113.9615437, 22.55189256, 2011851, 55067, 0
1065, 114.2586577, 22.59326556, 2349096, 41993, 0
1098, 113.9316336, 22.53157254, 2913476, 96126, 1
346, 113.9371832, 22.50632542, 2719328, 129008, 4
10, 113.9420238, 22.52313946, 3695911, 157985, 0
943, 114.3096022, 22.60178033, 1253288, 21853, 0
1449, 114.0233353, 22.66876881, 1733952, 34752, 0
126, 114.3084143, 22.69174742, 1209939, 20064, 0
534, 113.9218421, 22.59078246, 873101, 17591, 0
456, 114.0455283, 22.54648056, 3363123, 84209, 3
883, 113.906304, 22.51810499, 2884301, 77628, 0
1059, 114.0123941, 22.55631542, 3197885, 125962.16283918242, 10
1421, 114.1303614, 22.56337512, 1982981, 33813, 0
156, 114.0186815, 22.63417359, 2415302, 70893, 1
1296, 114.1019817, 22.55545414, 2832850, 50430, 0
849, 114.3027776, 22.61132674, 2210387, 40974, 0
626, 113.9141317, 22.50931602, 2168960, 56333.41705640092, 1
288, 114.0763185, 22.56025754, 2436965, 88680.05793238868, 3
1360, 113.8144449, 22.67344472, 1658791, 29123, 0
1221, 114.091031, 22.56657562, 2744492, 47060, 0
728, 114.1080421, 22.5538029, 2485165, 43998, 0
216, 114.0679432, 22.6297239, 2219282, 37029, 0
950, 114.0130341, 22.62992084, 2227870, 79683, 2
882, 113.9400233, 22.52891281, 3797065, 142275.7349294492, 6
1263, 113.922349, 22.50495552, 2161205, 99370, 1
921, 113.9144555, 22.49428932, 2629029, 78088, 0
485, 114.1133325, 22.60835034, 1274678, 23951, 0
636, 114.0611423, 22.53592798, 2423370, 55226, 0
1058, 113.924989, 22.50836662, 2057824, 62783, 1
525, 113.9201775, 22.50354598, 2162903, 105824, 0
120, 114.0340147, 22.57037079, 2561009, 62912, 1
1376, 113.9066951, 22.52846257, 3065329, 89551.99681636848, 5
1213, 114.3246862, 22.68515792, 1246101, 18233, 0
381, 113.9082453, 22.48228251, 2518314, 68090.1574, 1
481, 114.069169, 22.61745259, 2007137, 35832, 0
1276, 114.1327359, 22.57133974, 2589729, 44677, 1
773, 114.0655351, 22.56773596, 2335514, 46752, 0
211, 114.0018187, 22.5381909, 2395012, 74340.29042186636, 1
1243, 114.1215163, 22.57176536, 2536665, 54285, 1
767, 114.0523451, 22.63970515, 2300467, 49872, 0
44, 114.2874449, 22.72725532, 896270, 15229, 0
9, 114.0252775, 22.6568041, 2316216, 42531, 2
615, 113.9840701, 22.59480876, 2619122, 80296, 0
0, 113.96131851583256, 22.527054877846666, 2637687, 110951.23421551581, 19
1313, 113.886871, 22.57638403, 2261943, 66788.77531912025, 6
775, 113.8714447, 22.57808297, 2004336, 40516, 0
239, 113.8998265, 22.51094629, 2431729, 118283, 2
1434, 114.2335782, 22.55134637, 2200723, 39980, 0
805, 114.0021078, 22.55103737, 4683953, 130704, 0
165, 113.9923464, 22.54206556, 2749458, 65757, 1
1366, 114.025815, 22.64293203, 2335145, 36683, 0
784, 114.2679761, 22.715247, 1463655, 25410, 0
0, 114.08516578229217, 22.54443694881314, 2502476, 70853.23773864789, 16
1390, 114.3675525, 22.73932439, 457501, 7746, 0
27, 113.9282269, 22.49166111, 2293770, 113575, 10
1385, 113.9755917, 22.56720268, 3088774, 63733, 0
548, 114.1355471, 22.55109677, 2525419, 54512, 0
782, 114.0560703, 22.51722626, 2518508, 47717, 0
1246, 113.9304681, 22.48321564, 3131197, 133283, 2
1279, 113.8617546, 22.57976222, 2563411, 80512, 1
1007, 114.0884063, 22.54678497, 3927819, 108034.19015334175, 0
1219, 114.0499952, 22.60340822, 1741002, 44242, 4
670, 114.238708, 22.70154264, 1716339, 28048, 0
1004, 113.9229318, 22.51620911, 2372593, 109826, 4
296, 113.9750147, 22.53820363, 2184421, 70584.95338945188, 0
1104, 113.933393, 22.49101418, 3258116, 125235, 2
144, 113.9192187, 22.51529625, 2264226, 69074, 5
0, 113.95045471276063, 22.54660970514834, 3419256, 121522.48987230065, 20
1437, 113.9233633, 22.54558424, 3513620, 116303, 3
1268, 114.2300401, 22.56002957, 1295661, 30726, 2
1225, 113.8225198, 22.68462413, 1619603, 29245, 0
101, 113.9572051, 22.59681871, 2217689, 58700, 1
1090, 114.1214859, 22.54613392, 2470125, 40513, 0
598, 113.9359371, 22.4935171, 3199998, 144786.6230242158, 8
970, 114.1133745, 22.53726168, 1737804, 31535, 0
159, 114.1207023, 22.53944976, 1778475, 29771, 0
1324, 113.9268446, 22.50714537, 2142438, 61472.781994331526, 1
794, 114.1072085, 22.62652505, 1682242, 28147, 0
1411, 113.8281835, 22.78771022, 1782422, 38719, 0
538, 113.8641131, 22.57823681, 2415782, 54324, 3
499, 114.1014403, 22.62834855, 1273482, 20704, 0
1066, 113.9225972, 22.50748663, 2219628, 50172.3687, 1
284, 114.3685244, 22.73435966, 1069212, 18447, 0
1233, 114.1287442, 22.55567899, 2274310, 46463, 0
1026, 114.2976673, 22.60643053, 1759022, 29843, 0
183, 114.011517, 22.53943617, 2770930, 77121.73808992893, 0
781, 114.0607093, 22.61590083, 2136731, 38944, 0
52, 113.9049729, 22.51545518, 2256766, 123799, 1
770, 113.8539062, 22.57822354, 2350286, 92150, 2
912, 114.0493693, 22.63206898, 772074, 13698, 0
535, 114.0519623, 22.62454193, 1970793, 43207, 0
1304, 114.0107756, 22.63888777, 2389723, 55633, 1
1447, 114.0770368, 22.54507433, 1281374, 27846, 0
774, 114.2246353, 22.55317367, 1542699, 33362, 0
264, 113.8288835, 22.685504, 2155463, 32383.366339837663, 8
1251, 114.1108458, 22.61624122, 1481829, 30243, 0
1012, 113.8880662, 22.59094183, 1956822, 54822, 0
1209, 113.848971, 22.61149351, 2337428, 59908, 6
838, 113.9496673, 22.55344059, 3930056, 174332.09443174556, 2
815, 113.8821573, 22.57955862, 1663125, 36410, 0
319, 114.0961268, 22.57251783, 2371053, 42181, 0
1494, 114.1319202, 22.6117906, 1559539, 29992, 5
721, 114.0124577, 22.54778547, 3227238, 133954, 1
