residences-ID,x-coordinate,y-coordinate,House-price,House-rent,capacity
820, 114.364301, 22.74693896, 684322, 12396, 0
903, 113.8678879, 22.5713629, 2289490, 101528.39379991834, 30
1385, 113.9755917, 22.56720268, 2900376, 68641, 1
434, 114.1612636, 22.61026465, 1628648, 25426, 1
930, 114.1030108, 22.55214425, 2369238, 62765.85232801593, 1
0, 114.00477371781439, 22.553127981778623, 2959454, 122299.0559035137, 20
496, 114.0660873, 22.62543468, 2401506, 35708, 0
457, 114.1163164, 22.55172093, 2500610, 41811, 0
1049, 113.8482746, 22.57086139, 2186826, 96883, 0
874, 114.1349087, 22.54322937, 2312498, 39017, 0
1191, 114.1657279, 22.56885969, 3349167, 42652, 0
747, 114.0634086, 22.53870217, 2068502, 46738, 0
595, 114.1018588, 22.62024685, 1299261, 20540, 0
69, 113.9970249, 22.59258247, 2225648, 134877, 0
110, 114.3900155, 22.74441126, 811924, 12990, 0
507, 114.2361822, 22.71228411, 1251611, 21221, 0
136, 114.2172984, 22.70310102, 2230624, 42735, 0
1180, 114.1253632, 22.56775052, 3330643, 66775, 0
998, 114.0250383, 22.65376344, 2796888, 86177, 0
627, 114.2920662, 22.60289052, 2008231, 29843, 0
134, 113.9232246, 22.49075521, 2203926, 77085.66750820585, 1
838, 113.9496673, 22.55344059, 3554272, 212509.85033829696, 0
1284, 114.2515448, 22.72856246, 1198731, 19093, 0
842, 114.2485412, 22.73406649, 1282140, 19730, 1
263, 114.1180708, 22.5549898, 2563323, 79839, 0
550, 114.0403327, 22.59988803, 2332080, 71340, 2
121, 114.0830801, 22.63255927, 2474749, 42319, 0
813, 114.2333796, 22.74669721, 1571103, 23202, 0
713, 113.8777133, 22.59947878, 2354327, 60926, 10
1441, 113.9435859, 22.52897713, 3239460, 118058.2927455801, 1
1137, 114.148322, 22.54468424, 2984468, 53128.98834145555, 0
109, 113.8915523, 22.56941087, 2241278, 79391, 0
698, 114.1951627, 22.63917509, 1507323, 26077, 0
152, 113.889128, 22.49985091, 2261412, 84861.34020704315, 0
653, 113.9206972, 22.53856602, 2683468, 91179.31041142241, 1
81, 114.0407151, 22.71409815, 1300351, 23860, 0
355, 114.0217343, 22.65356868, 2601595, 58613, 6
0, 113.92872713639662, 22.514018325595053, 2484707, 116593.3764780456, 2
1406, 113.902988, 22.51856299, 2716104, 90258, 0
137, 114.1314078, 22.61571589, 1780507, 28326, 0
311, 113.9402698, 22.58446982, 2512153, 136042.19226044507, 2
367, 113.9245668, 22.48259769, 2865610, 189167.50672446736, 4
1476, 113.9296542, 22.51692758, 3128735, 155214, 1
281, 114.0382302, 22.57611433, 2539649, 61625, 0
593, 114.1148965, 22.58845796, 2230769, 37743, 0
63, 114.3298608, 22.67928296, 1634541, 25437, 0
1222, 114.0461952, 22.56901532, 2454317, 51425, 0
1132, 113.8443979, 22.60607457, 2431027, 133219, 12
616, 113.8511874, 22.57309821, 2234679, 107330.69243805224, 42
1341, 113.9734476, 22.56619975, 2448380, 82610, 1
332, 113.9680421, 22.58692978, 2448155, 89233, 2
362, 113.8722775, 22.78509022, 2349382, 40140, 2
510, 113.9281487, 22.51180739, 2469455, 111248, 2
1074, 114.1332911, 22.5477813, 2217650, 41372, 0
100, 113.9037457, 22.59445806, 2261267, 97724, 0
633, 113.922905, 22.52892951, 2614890, 76349, 4
258, 114.2469667, 22.71532731, 2107006, 25776, 0
882, 113.9400233, 22.52891281, 3433997, 173433.32697965173, 2
460, 114.0527146, 22.57151037, 3063384, 53064, 0
518, 113.8154939, 22.76043031, 2114235, 33037, 4
602, 114.0370273, 22.51970821, 2195117, 61911, 0
374, 114.248107, 22.5904246, 1933975, 35535, 0
663, 113.880545, 22.56089154, 2444539, 134907.34484855522, 18
1155, 113.9416942, 22.58496019, 2323731, 88570, 0
1063, 114.0322396, 22.55069507, 4440291, 144812, 0
699, 114.1155868, 22.62877384, 1385298, 24253, 0
544, 114.1376962, 22.59014356, 2905921, 80760, 0
1304, 114.0107756, 22.63888777, 2482443, 72391, 0
1014, 113.9108471, 22.54381618, 2235678, 72176.69736771956, 1
974, 114.1249922, 22.69986308, 1359219, 20524, 0
491, 114.2847063, 22.61727035, 1901390, 37560, 0
977, 114.0805965, 22.54176072, 3139476, 65177, 1
949, 114.1196643, 22.5448738, 2242383, 49283, 0
352, 113.9464051, 22.5290985, 2462306, 151011, 1
828, 113.8997248, 22.76878178, 1799890, 38796, 0
1367, 113.8947222, 22.55628177, 2319658, 66300, 0
0, 113.9461092182144, 22.553127981778623, 2837117, 137955.5422832383, 14
730, 114.1494133, 22.61039668, 1683552, 26084, 0
95, 114.0232271, 22.62488194, 2499269, 170107, 2
687, 114.0077078, 22.54389028, 2741127, 124181, 3
1116, 113.9153661, 22.51092968, 2749273, 89762, 0
564, 114.1521654, 22.62244737, 1314934, 24639, 0
560, 113.9003681, 22.52930743, 2376059, 218462, 5
559, 114.2839641, 22.75655484, 810292, 16295, 0
1383, 113.8729908, 22.56690739, 2293038, 156328, 2
400, 114.4024605, 22.6380323, 1444275, 24039, 4
4, 113.808973, 22.73600021, 2304791, 82664, 9
714, 113.9383125, 22.57746684, 2262817, 84014.79042162669, 6
1168, 114.2172382, 22.55800213, 1951283, 29349, 0
354, 114.0504754, 22.52944558, 2854328, 65848.67374799783, 1
711, 113.9206165, 22.51932572, 2229962, 55161.50670267804, 1
147, 114.0822683, 22.55456271, 2560292, 115946.14001909387, 2
911, 114.0575448, 22.53709734, 1624584, 34209, 6
752, 114.1312415, 22.58391307, 3619627, 63141, 0
32, 114.0030935, 22.55296292, 4011905, 119763.789583788, 0
1249, 114.1334316, 22.58150305, 2789491, 47734, 0
915, 113.9477565, 22.5528883, 2430408, 138248, 1
678, 113.85475, 22.61522675, 2253233, 58143, 3
831, 113.9151904, 22.53465889, 2755071, 79091, 1
470, 113.8213466, 22.68751168, 2483501, 39127, 2
415, 113.8086356, 22.70191858, 2113337, 48962, 1
366, 114.219348, 22.69336585, 2205216, 39263, 0
784, 114.2679761, 22.715247, 1491403, 25816, 0
0, 113.92872713322066, 22.514018319711923, 2759464, 123642.19125534043, 12
233, 114.3971072, 22.61991195, 681597, 12347, 0
904, 114.0737102, 22.53895916, 2239984, 51143.889456577075, 1
1333, 114.0331052, 22.56855579, 2933699, 65670, 0
601, 113.9217899, 22.54817124, 3428951, 86483, 0
925, 114.0637197, 22.53426758, 2236806, 42940, 2
116, 114.1298549, 22.55264981, 2722288, 47718, 0
1151, 113.8564484, 22.62003008, 2271842, 67041.09317915283, 9
770, 113.8539062, 22.57822354, 2361338, 132093, 0
1156, 114.2260265, 22.73332349, 1984122, 33570, 0
1025, 114.0143073, 22.64591725, 2129815, 41912, 2
226, 113.9396419, 22.74453187, 2319814, 55609, 0
1206, 113.9154325, 22.50045744, 2358812, 113912, 1
1195, 114.1287615, 22.70342021, 1073904, 19732, 0
282, 113.8522069, 22.6141377, 2261901, 80599.48389531481, 31
1342, 113.8688348, 22.55791811, 1863933, 88470, 0
1102, 114.1155919, 22.56390746, 2730642, 45098, 0
435, 114.1506243, 22.55492628, 2199795, 40119, 0
492, 113.9441519, 22.55910688, 1947413, 74302, 0
1071, 114.0037582, 22.53790479, 2550067, 63287, 0
192, 113.8493022, 22.59437716, 2293457, 94851.71345503443, 31
1412, 114.2223735, 22.68043649, 1374817, 22753, 0
456, 114.0455283, 22.54648056, 3193263, 99549, 1
634, 114.2180284, 22.69007596, 2091691, 36788, 0
273, 113.9213225, 22.54220448, 3521363, 122304, 2
487, 113.8474183, 22.76878118, 2118447, 32069, 2
42, 113.9213932, 22.55326399, 2376140, 61994, 0
1092, 114.0426604, 22.54373309, 1930124, 40984, 0
1235, 114.0225741, 22.52481831, 2516542, 84860, 1
0, 113.94176369914915, 22.52922763592446, 2828515, 148010.52463885787, 15
1323, 114.2225225, 22.7024292, 1494466, 27594, 0
223, 113.8957434, 22.53233885, 2992105, 178897.91553516168, 29
1215, 114.3000583, 22.72512513, 1173931, 21481, 0
1093, 114.0645435, 22.64972893, 1883931, 36554, 0
252, 114.2579837, 22.68510514, 1761108, 23712, 0
240, 114.0166391, 22.71416863, 1594931, 29767, 5
848, 114.0320278, 22.56413598, 2238037, 78494, 0
79, 113.8282306, 22.78595423, 2282950, 54294, 3
929, 113.8459078, 22.57715944, 2221030, 67741, 5
467, 114.1042123, 22.53916777, 2636110, 107111, 1
347, 114.3411705, 22.68281434, 1309826, 21909, 0
359, 113.9046918, 22.5834555, 1489931, 66528, 0
941, 114.1232604, 22.60964239, 1423363, 24100, 0
161, 114.0264507, 22.53920301, 1339398, 43068, 0
1318, 114.1393443, 22.55366287, 2204895, 37069, 0
162, 114.331894, 22.68824122, 1425128, 22662, 0
1157, 114.0294657, 22.63053454, 2144215, 48282, 0
894, 113.9311877, 22.50132536, 2461242, 164909, 12
452, 114.1218402, 22.55305093, 2472015, 74562.4724562832, 0
759, 114.159033, 22.61719484, 1693360, 27534, 0
956, 114.1215024, 22.62649237, 1520600, 27572, 0
541, 113.8150982, 22.68088519, 1601190, 25287, 0
694, 114.116512, 22.70440433, 1583537, 28976, 0
294, 114.034427, 22.52841219, 2427169, 51055, 0
1372, 114.063904, 22.52564087, 2610448, 62573, 1
1064, 114.1198132, 22.5804568, 2295391, 49998, 0
481, 114.069169, 22.61745259, 2043920, 37372, 0
1420, 114.1083256, 22.55539337, 2166669, 38738, 0
1055, 113.8985783, 22.55517608, 2281344, 158671, 2
1434, 114.2335782, 22.55134637, 2252259, 39980, 0
1496, 113.9013993, 22.59757761, 2274036, 87465, 2
407, 114.0785614, 22.54044272, 2336291, 57079, 0
1262, 114.136865, 22.62534243, 1829659, 31373, 0
681, 114.1974524, 22.65186566, 1239064, 20253, 0
1109, 113.9577915, 22.5942434, 2282292, 73791, 0
1313, 113.886871, 22.57638403, 2260595, 81415.14443229114, 4
218, 114.1281667, 22.69269459, 1106350, 16743, 0
800, 114.2713839, 22.59147039, 1454022, 25620, 0
1146, 113.9083037, 22.57794579, 2155460, 59558, 0
794, 114.1072085, 22.62652505, 1961658, 28806, 0
1141, 113.922354, 22.52687612, 2558729, 126580.99750687137, 14
1161, 114.2484364, 22.73770263, 1001966, 17787, 0
0, 113.94610919857449, 22.527054877846666, 2988084, 137957.01707301592, 19
919, 113.9213038, 22.5238211, 2185870, 135321, 5
0, 113.9439364389699, 22.527054877846666, 3047832, 149822.82466085564, 20
725, 114.0313345, 22.66527926, 2105316, 40307, 0
835, 114.1357676, 22.61672765, 1707178, 28655, 0
587, 113.9833984, 22.68138002, 2190845, 32463, 0
377, 113.8866185, 22.54924298, 2146437, 163872, 9
1211, 114.1389878, 22.60814403, 1053949, 19998, 0
1038, 114.1197653, 22.55462931, 2604362, 48292.93356, 1
1446, 114.1192687, 22.55819955, 1936151, 37013, 0
