people-ID,livelong,livelat,wslong,wslat
15895, 114.1616938, 22.56889199, 114.1322658, 22.5469765
26001, 113.8281835, 22.78771022, 113.8368033, 22.78445901
12829, 114.1322741, 22.57814231, 113.9554493, 22.74093736
5570, 114.0360085, 22.57224267, 114.0548374, 22.54956139
28370, 114.0524017, 22.61619895, 113.8836088, 22.55392193
10410, 114.0844851, 22.54205069, 114.0744233, 22.55972382
2014, 114.1655823, 22.63742314, 113.7961225, 22.72937009
13988, 114.0844981, 22.55396949, 114.1044991, 22.55356147
2869, 114.081089, 22.54846213, 114.0404776, 22.52785478
13386, 114.1002178, 22.54785762, 114.3477684, 22.70603955
28583, 114.1340787, 22.550601, 113.8341494, 22.62683087
25774, 114.0313355, 22.55962384, 114.0151301, 22.5346779
2048, 114.0424233, 22.68753666, 114.1159344, 22.68525536
718, 114.3284852, 22.67832611, 114.3122933, 22.69246974
6537, 113.9725439, 22.55005074, 113.947196, 22.54542991
17295, 114.1379787, 22.55034631, 114.0859619, 22.53889373
14903, 114.0169023, 22.63031988, 113.9643322, 22.69905039
16112, 114.0229049, 22.7261621, 114.0083573, 22.75268468
31854, 113.9530413, 22.57404856, 114.2781637, 22.66588492
11040, 114.1134062, 22.6121577, 114.1242908, 22.59420024
4879, 114.0252775, 22.6568041, 114.03301952495424, 22.627001778145807
14672, 114.037073, 22.61509883, 113.7961225, 22.72937009
560, 114.0278292, 22.66347045, 114.0978306, 22.69478757
15481, 114.1029863, 22.59680773, 114.1039334, 22.59992917
4580, 114.2492833, 22.72174575, 114.1468689, 22.61050373
6116, 113.8764874, 22.56452482, 113.8871199, 22.7781799
16945, 114.021228, 22.53092009, 114.0151301, 22.5346779
7341, 113.8936399, 22.76805679, 113.9047029, 22.76560877
7586, 114.4039807, 22.64005942, 114.0474972, 22.60095131
3190, 114.3246862, 22.68515792, 114.3408456, 22.69281194
15265, 114.1273812, 22.56908371, 114.109539, 22.56674428
26004, 113.8728022, 22.55872702, 113.9174411, 22.67537261
9636, 114.0064083, 22.64803167, 113.8067743, 22.69340588
5102, 113.817215, 22.77157357, 113.8061985, 22.66737693
6555, 113.843812, 22.78331101, 113.8661029, 22.75930169
13613, 113.8885816, 22.57839234, 114.2109974, 22.71058323
16346, 114.0154736, 22.65448952, 114.0216586, 22.54208411
11436, 114.2164448, 22.72955162, 113.9495485, 22.54063909
8746, 113.8288835, 22.685504, 113.8130972, 22.6713506
7271, 114.3066555, 22.67607433, 114.3059153, 22.67750201
814, 113.8826033, 22.55538645, 113.9399642, 22.72081946
16150, 114.1270865, 22.62572878, 114.1450365, 22.62135987
1323, 114.0603751, 22.52907668, 114.0658046, 22.54474181
1402, 113.8947251, 22.57459705, 114.1239461, 22.70131187
1857, 113.9022636, 22.56490518, 114.0527624, 22.63151064
15622, 114.2025724, 22.7228733, 113.8165886, 22.74648029
2644, 114.0829143, 22.55096604, 114.0959054, 22.56484784
9016, 114.0270318, 22.64049941, 114.3833801, 22.69048805
8295, 113.8245459, 22.74361825, 113.8159333, 22.72504131
11160, 113.9040543, 22.57707871, 113.8425345, 22.73227453
7163, 114.0463786, 22.62462621, 114.0083573, 22.75268468
15281, 114.0724755, 22.5421678, 113.8425345, 22.73227453
16913, 114.1185954, 22.59768455, 114.1256927, 22.59314609
5093, 113.92438160264962, 22.527054877846666, 113.9366485, 22.52943032
6254, 113.9075557, 22.52137828, 113.9303223, 22.50671322
7063, 114.1928299, 22.64789934, 114.2267479, 22.54578426
4973, 114.0174534, 22.53769325, 113.9495485, 22.54063909
5282, 114.0320802, 22.60541612, 114.041103, 22.59806904
13039, 113.8620862, 22.6198378, 113.9467017, 22.578627
445, 113.8347229, 22.78113656, 113.8594129, 22.76057567
11196, 114.1045952, 22.54499207, 114.0985039, 22.56191059
9078, 113.8016913, 22.72411911, 113.7961225, 22.72937009
8293, 113.8245459, 22.74361825, 113.8210521, 22.72300151
895, 113.8764874, 22.56452482, 113.7883853, 22.69072448
17052, 114.0262448, 22.63187249, 114.1050212, 22.56158505
5193, 113.8155475, 22.72749727, 113.9259902, 22.71932507
17571, 114.1055162, 22.59685098, 114.1039334, 22.59992917
14080, 113.9234447, 22.53452262, 114.1468689, 22.61050373
1578, 114.1215163, 22.57176536, 113.9807925, 22.69309141
2954, 114.0173094, 22.62430723, 114.055946, 22.67616114
15363, 114.0126279, 22.63442864, 114.1266964, 22.55171362
17651, 114.0532281, 22.63081847, 114.0610122, 22.63303021
28545, 113.880545, 22.56089154, 113.9141292, 22.54075615
2461, 113.8764874, 22.56452482, 114.2169694, 22.61605202
9454, 114.1180708, 22.5549898, 114.1292601, 22.56291605
13830, 114.2988156, 22.77291042, 114.3064504, 22.77372499
3568, 114.2367467, 22.72324864, 114.0151301, 22.5346779
3468, 114.1017011, 22.63294473, 114.1068236, 22.62223429
5386, 114.0763185, 22.56025754, 114.0878704, 22.54425988
27380, 113.9227683, 22.51235825, 113.9236482, 22.50573715
5606, 114.0729145, 22.65192979, 114.1104524, 22.61226424
1809, 113.9032597, 22.77940868, 114.0544413, 22.63532705
4457, 113.8940988, 22.77962149, 113.8681099, 22.80424704
16805, 113.8746316, 22.55197004, 113.8320961, 22.73412313
5623, 113.8505256, 22.57003332, 114.1121549, 22.56746314
15053, 113.9192187, 22.51529625, 113.9098681, 22.49587042
3696, 114.2485412, 22.73406649, 114.2436857, 22.72732765
14606, 114.2749632, 22.69678964, 114.3121732, 22.68119568
12324, 113.8960551, 22.5573764, 113.9187309, 22.57620516
5495, 113.8845256, 22.55733132, 113.9687383, 22.56227034
7171, 113.8730238, 22.56231772, 113.9145938, 22.54666141
12917, 113.9122957, 22.51269682, 114.2109974, 22.71058323
16233, 114.0607093, 22.61590083, 114.1057548, 22.59821631
5280, 113.9179884, 22.53136052, 113.947194, 22.54526793
17285, 113.8998904, 22.580372, 113.8839273, 22.58412415
2164, 113.9299459, 22.74871131, 113.9390427, 22.76296163
4417, 113.8357379, 22.64104742, 113.9495485, 22.54063909
1851, 113.9917714, 22.53415387, 113.9874438, 22.5398186
1701, 114.0090737, 22.63994719, 113.9952024, 22.67630999
10269, 114.079839, 22.54379355, 113.9169562, 22.54818132
30120, 113.8821778, 22.57154463, 113.8092739, 22.70581523
3847, 114.1178066, 22.60123914, 114.1020648, 22.59017166
15135, 113.8591147, 22.57989424, 113.8647567, 22.57798747
2989, 113.9603234, 22.53010472, 113.9102191, 22.54338364
31909, 114.1134062, 22.6121577, 114.0453813, 22.75277193
10623, 113.9194543, 22.52883008, 114.2109974, 22.71058323
17095, 114.1151491, 22.69657187, 114.2473445, 22.5916789
591, 113.8505256, 22.57003332, 114.2301425, 22.55957429
5212, 113.8965703, 22.56705401, 114.03084676692285, 22.550955218722024
6091, 113.8697869, 22.56524438, 114.2203198, 22.55590944
27314, 113.9400233, 22.52891281, 113.8942223, 22.47161056
4872, 114.0154736, 22.65448952, 113.916807, 22.72566634
7190, 114.2590034, 22.71962253, 114.0527624, 22.63151064
7108, 113.8847797, 22.57238172, 113.8915813, 22.56216544
7174, 113.8236042, 22.71840044, 113.8059591, 22.72585783
17345, 113.8072593, 22.73892823, 113.8211078, 22.73011861
25535, 114.1322741, 22.57814231, 113.8647567, 22.57798747
3799, 114.4039807, 22.64005942, 114.4182242, 22.63555552
12107, 114.1757151, 22.6364007, 114.2169694, 22.61605202
15456, 114.2515448, 22.72856246, 114.2109974, 22.71058323
27404, 113.8963327, 22.58379126, 113.9028057, 22.58392709
8683, 114.1117052, 22.6032368, 113.9467017, 22.578627
15625, 114.2862628, 22.73286435, 114.0838737, 22.54745393
9831, 114.2330761, 22.71232915, 113.9495485, 22.54063909
3044, 114.2215604, 22.73269285, 114.2741171, 22.72922143
8859, 114.0417678, 22.57489347, 114.028191, 22.5667007
11385, 114.272928, 22.755462, 114.3381823, 22.71000433
2959, 113.8288835, 22.685504, 113.8067743, 22.69340588
8883, 114.2307736, 22.72322821, 114.2799684, 22.71391601
13813, 113.8630781, 22.5839093, 114.2360842, 22.55783509
13759, 114.03878, 22.60185337, 113.9141292, 22.54075615
25750, 114.1186598, 22.53707709, 114.2259248, 22.64134132
6965, 114.0224392, 22.63876677, 114.02826, 22.65797554
16835, 114.2990902, 22.72391568, 114.0878704, 22.54425988
13994, 114.3355732, 22.71003255, 114.3074214, 22.68944145
4671, 113.8259751, 22.68298054, 113.921526, 22.52603601
6640, 113.8361658, 22.64005263, 113.7961225, 22.72937009
8461, 114.0186815, 22.63417359, 114.0579046, 22.57556408
26943, 113.9032597, 22.77940868, 113.8871199, 22.7781799
1684, 113.9052252, 22.56894945, 114.0024811, 22.53454229
25961, 114.0360085, 22.57224267, 114.0315036, 22.56383053
5806, 114.4135457, 22.63002625, 114.3833801, 22.69048805
431, 114.0350812, 22.6040573, 114.0433294, 22.61494276
13032, 114.1190419, 22.62508865, 114.0527624, 22.63151064
14183, 113.9080582, 22.5696617, 113.9178831, 22.57803877
16167, 114.0126279, 22.63442864, 114.0237007, 22.62544777
2976, 114.0719223, 22.66166336, 114.0610319, 22.71362
564, 113.9299459, 22.74871131, 113.9281358, 22.74747605
13492, 113.993116, 22.59373235, 113.9017426, 22.56271954
16672, 113.8988418, 22.56670695, 114.0604378, 22.53882833
17612, 113.817215, 22.77157357, 114.3477684, 22.70603955
13174, 113.8922297, 22.54960966, 113.902914, 22.57945258
16462, 114.2615814, 22.68973429, 114.2934632, 22.68921833
16598, 114.2138858, 22.7535822, 113.9211685, 22.48956803
9813, 114.1351301, 22.58489774, 114.20466746086558, 22.65959316344206
17461, 114.1092472, 22.58454536, 114.3477684, 22.70603955
12210, 113.8797414, 22.57248396, 114.0582017, 22.70814865
3168, 114.1782169, 22.65210551, 113.9139269, 22.71959341
25880, 113.9018206, 22.51295607, 114.1083255, 22.54846201
3230, 114.1101877, 22.61879456, 114.1080045, 22.61812467
198, 114.3096022, 22.60178033, 113.7961225, 22.72937009
14581, 114.2325637, 22.56382751, 114.2321472, 22.55462274
2136, 114.1060677, 22.6003475, 114.1203103, 22.591898
2083, 114.0173094, 22.62430723, 114.0374451, 22.61606466
3971, 113.8566761, 22.60489379, 114.3477684, 22.70603955
14957, 114.2933476, 22.77126038, 113.7961225, 22.72937009
1747, 113.8919984, 22.56474909, 114.0545956, 22.61293956
1286, 114.0397387, 22.53194191, 114.0422668, 22.52653992
14955, 114.2933476, 22.77126038, 114.2998692, 22.77240897
13420, 114.0524017, 22.61619895, 114.0610122, 22.63303021
11826, 114.1762171, 22.64703616, 114.3207393, 22.79106247
31889, 114.135555, 22.60315924, 114.1242908, 22.59420024
1016, 114.1270865, 22.62572878, 114.1020648, 22.59017166
8317, 114.1017136, 22.57259824, 114.1029601, 22.55553361
12081, 114.0499952, 22.60340822, 113.9495485, 22.54063909
16844, 114.139642, 22.6239425, 114.1039334, 22.59992917
12810, 113.8740527, 22.59011904, 113.8296598, 22.73071056
16719, 114.0499952, 22.60340822, 114.0545956, 22.61293956
4763, 114.0521828, 22.51075325, 114.0404776, 22.52785478
4273, 113.817215, 22.77157357, 113.836729, 22.77085636
17247, 114.4024605, 22.6380323, 113.8067743, 22.69340588
490, 114.3350117, 22.70546672, 114.3160098, 22.70745292
416, 114.0532281, 22.63081847, 114.0237781, 22.7402955
5182, 113.9234447, 22.53452262, 113.9585573, 22.70959755
3092, 113.8885816, 22.57839234, 114.2598763, 22.58417074
1176, 114.0478585, 22.52515452, 114.0548333, 22.53589927
12244, 114.2421034, 22.72895213, 114.2618852, 22.72634658
5601, 113.8846552, 22.58885046, 113.949178, 22.68319431
16906, 113.8467509, 22.76617068, 113.8560451, 22.76570723
5624, 113.8697869, 22.56524438, 113.8585604, 22.58204183
8602, 113.808932, 22.73500402, 113.79184329552227, 22.76605833173273
1558, 113.8885816, 22.57839234, 113.9187309, 22.57620516
16505, 113.8824722, 22.58724827, 113.9233533, 22.58496019
14135, 114.1045952, 22.54499207, 114.1044991, 22.55356147
4577, 113.8847797, 22.57238172, 113.9020774, 22.56721905
12868, 114.0532281, 22.63081847, 114.0648785, 22.66256822
4899, 114.0060361, 22.64477552, 113.8425345, 22.73227453
31701, 114.0264507, 22.53920301, 114.0151301, 22.5346779
7245, 114.144408, 22.61981457, 114.1431629, 22.60400238
25830, 113.8840849, 22.55088219, 113.9834399, 22.74001975
6652, 113.9402698, 22.58446982, 113.9800439, 22.55948125
31993, 113.889344, 22.56290387, 114.36979727723958, 22.65959316344206
17208, 113.8678879, 22.5713629, 113.9188787, 22.54714559
15358, 114.0430051, 22.67646734, 114.055946, 22.67616114
