OBs-ID,x-coordinate,y-coordinate,ob-price,capacity
719, 114.31753, 22.70012994, 934641, 0
45, 114.1423071, 22.6301128, 983043, -1
166, 114.0426671, 22.54364914, 908220, 0
348, 114.0306177, 22.68109238, 337855.0575739306, 2
241, 114.4051074, 22.77520683, 221596.63899315067, 1
16, 114.3833801, 22.69048805, 2.2484365161885E7, 11
30, 113.9066391, 22.487531, 111592.25415194318, 2
750, 113.8835278, 22.50407615, 207402.60475634827, 1
299, 113.9976651, 22.67571164, 322551.5639064994, 1
398, 113.8064836, 22.69279451, 515433.47140826477, 1
337, 114.1134928, 22.53948341, 105618.2299216565, 2
974, 114.37472, 22.69079949, 637240, -6
70, 114.2790139, 22.73232303, 171618.28720832668, 1
550, 113.8997526, 22.54463128, 219449.2969305055, 2
956, 114.150488, 22.61391258, 89477.13875904171, 2
811, 114.1092149, 22.69924452, 299841.20778074214, 2
488, 113.8761848, 22.79295095, 531765, 0
323, 113.8885023, 22.74840589, 158283.4439420134, 2
672, 114.2755843, 22.74486627, 131268.4867859732, 1
774, 113.8774304, 22.81358574, 240092.29897647715, 2
451, 114.3613685, 22.71192628, 124104.82168862899, 1
960, 114.1157997, 22.67680622, 104704.62419198916, 1
584, 114.1425635, 22.67988803, 137361.2466418632, 2
312, 114.3732926, 22.69322023, 783384, 0
883, 114.0845334, 22.55449314, 1468623, -1
416, 113.8801476, 22.49715906, 160169.48685057668, 2
383, 114.3077843, 22.77649766, 6790416.091591931, -15
255, 114.2351296, 22.70908286, 432796.011516948, 1
29, 114.1942113, 22.64106038, 609698.6715499179, 2
764, 113.8868121, 22.72240779, 708674.621073573, 1
773, 113.9355346, 22.68900164, 1393088.9302956054, 4
150, 113.9106641, 22.76447929, 118234.76106077764, 1
762, 114.0529662, 22.66152243, 495915, -2
212, 114.0321665, 22.71384223, 1402041, 0
553, 114.2469077, 22.56876552, 1216146, 0
209, 114.0513711, 22.61576577, 522112, -5
5, 113.9735968, 22.53691557, 705679, 0
753, 114.0622229, 22.57712159, 544747.1964665626, 1
296, 114.2384964, 22.76309512, 1164137.94485, 0
727, 113.8790227, 22.59653042, 509107.3675677153, 1
282, 114.1143859, 22.69911255, 198732.05561189126, 1
720, 113.7831902, 22.7246244, 437560.03523668076, 1
181, 113.9370525, 22.74123688, 99851.98778749342, 1
226, 114.3160098, 22.70745292, 1942723.675081406, 1
869, 114.1697836, 22.60198124, 547441.1327498202, 1
434, 113.9887725, 22.6637733, 231605.86929892906, 1
324, 114.0923412, 22.55686737, 146939.33676893174, 2
771, 114.0379928, 22.54385352, 128003.11991294893, 2
290, 113.8267721, 22.69907369, 97636.60152848273, 2
746, 114.0503917, 22.5948486, 2.4325883383960128E7, 10
780, 113.8307798, 22.79316594, 164564.69292940557, 1
152, 114.0593064, 22.72780458, 244970.498931939, 2
950, 113.8756346, 22.78206316, 209544.08390948444, 2
394, 114.0534658, 22.64360118, 350797.94975279644, 2
81, 114.4878043, 22.5721, 373098.6200547129, 1
308, 114.0012656, 22.72803226, 249160.8334579918, 1
291, 113.8962024, 22.57405691, 949450.3379676812, 1
623, 114.1272273, 22.69348192, 4046858.0304366047, 6
676, 113.9222223, 22.78389786, 226572.679218165, 2
64, 114.0929666, 22.72529894, 125403.51144488037, 2
227, 113.9176323, 22.4970986, 1164224, 0
442, 114.0505903, 22.50486884, 79759.5459051088, 3
538, 113.9463599, 22.58306622, 1278683, 0
571, 113.947055, 22.53382191, 287294.04521972226, 2
459, 114.0450657, 22.52313116, 302877.5682993991, 5
846, 114.3141642, 22.7751023, 1104830, -1
699, 113.9163977, 22.70164617, 80820.16064958551, 2
254, 113.9304062, 22.68073678, 484172.69248551375, 1
945, 114.2786885, 22.72662505, 1128792.9686440174, -3
904, 114.1172224, 22.59546438, 1150996, 0
235, 113.8265841, 22.75272624, 210073.059487485, 2
480, 114.2420552, 22.65497428, 492371.0940944209, 1
358, 113.9044365, 22.56528958, 239974.72363876193, 1
7, 114.2867986, 22.66660255, 640490, -2
406, 113.8365017, 22.61054379, 152504.4065127807, 2
195, 114.115931, 22.58323568, 1084195, -1
352, 114.0305432, 22.56786856, 788831, -2
262, 113.8961269, 22.51793372, 592591, -1
801, 114.4875528, 22.53501616, 67915.1100755025, 1
