people-ID,livelong,livelat,wslong,wslat
15270, 114.0706314, 22.52768003, 114.06778365510446, 22.531400392976618
6853, 113.880545, 22.56089154, 113.8686746, 22.79460203
8311, 113.9248777, 22.5101007, 113.8188409, 22.66555661
5150, 113.8270988, 22.77309735, 113.7947103, 22.74241702
14695, 114.0283921, 22.6298931, 114.0321304, 22.71631065
8362, 114.2625363, 22.74366001, 114.3027237, 22.77023974
3546, 114.1125384, 22.59592024, 114.0374451, 22.61606466
1382, 114.255152, 22.6893383, 114.2763685816765, 22.609619703779966
7385, 114.0173094, 22.62430723, 114.013507, 22.62692512
12186, 114.1281902, 22.61384109, 114.1264577, 22.60106998
11712, 114.2636679, 22.73255078, 114.2556107, 22.72949293
9650, 114.0560703, 22.51722626, 114.0367843, 22.52298641
353, 114.1248603, 22.59405869, 114.1209736, 22.57481572
16172, 113.9235876, 22.4942459, 113.9218083, 22.51883796
364, 114.1171629, 22.58668779, 113.8067743, 22.69340588
8476, 114.0173094, 22.62430723, 113.9757367, 22.69308219
4402, 114.1167624, 22.56310054, 114.1044991, 22.55356147
175, 113.8678879, 22.5713629, 114.3039921, 22.68977252
14562, 114.0651306, 22.55945076, 114.0790509, 22.54727143
14090, 114.1122902, 22.5393911, 114.0450657, 22.52313116
3180, 114.2378371, 22.71639645, 114.2240162, 22.70156244
15186, 113.8289193, 22.71956443, 113.823794, 22.74682377
15840, 114.2990902, 22.72391568, 114.4867147, 22.53659657
14424, 114.1122592, 22.54745874, 114.1121549, 22.56746314
1060, 113.9040543, 22.57707871, 113.9144593, 22.58669471
8086, 113.8270988, 22.77309735, 113.916807, 22.72566634
4873, 114.0154736, 22.65448952, 114.0285019, 22.63620018
12444, 114.2378371, 22.71639645, 114.2563818, 22.58771104
9681, 113.9416942, 22.58496019, 113.9414054, 22.56276132
1597, 113.8938829, 22.55817388, 113.9138098, 22.56441558
1047, 114.0173094, 22.62430723, 114.0171592, 22.62924724
1604, 114.1182255, 22.67187027, 114.1188756, 22.69922478
2359, 114.0884103, 22.55690504, 114.1042953, 22.54730183
14900, 114.0169023, 22.63031988, 114.0305019, 22.62003586
15719, 114.1180708, 22.5549898, 114.1204576, 22.57562507
5469, 114.1357206, 22.62069114, 114.1209736, 22.57481572
10827, 114.2330761, 22.71232915, 114.2417657, 22.70691407
2712, 113.9109412, 22.57815609, 113.9237267, 22.57527484
8353, 113.9151198, 22.77292533, 113.8659098, 22.80151145
12102, 114.104608, 22.57488543, 113.8425345, 22.73227453
