firms-ID,x-coordinate,y-coordinate,capacity,staff,cost
626, 114.2351296, 22.70908286, 1, 1.0486322188449848, 934177
1047, 114.0914813, 22.54589324, 3, 3.1458966565349544, 4808496
764, 113.8210521, 22.72300151, 7, 6.291793313069909, 3753432
1196, 114.1674935, 22.56881687, 3, 3.1458966565349544, 7578090
1389, 114.0624633, 22.53793854, 5, 4.194528875379939, 3307080
200, 114.1272273, 22.69348192, 3, 3.1458966565349544, 2970792
29, 114.0017638, 22.59835539, 2, 2.0972644376899696, 5082336
832, 114.1008377, 22.70977353, 3, 3.1458966565349544, 8341632
270, 113.9234122, 22.52390294, 5, 4.194528875379939, 3837840
445, 114.3122933, 22.69246974, 6, 6.291793313069909, 11162240
1927, 114.2567155, 22.71858552, 3, 2.0972644376899696, 757701
1926, 114.0622229, 22.57712159, 1, 1.0486322188449848, 704007
79, 113.8073582, 22.73253642, 3, 3.1458966565349544, 5423056
1401, 114.2175072, 22.66480641, 6, 6.291793313069909, 9752445
1856, 114.0258222, 22.70119786, 2, 2.0972644376899696, 1296036
727, 114.1161173, 22.59930781, 7, 7.340425531914893, 2979920
692, 113.927185, 22.62988075, 3, 2.0972644376899696, 4311108
495, 113.8471295, 22.77254999, 22, 11.534954407294833, 8750592
1085, 114.1083255, 22.54846201, 3, 3.1458966565349544, 3920184
1860, 114.0151301, 22.5346779, 3, 2.0972644376899696, 626430
895, 114.0268688, 22.59775455, 1, 1.0486322188449848, 1030816
273, 114.115931, 22.58323568, 5, 4.194528875379939, 3252585
850, 114.0582017, 22.70814865, 3, 3.1458966565349544, 4494382.199999999
1880, 114.0151301, 22.5346779, 5, 3.1458966565349544, 2552156
1559, 114.1272273, 22.69348192, 3, 3.1458966565349544, 3961056
299, 113.9978161, 22.59332402, 3, 3.1458966565349544, 2698050
117, 114.1274377, 22.60239706, 6, 6.291793313069909, 9002640
1347, 114.0151301, 22.5346779, 3, 2.0972644376899696, 1410400
87, 113.859515, 22.73057783, 9, 9.437689969604863, 17740800
1816, 114.0859619, 22.53889373, 3, 3.1458966565349544, 3536793
560, 113.8733725, 22.8019963, 3, 3.1458966565349544, 2254268
1040, 113.8868121, 22.72240779, 3, 3.1458966565349544, 7101696
982, 114.2587806, 22.57845399, 1, 1.0486322188449848, 848232
667, 114.0790509, 22.54727143, 9, 9.437689969604863, 16714935
1972, 114.0151301, 22.5346779, 3, 3.1458966565349544, 5901984
1549, 114.0582017, 22.70814865, 3, 4.194528875379939, 5992509.6
1392, 113.8399373, 22.59919761, 1, 1.0486322188449848, 1250214
1492, 114.0268061, 22.53253681, 5, 4.194528875379939, 5622300
556, 113.8992632, 22.73667783, 22, 11.534954407294833, 25337286
1044, 113.9800439, 22.55948125, 3, 3.1458966565349544, 2004588
15, 114.1200256, 22.56292986, 3, 3.1458966565349544, 3073650
192, 114.1074937, 22.54258289, 2, 1.0486322188449848, 1239142
838, 113.9238649, 22.572151, 3, 4.194528875379939, 7869312
1875, 114.0916162, 22.549222, 3, 3.1458966565349544, 3250100
751, 114.1133922, 22.54692885, 5, 6.291793313069909, 7107912
536, 113.9821344, 22.54958485, 3, 3.1458966565349544, 2331984
114, 113.9834399, 22.74001975, 3, 3.1458966565349544, 4218192
1825, 114.3833801, 22.69048805, 20, 11.534954407294833, 15448410
1005, 114.3139215, 22.71418306, 1, 1.0486322188449848, 912054
1933, 114.3072888, 22.67023618, 6, 7.340425531914893, 14223924
1082, 114.1272273, 22.69348192, 1, 1.0486322188449848, 990264
1740, 113.8851632, 22.72061152, 3, 4.194528875379939, 4036816
625, 113.9082934, 22.5348752, 1, 1.0486322188449848, 877268
650, 114.0012656, 22.72803226, 2, 1.0486322188449848, 1160838
1259, 114.0579046, 22.57556408, 4, 4.194528875379939, 7334925.84
2013, 114.1109686, 22.60593957, 1, 1.0486322188449848, 760680.8262281251
1858, 114.0151301, 22.5346779, 3, 3.1458966565349544, 596365.3422220557
1261, 114.0766851, 22.57433865, 1, 1.0486322188449848, 1186416
995, 114.0151301, 22.5346779, 3, 3.1458966565349544, 666792.3734369093
400, 114.0718589, 22.62126535, 6, 6.291793313069909, 4718979
666, 113.8188409, 22.66555661, 7, 6.291793313069909, 6945330
640, 114.1029601, 22.55553361, 3, 4.194528875379939, 5344675
1423, 114.3294027, 22.68940797, 3, 3.1458966565349544, 2963136
1675, 113.7976492, 22.698087, 3, 3.1458966565349544, 2548720
576, 113.9964075, 22.73472008, 3, 3.1458966565349544, 6030774
942, 114.055827, 22.52545213, 3, 3.1458966565349544, 1879290
1019, 114.0621397, 22.54992919, 3, 3.1458966565349544, 2711160
56, 114.0573383, 22.6047373, 7, 5.243161094224924, 2033280
310, 113.9157343, 22.5349482, 3, 4.194528875379939, 2182848
36, 113.7976492, 22.698087, 3, 3.1458966565349544, 3823080
46, 113.8409704, 22.62437861, 3, 4.194528875379939, 3865212
1388, 114.0579046, 22.57556408, 3, 3.1458966565349544, 5501194.38
1345, 114.0659798, 22.55478286, 2, 2.0972644376899696, 573800
1032, 113.9409297, 22.6785624, 3, 3.1458966565349544, 2517280
1903, 114.2908189, 22.67684935, 3, 3.1458966565349544, 9630614.07
857, 114.0268061, 22.53253681, 3, 3.1458966565349544, 3748200
1445, 114.0320786, 22.56121934, 5, 4.194528875379939, 7522053
449, 114.0151301, 22.5346779, 3, 3.1458966565349544, 803528.921935474
420, 114.2125284, 22.72475814, 2, 1.0486322188449848, 943370
1699, 114.2786885, 22.72662505, 6, 4.194528875379939, 3473808
1889, 114.0079791, 22.60133834, 3, 3.1458966565349544, 2638170
824, 114.3983074, 22.73835999, 1, 1.0486322188449848, 802318
1774, 113.8604257, 22.79841952, 3, 3.1458966565349544, 2365500
1477, 114.0404776, 22.52785478, 3, 3.1458966565349544, 1740096
1246, 114.3064406, 22.77130579, 9, 9.437689969604863, 15220305
1146, 113.980651, 22.70610151, 3, 4.194528875379939, 5915700
1689, 113.9514808, 22.57933839, 6, 6.291793313069909, 6011820
777, 114.0151301, 22.5346779, 3, 2.0972644376899696, 929880
403, 114.3207512, 22.76124526, 2, 2.0972644376899696, 996390
954, 114.0579046, 22.57556408, 3, 3.1458966565349544, 5501194.38
675, 114.0395011, 22.60753726, 7, 7.340425531914893, 6297650
1560, 113.866769, 22.77734068, 3, 3.1458966565349544, 3389664
1419, 113.9238649, 22.572151, 3, 3.1458966565349544, 391185.97672527336
118, 114.0574806, 22.53699791, 6, 5.243161094224924, 3187584
789, 114.0582017, 22.70814865, 3, 3.1458966565349544, 4494382.199999999
855, 113.936609, 22.69505631, 3, 3.1458966565349544, 5157150
1599, 114.1745566, 22.56904314, 3, 3.1458966565349544, 455758.558148254
1027, 114.0984549, 22.56231854, 3, 3.1458966565349544, 5353776
26, 114.2469077, 22.56876552, 19, 10.486322188449847, 18242190
1435, 114.0537597, 22.57958843, 6, 6.291793313069909, 8755776
1662, 114.2792508, 22.66839408, 5, 6.291793313069909, 10167660
1342, 114.0151301, 22.5346779, 3, 2.0972644376899696, 726572
994, 114.0492451, 22.56662297, 4, 3.1458966565349544, 1892559
338, 113.8276875, 22.72981511, 9, 5.243161094224924, 3945600
435, 114.0151301, 22.5346779, 3, 3.1458966565349544, 631853.0793476537
300, 114.0709673, 22.52756307, 1, 1.0486322188449848, 635664
1095, 114.0582017, 22.70814865, 3, 4.194528875379939, 5992509.6
49, 114.1042953, 22.54730183, 3, 4.194528875379939, 7673820
1715, 113.9238649, 22.572151, 3, 3.1458966565349544, 726335.5645702876
1446, 113.9874438, 22.5398186, 3, 3.1458966565349544, 4297560
783, 113.8916427, 22.76205659, 7, 7.340425531914893, 5187380
113, 113.9238649, 22.572151, 3, 3.1458966565349544, 665777.5143249002
1577, 114.0916162, 22.549222, 5, 4.194528875379939, 2437575
1925, 113.9874438, 22.5398186, 3, 3.1458966565349544, 4297560
1339, 113.7961225, 22.72937009, 3, 3.1458966565349544, 444829.21405939665
257, 114.3024076, 22.66862423, 3, 3.1458966565349544, 2752960
1402, 114.5116099, 22.54292441, 3, 3.1458966565349544, 2180736
375, 114.3808979, 22.71648088, 2, 2.0972644376899696, 457005
321, 114.2455148, 22.5868276, 1, 1.0486322188449848, 748419
646, 113.896119, 22.72186615, 3, 3.1458966565349544, 4519320
807, 114.0582017, 22.70814865, 3, 3.1458966565349544, 4494382.199999999
1351, 114.0610319, 22.71362, 4, 5.243161094224924, 7914996
1804, 114.2262933, 22.68804049, 4, 3.1458966565349544, 1340469
199, 114.3939362, 22.714358, 1, 1.0486322188449848, 619680
104, 113.8553703, 22.78458004, 2, 2.0972644376899696, 2873640
425, 113.7794005, 22.71257294, 1, 1.0486322188449848, 1069472
