people-ID,x-coordinate,y-coordinate
13280, 114.3056684, 22.60197256
6096, 113.8064836, 22.69279451
3818, 114.3121732, 22.68119568
1834, 114.1134301, 22.59458008
9376, 114.1639711, 22.5669094
11583, 114.1195464, 22.59836534
30171, 114.0527624, 22.63151064
28445, 113.9390427, 22.76296163
35940, 114.0859619, 22.53889373
9544, 114.4140908, 22.63270253
8056, 113.8371794, 22.62749629
2692, 114.2232646, 22.69326895
14600, 113.8931278, 22.78134163
4747, 113.8564083, 22.58683717
648, 114.0573383, 22.6047373
415, 113.9085683, 22.5844688
16837, 114.1835753, 22.64813691
15220, 114.2482186, 22.597762
2107, 113.9114615, 22.66438373
33936, 114.2829847, 22.67126173
12728, 114.0066115, 22.64744165
16852, 113.9923511, 22.69904115
497, 114.37472, 22.69079949
9960, 114.2908189, 22.67684935
17083, 114.0527624, 22.63151064
4788, 114.0919831, 22.56921226
7965, 113.9187309, 22.57620516
6663, 113.9478989, 22.57658566
16662, 114.2210604, 22.70565195
15490, 113.9916585, 22.54994516
1761, 114.0570776, 22.52786101
14533, 113.968556, 22.69827316
6625, 114.0923787, 22.56380177
4362, 114.07856, 22.54555986
12194, 114.0120434, 22.75103933
15778, 113.8585604, 22.58204183
17268, 114.035203, 22.55718007
3863, 114.2185909, 22.61962204
36204, 113.860603, 22.57924996
13672, 113.841688, 22.59761892
11340, 114.1215589, 22.60290088
436, 113.9605647, 22.68834387
14364, 114.0579046, 22.57556408
14290, 113.8392275, 22.70940501
6890, 113.8603589, 22.808195
3550, 113.8517199, 22.76792493
14122, 114.0527624, 22.63151064
6330, 113.9233533, 22.58496019
14727, 114.0838737, 22.54745393
13009, 114.0604378, 22.53882833
13535, 114.0498383, 22.56662785
15128, 113.8585604, 22.58204183
678, 114.0720344, 22.65928305
33888, 114.1195464, 22.59836534
35754, 114.0669311, 22.71030324
13172, 113.9044365, 22.56528958
186, 114.0984549, 22.56231854
31601, 114.0586422, 22.52521368
213, 114.0527624, 22.63151064
3391, 113.9843857, 22.73744168
7355, 114.0079791, 22.60133834
3943, 114.3183366, 22.71959722
6840, 114.1274377, 22.60239706
28412, 114.1179235, 22.55168364
1139, 114.1215589, 22.60290088
12191, 114.0923787, 22.56380177
860, 114.0527624, 22.63151064
3253, 114.3326858, 22.68881791
33791, 113.8716275, 22.75540599
10932, 113.9141292, 22.54075615
12655, 114.0957679, 22.56965336
3534, 113.9017426, 22.56271954
17152, 114.1266964, 22.55171362
1144, 113.8552673, 22.79763444
4342, 114.0790509, 22.54727143
5407, 113.9778758, 22.56564506
3885, 113.9238649, 22.572151
10821, 114.3039921, 22.68977252
3600, 114.0151301, 22.5346779
27251, 113.968556, 22.69827316
9526, 113.7961225, 22.72937009
4753, 114.3077843, 22.77649766
