people-ID,x-coordinate,y-coordinate
5706, 114.3392882, 22.71090932
1319, 114.0358617, 22.54489447
2467, 114.2356595, 22.56404745
12127, 114.296628, 22.77622703
17238, 114.0270318, 22.64049941
6698, 113.8826033, 22.55538645
1291, 114.2487939, 22.59399093
9709, 113.9248777, 22.5101007
28831, 114.2226018, 22.72278625
6594, 113.8909863, 22.77584712
2680, 113.9396419, 22.74453187
701, 113.8197806, 22.67144481
6409, 113.9367698, 22.75570779
31807, 114.2376679, 22.71326216
27265, 114.0217343, 22.65356868
15876, 114.2088018, 22.72854125
5000, 114.116775, 22.57874888
14260, 114.0313355, 22.55962384
5086, 113.8840849, 22.55088219
15563, 114.0706314, 22.52768003
12310, 114.1149586, 22.53830507
8262, 114.0645435, 22.64972893
12140, 114.1042978, 22.5421643
8815, 113.9395252, 22.74660296
16998, 113.8832089, 22.78014068
1886, 113.94828199271926, 22.548782462956922
15947, 113.9147203, 22.53618533
6971, 113.9075557, 22.52137828
13239, 113.843812, 22.78331101
826, 114.1281902, 22.61384109
11031, 114.0350812, 22.6040573
8057, 113.8468301, 22.61160865
507, 113.8289193, 22.71956443
13874, 114.1099815, 22.53958395
13310, 114.0451706, 22.51174816
31578, 114.1056055, 22.55178546
31879, 114.2341293, 22.73357275
11696, 114.0424233, 22.68753666
11427, 114.0787702, 22.53211585
27359, 113.8511874, 22.57309821
3389, 113.8652014, 22.5862659
8389, 114.0935406, 22.53768023
3532, 113.8832089, 22.78014068
6218, 113.9126704, 22.50856739
17693, 114.0981961, 22.61381608
6859, 113.8866185, 22.54924298
10006, 113.9546771, 22.57226922
11030, 114.0350812, 22.6040573
1060, 113.9022636, 22.56490518
11058, 113.8270988, 22.77309735
14245, 113.9091263, 22.53367041
5464, 113.8874063, 22.55910003
13087, 113.8357379, 22.64104742
25977, 114.1232604, 22.60964239
29973, 114.0575448, 22.53709734
15770, 114.2229894, 22.70499103
1310, 113.8865032, 22.57412312
12667, 114.0212973, 22.62184475
9603, 114.0239956, 22.64331109
1645, 114.2625363, 22.74366001
9810, 114.021228, 22.53092009
