people-ID,x-coordinate,y-coordinate
665, 114.1221481, 22.6011108
12666, 114.0321467, 22.60364925
3961, 114.3292812, 22.68364859
4410, 114.0104162, 22.63111842
12316, 114.1265588, 22.69642133
1502, 113.9332828, 22.69119982
14895, 114.125392, 22.59488349
14287, 113.8542351, 22.71577031
5145, 113.8108448, 22.66372012
14027, 113.8471295, 22.77254999
13639, 114.2994646, 22.60214537
325, 113.9281358, 22.74747605
873, 114.0548374, 22.54956139
15888, 113.7961225, 22.72937009
28538, 114.3833801, 22.69048805
8692, 114.0096972, 22.73419325
6961, 113.9275589, 22.50061021
8421, 113.8471295, 22.77254999
1922, 114.0878704, 22.54425988
25543, 113.8073582, 22.73253642
5212, 114.03084676692285, 22.550955218722024
17329, 113.7961225, 22.72937009
7927, 113.8978583, 22.79887797
11664, 114.2146748, 22.70297441
5272, 113.8830576, 22.78228449
3374, 114.0582017, 22.70814865
13805, 114.0800519, 22.54724782
12776, 113.8962024, 22.57405691
9659, 114.2099445, 22.70807763
6958, 114.18945820063684, 22.76823108894952
6774, 113.9139655, 22.48939267
8811, 113.9224649, 22.52037317
450, 114.0431905, 22.55531317
6817, 114.0496855, 22.71974813
14268, 114.3236798, 22.69825868
28540, 114.0141959, 22.67946648
16303, 114.0151301, 22.5346779
7539, 114.072443, 22.6488278
6539, 113.7961225, 22.72937009
16592, 114.0537597, 22.57958843
16009, 113.9238649, 22.572151
5069, 113.9700406, 22.55899902
3865, 113.7961225, 22.72937009
13143, 114.2169694, 22.61605202
16123, 114.2860963, 22.71315916
13184, 114.0151301, 22.5346779
5924, 113.9233533, 22.58496019
5713, 114.1386037, 22.69709143
6331, 114.1290916, 22.55047585
2257, 114.33021, 22.69639271
2838, 114.0151301, 22.5346779
3496, 114.1080045, 22.61812467
12387, 114.0305432, 22.56786856
28611, 114.3095222, 22.67753944
14984, 113.8833809, 22.54665334
12347, 114.1423071, 22.6301128
16739, 114.0406136, 22.6025215
6757, 113.9365428, 22.76215335
1442, 113.9923093, 22.58984621
4280, 113.8225134, 22.71739482
13075, 113.8185006, 22.65614096
16212, 114.0718589, 22.62126535
1213, 113.9976651, 22.67571164
15362, 113.9976651, 22.67571164
6363, 114.0079791, 22.60133834
4666, 113.7961225, 22.72937009
17303, 113.8948506, 22.55553054
1933, 113.9643322, 22.69905039
4342, 114.0790509, 22.54727143
2939, 113.8915813, 22.56216544
14321, 114.11111, 22.60283312
30087, 113.8935651, 22.72020837
661, 113.9233533, 22.58496019
5869, 113.8594129, 22.76057567
1729, 113.9180058, 22.51905186
5368, 114.1061697, 22.60760021
9747, 114.2240162, 22.70156244
8098, 114.2979943, 22.66768397
689, 113.9883071, 22.5473325
8476, 113.7961225, 22.72937009
13299, 114.1361528, 22.54496138
1755, 113.9741039, 22.5945247
30177, 113.8188409, 22.66555661
16375, 113.9191977, 22.54583536
15967, 114.3781159, 22.74588846
15398, 114.0079791, 22.60133834
7517, 114.1331154, 22.61334824
14958, 114.3559461, 22.72906025
1516, 113.8649922, 22.79720284
9226, 113.8987232, 22.73121546
12864, 114.4795544, 22.58711497
25573, 114.3672503, 22.74564824
6176, 113.884839, 22.81101354
21, 114.035506, 22.70180229
10230, 114.1419554, 22.6279166
610, 113.8992632, 22.73667783
547, 113.8286619, 22.71792127
14856, 113.8553703, 22.78458004
5807, 114.0151301, 22.5346779
494, 113.8282047, 22.73376795
14353, 114.0422668, 22.52653992
13263, 114.1080045, 22.61812467
13951, 114.2210604, 22.70565195
12631, 114.3326858, 22.68881791
13128, 114.0923787, 22.56380177
