HID,Long1,Lat1,Long2,Lat2,marriage,divorce,birth,death,work,education,immigration
1750,113.9299459,22.74871131,113.8832089,22.78014068,0,0,0,0,0,0,0
788,113.8828341,22.76829712,113.8467509,22.76617068,0,0,0,0,0,0,0
4118,113.883369,22.59400215,114.1035033,22.60987427,0,0,0,0,0,8,0
7001,113.8845256,22.55733132,114.0629266,22.64340795,0,0,0,0,0,0,0
3667,114.0282813,22.62809825,114.1035033,22.60987427,0,0,0,0,0,0,0
1432,113.8886117,22.77684509,114.0313345,22.66527926,0,0,0,0,0,2,0
39,114.021714,22.53828784,114.1207023,22.53944976,0,0,0,0,1,0,0
4787,113.8614431,22.58873239,113.9866183,22.67391637,0,0,0,0,1,0,0
2002,114.1204817,22.56692611,114.0492158,22.62659024,0,0,0,0,0,0,0
2877,113.9108471,22.54381618,113.9181211,22.52648799,0,0,0,0,0,0,0
143,113.916999,22.50356757,113.906304,22.51810499,0,0,0,0,0,0,0
7293,114.1220831,22.59238119,114.0426604,22.54373309,0,0,0,0,0,0,0
1290,114.0565727,22.69299886,114.1093755,22.60445194,0,0,0,0,0,0,0
3681,114.060083,22.54415109,114.0283921,22.6298931,0,0,0,0,1,0,0
863,114.2341293,22.73357275,114.1757151,22.6364007,0,0,0,0,0,0,0
3423,114.0060361,22.64477552,113.8128267,22.73422663,0,0,0,0,0,0,0
6947,113.8522069,22.6141377,113.9969301,22.643064,0,0,0,0,0,0,0
2648,113.9607166,22.59511919,114.1035033,22.60987427,0,0,0,0,0,0,0
7206,113.94176370564973,22.527054878078356,114.2446094,22.74871239,0,0,0,0,1,0,0
5133,113.9248777,22.5101007,114.0544854,22.5696858,0,0,0,0,1,0,0
3424,114.219348,22.69336585,114.2164448,22.72955162,0,0,0,0,0,0,0
6812,113.94176370564973,22.527054878078356,114.0311193,22.66163265,0,0,0,0,1,0,0
2943,114.011517,22.53943617,113.9866183,22.67391637,0,0,0,0,0,0,0
7249,113.8289193,22.71956443,114.0278292,22.66347045,0,0,0,0,0,0,0
1139,114.0090737,22.63994719,114.0492158,22.62659024,0,0,0,0,0,1,0
5117,114.025783,22.64965565,113.9485403,22.54665421,0,0,0,0,0,6,0
3420,113.9299459,22.74871131,114.1695198,22.56610274,0,0,0,0,0,0,0
1708,114.0064083,22.64803167,114.1035033,22.60987427,0,0,0,0,0,0,0
2549,114.0060361,22.64477552,114.0369263,22.60625676,0,0,0,0,0,4,0
2260,113.8746316,22.55197004,113.8997248,22.76878178,0,0,0,0,0,0,0
2888,114.0045131,22.64230583,114.144408,22.61981457,0,0,0,0,0,0,0
1727,114.1322741,22.57814231,114.2223735,22.68043649,0,0,0,0,0,0,0
4457,113.8772696,22.56713794,113.8467509,22.76617068,0,0,0,0,0,3,0
4304,114.078063,22.53733783,114.0380729,22.65203364,0,0,0,0,0,0,0
7321,114.054181,22.59691261,114.1094862,22.5462653,0,0,0,0,0,0,0
4826,114.1616938,22.56889199,113.9181211,22.52648799,0,0,0,0,0,0,0
371,113.8997248,22.76878178,114.2918596,22.7332325,0,0,0,0,0,0,0
7436,113.9299459,22.74871131,114.0217343,22.65356868,0,0,0,0,0,0,0
294,113.8505256,22.57003332,114.0492158,22.62659024,0,0,0,0,0,4,0
1506,113.8270988,22.77309735,114.0492158,22.62659024,0,0,0,0,0,0,0
5179,113.9299459,22.74871131,114.0993355,22.62579671,0,0,0,0,0,0,0
7388,113.8593418,22.62832393,113.8505256,22.57003332,0,0,0,0,1,0,0
7714,113.889344,22.56290387,113.8505256,22.57003332,0,0,0,0,2,0,0
486,113.8505256,22.57003332,113.9236458,22.52457026,0,0,0,0,0,4,0
2256,114.2088018,22.72854125,114.070736,22.62335832,0,0,0,0,0,0,0
967,114.0521542,22.71887003,114.0060361,22.64477552,0,0,0,0,0,0,0
1116,114.0452549,22.52080883,114.1354808,22.56964572,0,0,0,0,1,3,0
2141,114.024742,22.65777296,114.2158332,22.72542769,0,0,0,0,0,3,0
2945,113.8842557,22.57875736,114.1330261,22.6173389,0,0,0,0,1,0,0
7270,114.0173094,22.62430723,114.0532281,22.63081847,0,0,0,0,0,0,0
2358,113.9018206,22.51295607,113.92655439876563,22.514018318097275,0,0,0,0,1,0,0
7003,113.92655436673758,22.511845565359266,113.8901157,22.57198593,0,0,0,0,0,0,0
142,113.8845256,22.55733132,113.9120693,22.54601377,0,0,0,0,1,3,0
1473,113.9262389,22.51063991,114.2313093,22.73291925,0,0,0,0,0,0,0
485,113.8236042,22.71840044,113.808932,22.73500402,0,0,0,0,0,0,0
6839,114.0173094,22.62430723,113.8847797,22.57238172,0,0,0,0,0,0,0
3304,114.2229894,22.70499103,114.2164448,22.72955162,0,0,0,0,0,0,0
1982,114.081089,22.54846213,114.0544854,22.5696858,0,0,0,0,1,0,0
4518,113.9206165,22.51932572,114.0544854,22.5696858,0,0,0,0,0,0,0
4232,113.8556547,22.57802118,114.039483,22.54536204,0,0,0,0,2,0,0
1134,114.0211442,22.65440316,114.1389878,22.60814403,0,0,0,0,0,2,0
2494,114.020688,22.5546845,114.2356595,22.56404745,0,0,0,0,0,0,0
6910,113.8035446,22.67359443,113.8035446,22.67359443,0,0,0,0,0,0,0
1580,113.8619944,22.63229419,114.2681153,22.73476386,0,0,0,0,0,0,0
7569,114.0212973,22.62184475,114.0759329,22.53834309,0,0,0,0,0,0,0
2474,114.0090737,22.63994719,113.9866183,22.67391637,0,0,0,0,0,5,0
3401,113.9299459,22.74871131,114.1056468,22.59296702,0,0,0,0,0,0,0
7456,113.9337326,22.76402951,113.8170316,22.67345173,0,0,0,0,0,0,0
442,113.9367698,22.75570779,114.1103715,22.57717689,0,0,0,0,0,0,0
1854,113.9109412,22.57815609,113.9299459,22.74871131,0,0,0,0,0,0,0
1673,113.88068,22.54759468,114.1757151,22.6364007,0,0,0,0,0,0,0
5230,114.0193574,22.63674828,114.0509316,22.56414593,0,0,0,0,0,0,0
6617,114.058055,22.69512613,114.1151491,22.69657187,0,0,0,0,0,0,0
7307,113.8845256,22.55733132,114.0822853,22.63028795,0,0,0,0,0,0,0
2390,113.808932,22.73500402,114.2446094,22.74871239,0,0,0,0,0,3,0
1837,114.0204046,22.53807139,114.026974,22.52229749,0,0,0,0,0,0,0
3298,114.2159068,22.69932397,114.2579837,22.68510514,0,0,0,0,0,0,0
3293,114.0173094,22.62430723,114.070736,22.62335832,0,0,0,0,0,0,0
296,114.0805462,22.5528208,114.3475432,22.66921114,0,0,0,0,0,0,0
1259,114.0236514,22.62886945,114.0320802,22.60541612,0,0,0,0,0,0,0
2891,114.1018944,22.59273764,114.0285468,22.56929008,0,0,0,0,0,9,0
3590,113.94176370564973,22.527054878078356,114.0217343,22.65356868,0,0,0,0,0,0,0
729,113.8591147,22.57989424,113.8803002,22.56997857,0,0,0,0,0,5,0
7377,114.0123941,22.55631542,114.0313345,22.66527926,0,0,0,0,1,0,0
3565,114.049334,22.62386555,114.1306867,22.60230633,0,0,0,0,0,0,0
3988,113.9281487,22.51180739,114.0170986,22.66684462,0,0,0,0,0,8,0
7358,113.9504547221574,22.546609707287452,114.0217343,22.65356868,0,0,0,0,1,0,0
7373,113.880545,22.56089154,114.0270318,22.64049941,0,0,0,0,0,0,0
2302,114.2421034,22.72895213,114.4135457,22.63002625,0,0,0,0,0,0,0
3496,113.8845256,22.55733132,113.8259751,22.68298054,0,0,0,0,0,0,0
2039,113.8522069,22.6141377,113.9272117,22.5017876,0,0,0,0,0,8,0
1502,113.9299459,22.74871131,114.0278292,22.66347045,0,0,0,0,0,0,0
3562,114.0227262,22.66113226,114.1182233,22.54045076,0,0,0,0,1,0,0
217,114.0130341,22.62992084,114.2579837,22.68510514,0,0,0,0,1,0,0
938,113.8826033,22.55538645,113.9042899,22.5665363,0,0,0,0,0,5,0
4494,114.00477370812077,22.553127986504084,114.1228172,22.60168925,0,0,0,0,0,0,0
1868,114.1041339,22.6028314,113.9218497,22.53599972,0,0,0,0,0,0,0
7218,113.871036,22.56064904,113.8877196,22.49878479,0,0,0,0,0,0,0
6651,113.8854816,22.58430443,113.9170568,22.53497487,0,0,0,0,0,8,0
3467,113.9969301,22.643064,113.8997248,22.76878178,0,0,0,0,0,0,0
2140,114.021228,22.53092009,114.0380729,22.65203364,0,0,0,0,0,1,0
7419,113.8970428,22.57715634,114.1125384,22.59592024,0,0,0,0,0,0,0
3345,114.1782169,22.65210551,114.2215604,22.73269285,0,0,0,0,0,0,0
3618,114.1049162,22.62590914,114.2466808,22.72743507,0,0,0,0,0,0,0
904,113.9477565,22.5528883,114.0339166,22.527063,0,0,0,0,0,0,0
2463,113.9736577,22.54056569,114.0212973,22.62184475,0,0,0,0,1,0,0
2624,113.9040543,22.57707871,113.9244198,22.77065499,0,0,0,0,1,6,0
7014,114.0455057,22.53981904,114.0294284,22.74531504,0,0,0,0,0,0,0
6838,114.0651306,22.55945076,114.0664781,22.51986198,0,0,0,0,0,0,0
7328,113.8778201,22.58583875,114.056674,22.62875668,0,0,0,0,0,0,0
1169,114.023723,22.53002473,114.021228,22.53092009,0,0,0,0,0,5,0
4456,113.8505256,22.57003332,114.0374198,22.63386006,0,0,0,0,1,2,0
1042,113.9232246,22.49075521,113.9317283,22.49017464,0,0,0,0,0,2,0
4892,114.131942,22.56673905,114.0822683,22.55456271,0,0,0,0,0,7,0
