OBs-ID,x-coordinate,y-coordinate,ob-price,capacity
206, 114.080648, 22.69997714, 314179.63710911415, 2
553, 114.2469077, 22.56876552, 1216146, 0
182, 113.8188409, 22.66555661, 1157555, -5
925, 114.0091498, 22.59127621, 91542.93597386351, 2
637, 114.0041979, 22.73380776, 308066.2958344916, 2
654, 113.9952024, 22.67630999, 2401565.76, 0
778, 113.9139655, 22.48939267, 160869.86381542272, 2
773, 113.9355346, 22.68900164, 1800366.050366297, 4
690, 113.9180058, 22.51905186, 1755887.4532903205, 2
664, 114.0466717, 22.64186821, 821184, 0
318, 113.8235234, 22.65109646, 144728.0775048012, 2
254, 113.9304062, 22.68073678, 625723.2105637311, 1
994, 114.0831677, 22.5592743, 154063.0720455337, 1
453, 113.7931053, 22.67053428, 138685.18846274205, 1
758, 114.2834069, 22.66229613, 1257382, -2
42, 114.0404776, 22.52785478, 580032, -3
272, 113.8709278, 22.80842361, 269130.1801389508, 1
706, 113.8210521, 22.72300151, 1857948.84, -1
942, 114.2435979, 22.58241509, 1373403, -1
452, 113.9065174, 22.76591498, 276111.3059361948, 2
830, 114.0832859, 22.57238701, 1461252, 5
459, 114.0450657, 22.52313116, 391425.47150096874, 1
376, 114.0938239, 22.71533772, 225050.29236963464, 2
233, 113.8830857, 22.79706448, 294679.26521451806, 1
334, 113.7871258, 22.74874071, 187951.43858932846, 2
511, 113.9721574, 22.73531601, 101732.33494603411, 1
242, 113.9175271, 22.72183077, 1210366, -3
216, 114.3403352, 22.679758, 1087728, -1
632, 113.9157343, 22.5349482, 545712, -1
683, 113.9522202, 22.74086001, 1196028, -1
210, 113.863564, 22.77118378, 334004.91876726295, 1
150, 113.9106641, 22.76447929, 152801.33605097714, 1
514, 114.0676919, 22.67689567, 121250.83531399266, 2
439, 113.8286619, 22.71792127, 937657, 0
967, 113.8603881, 22.78971246, 540653.8953071875, 1
979, 114.0430529, 22.56731939, 331446.1435735245, 1
271, 114.0140647, 22.62626062, 237952.82648241954, 2
638, 114.0773215, 22.70524286, 107055.7669049937, 2
667, 114.3038386, 22.71690076, 152118.7847816388, 2
752, 113.993609, 22.7445097, 295941.6651617954, 2
484, 113.8440245, 22.77613656, 412683.61658787774, 1
259, 114.001464, 22.63733905, 439140.02655468753, 3
374, 114.2642798, 22.72773757, 497430, -1
316, 114.3683956, 22.75704442, 183609.7062408044, 1
639, 114.1216418, 22.68350161, 272212.37412908813, 2
727, 113.8790227, 22.59653042, 657947.6734236751, 1
391, 113.7822354, 22.70703794, 486650.3739844081, 1
972, 113.9053659, 22.57987075, 61155.72250541858, 2
132, 113.9805994, 22.70188376, 1255178, 0
666, 114.2781637, 22.66588492, 3032331.3899999997, -1
85, 113.924939, 22.51239945, 1527439.1662811083, 3
789, 113.932356, 22.56162924, 861211.2194090624, 1
712, 114.1344921, 22.66603443, 481703.9866869617, 2
227, 113.9176323, 22.4970986, 1164224, 0
112, 113.9015615, 22.71955435, 1221012, 4
878, 114.3039921, 22.68977252, 1949151.6, -10
260, 113.8519206, 22.76363961, 917763, 0
582, 114.3783082, 22.75588524, 450573.4962544496, 1
621, 113.9182386, 22.56843843, 1231475, -2
729, 114.3215746, 22.70437613, 843150, -5
973, 113.933633, 22.52550055, 1161510, -1
82, 114.1080045, 22.61812467, 1286320, -4
645, 114.321711, 22.69502726, 166445.2783585379, 2
965, 114.4721157, 22.59205114, 388784.44286198815, 1
274, 114.0818223, 22.57645726, 986391, -1
383, 114.3077843, 22.77649766, 2286335.3843743876, 3
395, 113.9218466, 22.67235182, 1104840, 0
834, 114.0001385, 22.66584933, 185339.71410967075, 1
689, 113.8733725, 22.8019963, 563567, -2
118, 114.3072888, 22.67023618, 3520421.19, 0
874, 113.8608053, 22.7540776, 374912.25751299656, 2
251, 114.2792508, 22.66839408, 1129740, -4
528, 114.0147288, 22.67646163, 66969.9980048935, 2
680, 114.2508291, 22.73397813, 193351.07326969694, 1
861, 113.9233533, 22.58496019, 780402, -7
993, 113.8050573, 22.70254052, 578556, -1
562, 114.1119923, 22.58738683, 155194.7729077049, 1
184, 113.8454037, 22.71817642, 579339.1972375493, 1
825, 114.2473445, 22.5916789, 608880, -2
108, 114.4059728, 22.74964726, 948752, 0
311, 113.9856891, 22.52621558, 719784.7837180804, 1
997, 113.9258007, 22.69787298, 527901, 0
192, 114.4178188, 22.63241271, 216217.31427810653, 2
568, 113.9771094, 22.55295138, 554642, -2
628, 114.0104162, 22.63111842, 2173184.6399999997, -24
39, 113.9187309, 22.57620516, 1200870, -8
214, 114.0022444, 22.6931426, 881322, 0
326, 113.9754926, 22.68904289, 1847723.7341329881, 0
327, 113.8948506, 22.55553054, 583848, -3
895, 114.3138517, 22.66510718, 565794, 0
814, 114.510525, 22.64360625, 268382.73368256807, 1
65, 114.1218527, 22.67637751, 135187.72248131278, 2
286, 114.0399778, 22.70672768, 94108.42415537262, 1
493, 113.9214564, 22.55194356, 1216872, -1
335, 114.214763, 22.67006742, 1.0785490848E7, 10
348, 114.0306177, 22.68109238, 436628.81986405957, 0
310, 114.2353191, 22.60937378, 289070.8593088866, 2
269, 113.9218083, 22.51883796, 1325844, -2
659, 114.1008377, 22.70977353, 1390272, -1
532, 113.8496457, 22.75600839, 144253.38399627627, 2
307, 113.8927351, 22.80211546, 77930.67132617465, 1
126, 114.0046208, 22.59551516, 84393.54767983367, 2
37, 114.5096038, 22.53158021, 437425.2330687748, 1
281, 114.1260218, 22.63301435, 255911.62845794111, 1
76, 114.2652891, 22.57777992, 112142.92062262328, 2
332, 114.2071982, 22.67346065, 153589.7617729045, 2
400, 113.8275729, 22.76687465, 175510.11727614005, 2
328, 114.0503059, 22.5483735, 666836.0812334735, 3
413, 113.9152116, 22.75330155, 735328, -2
330, 114.3808979, 22.71648088, 457005, 0
329, 113.8073582, 22.73253642, 3373574.6764800004, 1
302, 114.0348327, 22.5262719, 790729.835155, 2
417, 114.3559461, 22.72906025, 718865, -6
662, 113.907684, 22.55657403, 1014397.4053868749, 2
634, 113.9784448, 22.5901607, 829270, -4
143, 113.9450728, 22.75703773, 98580.36469753209, 1
301, 113.9450204, 22.79503735, 603012.1272793749, 1
762, 114.0529662, 22.66152243, 495915, -2
508, 113.9451137, 22.52123953, 139734.1281021312, 2
679, 113.9486925, 22.78265274, 149989.5682433248, 2
702, 114.1334528, 22.60298027, 192340.24437946719, 2
866, 114.1575204, 22.57007701, 188415.916874501, 1
875, 114.2353466, 22.58626292, 208077.6862067298, 2
555, 113.9978161, 22.59332402, 899350, -1
190, 114.3236798, 22.69825868, 882500, -2
364, 114.2065974, 22.65124861, 738567.7602389277, 1
262, 113.8961269, 22.51793372, 592591, -1
494, 113.8544979, 22.79091959, 1288884, -1
620, 114.0709098, 22.55199265, 359208.6856832933, 2
550, 113.8997526, 22.54463128, 283606.49157308234, 2
179, 114.2888605, 22.71543158, 302767.5086690322, 2
798, 114.3144354, 22.6722525, 747854.1701665149, 1
27, 113.9843857, 22.73744168, 1054505.925170865, -155
313, 114.0841587, 22.63955388, 434335.7504623049, 1
84, 114.1382922, 22.57066054, 7271248.63992384, 7
201, 114.0268061, 22.53253681, 937050, -2
781, 113.899928, 22.80795461, 117253.93716056761, 2
607, 114.4813031, 22.57814012, 145621.57891356613, 2
139, 114.3538281, 22.68777839, 187837.1233351812, 1
463, 113.957071, 22.58832707, 386112.8786391065, 2
169, 114.1248793, 22.542384, 424992.94770561985, 1
53, 113.8893661, 22.5612539, 538048.8227746326, 1
686, 113.866769, 22.77734068, 847416, -2
181, 113.9370525, 22.74123688, 129044.2591027172, 1
838, 113.8759726, 22.80667899, 489820.8249421357, 1
886, 114.4699089, 22.60037592, 192346.81119735196, 2
14, 113.9013678, 22.79263871, 1153138, 0
442, 114.0505903, 22.50486884, 86751.8742649599, 3
615, 113.8755798, 22.58870565, 216298.69513626047, 2
438, 113.9853128, 22.56103544, 783829.256754375, 1
676, 113.9222223, 22.78389786, 226572.679218165, 2
888, 114.306448, 22.76430403, 1333230, 0
810, 113.8872823, 22.71167791, 1049088, -1
339, 114.0493414, 22.5279925, 1297812, -3
700, 114.0065176, 22.55598372, 407380.7070469072, 2
548, 113.8409704, 22.62437861, 276541.4420191366, 2
309, 113.94436, 22.77088278, 434104.2602134375, 3
726, 113.9743099, 22.68119216, 755757, -2
106, 114.0321467, 22.60364925, 614176, 0
498, 114.1092381, 22.55806886, 1315895, 0
5, 113.9735968, 22.53691557, 705679, 0
256, 113.9945339, 22.53990409, 515235, -2
926, 114.1319441, 22.68526033, 448119.36895448185, 1
885, 113.9020529, 22.78104849, 414741.79414884135, 2
460, 113.8891921, 22.59012776, 227314.13096964467, 1
497, 114.5229326, 22.65319931, 108470.91894002265, 2
15, 113.8045813, 22.66852381, 1844530.38, -14
507, 114.1116317, 22.71088623, 499661.54295484716, 1
284, 114.1518071, 22.6192441, 203521.7343227098, 2
660, 114.0833317, 22.69787035, 67708.42885651665, 2
285, 114.0651131, 22.63560027, 528003, 0
167, 113.9560825, 22.70340427, 4016043.3543936186, 0
927, 114.1232007, 22.57802189, 1142939, 0
599, 114.3665548, 22.68354887, 170026.2035234732, 2
609, 113.9316767, 22.73374994, 263307.9100090742, 2
353, 114.0770694, 22.58454823, 318278.29537236964, 1
915, 114.128678, 22.56061647, 266418.00471776794, 1
868, 114.0294245, 22.67435697, 99317.15037311285, 2
880, 114.1223451, 22.60760209, 173573.6463478469, 2
844, 114.1049978, 22.56803444, 1294761, -3
526, 114.055946, 22.67616114, 1043536, -5
478, 114.3051519, 22.73062758, 358613.1849109973, 1
371, 113.7972473, 22.68207025, 239719.30350966987, 2
985, 113.8424925, 22.76193149, 952099, -1
23, 113.9185341, 22.74888894, 130504.44661382095, 2
367, 114.0980655, 22.60877089, 198976.5733380214, 2
924, 114.1233485, 22.56924998, 1106173, -2
955, 113.9897632, 22.67519576, 260440.51542494367, 1
643, 114.2169694, 22.61605202, 2186300.16, -3
304, 114.2774086, 22.72266366, 253411.3249003538, 1
308, 114.0012656, 22.72803226, 322004.35728360363, 1
603, 114.3035564, 22.77255353, 636540, -1
588, 113.8282047, 22.73376795, 718152, -3
350, 114.1203258, 22.55337499, 875622.8893699999, 1
517, 114.1091996, 22.58050961, 1215080, -2
682, 114.031832, 22.70150831, 549830.9372259375, 2
35, 114.3449352, 22.61164311, 280413.7399594312, 1
479, 113.9426484, 22.73934999, 218157.12256149013, 2
149, 114.2717263, 22.58856211, 514192, -2
572, 114.2818029, 22.58864071, 703195.092819375, 0
716, 114.4245496, 22.6284636, 194417.21671434553, 1
791, 114.2850418, 22.6886509, 370840.5385989142, 2
909, 114.1209247, 22.66358533, 683162.4400926256, 1
230, 113.9287452, 22.5922123, 484592.53166809585, 1
870, 114.1908585, 22.6355659, 1096461, -1
375, 114.1876572, 22.64171731, 276904.14136887086, 1
522, 114.0401448, 22.56528493, 82052.44172368717, 2
98, 113.9426483, 22.55304371, 646520.9368851153, 3
228, 113.964386, 22.54286861, 335356.410694743, 2
681, 113.8982954, 22.70779894, 758243.4535361791, 1
646, 114.0891792, 22.54178278, 725781, 0
362, 114.0258222, 22.70119786, 600442.1127713263, 2
806, 113.9397757, 22.76440181, 438801.884285, 3
174, 114.0111018, 22.54849473, 548855.560875498, 2
739, 114.1653519, 22.59606367, 109640.77635633895, 2
16, 114.3833801, 22.69048805, 7570493.320499999, 11
770, 113.9238649, 22.572151, 8317279.5354, -5
516, 113.918592, 22.51236448, 1026658, 0
751, 114.0552492, 22.71411879, 432878.921026763, 1
299, 113.9976651, 22.67571164, 416851.26664999995, 1
202, 114.283724, 22.75135238, 73687.58545286459, 2
977, 114.2158073, 22.71145938, 187081.72231783162, 1
966, 114.0994253, 22.61636306, 137607.41943427947, 1
812, 114.2835316, 22.72938315, 1394094, -2
946, 114.0436966, 22.64983377, 90319.24321905062, 2
226, 114.3160098, 22.70745292, 2510689.5, 1
122, 113.8399373, 22.59919761, 268344.3876241558, 1
742, 114.3388999, 22.68548423, 574640, -2
747, 114.0418453, 22.63716316, 113658.9525032874, 1
341, 113.9837854, 22.68785579, 162678.6555338148, 3
699, 113.9163977, 22.70164617, 104448.37386496806, 2
241, 114.4051074, 22.77520683, 286381.6207583308, 1
154, 113.9811375, 22.55455443, 1249488, -2
56, 114.03056, 22.72458829, 272657.3389468251, 1
361, 114.2519571, 22.69252101, 223011.45335027168, 2
437, 114.3024076, 22.66862423, 3216839.357966323, 5
502, 113.8553703, 22.78458004, 992009.8556839506, -3
537, 113.9705889, 22.54983022, 731729.5856558859, 1
379, 114.1306793, 22.70066274, 908367, -1
670, 114.2434892, 22.60829367, 127018.84530581688, 2
839, 114.3943777, 22.69348336, 256471.859035416, 1
257, 114.2262933, 22.68804049, 1340469, 0
956, 114.150488, 22.61391258, 115636.26657453255, 2
793, 113.9514808, 22.57933839, 667980, -1
317, 114.2982552, 22.71040813, 190791.10943629348, 2
295, 113.9894251, 22.73620886, 857324, -1
709, 114.0718629, 22.54517922, 945560, 0
28, 113.8122844, 22.71229903, 234674.07536722973, 2
26, 114.3607431, 22.75979014, 163317.77692912534, 2
243, 114.1027281, 22.7198865, 1072038, 0
584, 114.1425635, 22.67988803, 177519.55364222603, 2
581, 113.9275589, 22.50061021, 329342.43827134115, 2
889, 114.1331767, 22.5485137, 986700, 0
901, 114.0280747, 22.56038858, 930925, 0
161, 113.7982229, 22.69370504, 1916701.38, -14
110, 114.0587637, 22.53249916, 1032653.99282625, 3
529, 114.2567155, 22.71858552, 97373.78954153536, 2
884, 113.9699356, 22.53011123, 115146.93878568013, 2
505, 114.116191, 22.66686081, 263164.7249726848, 1
407, 114.3480704, 22.68461142, 2917912.1399999997, -106
627, 113.8839273, 22.58412415, 941250, -2
863, 114.3667324, 22.73473908, 189004.0270877047, 2
948, 114.5420542, 22.48906859, 115716.77087614161, 1
928, 114.0109673, 22.53116917, 755118, -1
543, 114.2741171, 22.72922143, 2420454.96, -3
571, 113.947055, 22.53382191, 371286.0207540616, 2
411, 113.8594129, 22.76057567, 1265072, -3
864, 114.2540775, 22.74234574, 59384.18242716862, 2
466, 113.9365428, 22.76215335, 1192140, -1
232, 113.98464, 22.59929414, 662006.5678911048, 2
735, 114.2347128, 22.69894134, 146275.28881519055, 1
21, 114.3178712, 22.72020294, 189997.37528723248, 3
401, 114.4249178, 22.63569076, 163309.22772145606, 2
18, 114.2203198, 22.69700052, 906456, -2
449, 114.0268688, 22.59775455, 221253.07209260308, 1
366, 114.2247268, 22.55089246, 1326039, 0
711, 113.9219319, 22.76063276, 291342.07262558566, 1
539, 113.9089654, 22.7268016, 218066.75964187016, 1
633, 113.8336617, 22.63291191, 1120614, -2
883, 114.0845334, 22.55449314, 1468623, -1
557, 114.4981704, 22.56843849, 250642.2702067261, 1
292, 114.064592, 22.5648517, 340482.7593851852, 3
933, 113.889499, 22.78518445, 242962.92451037542, 1
186, 114.3517352, 22.72512387, 1368000, -1
612, 113.8232585, 22.73145729, 2137245.8006663998, 8
153, 114.0488191, 22.60469621, 631155, -1
368, 114.0024811, 22.53454229, 1301989.4953352066, 5
347, 114.1768958, 22.60025679, 336110.5606324918, 1
552, 113.8678644, 22.80466662, 475811.19509441004, 2
784, 114.0351684, 22.64325826, 276745.163171008, 3
546, 114.2482274, 22.72613882, 99723.10708151897, 2
455, 114.0497183, 22.72134663, 120775.83683578814, 1
