firms-ID,x-coordinate,y-coordinate,capacity,staff,cost
1149, 113.7961225, 22.72937009, 3, 3.0648669899095795, 5865453
615, 114.2956573, 22.6953443, 3, 3.0648669899095795, 8862385
1706, 113.8594129, 22.76057567, 13, 9.194600969728738, 12650720
856, 114.0573383, 22.6047373, 6, 7.151356309789018, 2033280
57, 114.2203198, 22.55590944, 5, 6.129733979819159, 9611460
2048, 113.924939, 22.51239945, 3, 3.0648669899095795, 5921982.924066703
1413, 113.9585573, 22.70959755, 3, 3.0648669899095795, 7329532.32
1186, 113.9152116, 22.75330155, 12, 10.216223299698598, 11029920
570, 114.0151301, 22.5346779, 2, 3.0648669899095795, 5684927.49
82, 114.1209736, 22.57481572, 9, 6.129733979819159, 1996440
1730, 114.0527624, 22.63151064, 3, 3.0648669899095795, 1.7915153106308408E7
1882, 114.2146748, 22.70297441, 15, 15.324334949547897, 7933500
1873, 114.0574806, 22.53699791, 6, 4.086489319879439, 3187584
854, 114.2624986, 22.59287108, 3, 3.0648669899095795, 3282075
1336, 114.2939222, 22.66603796, 3, 3.0648669899095795, 3390571.4639619114
458, 114.0527624, 22.63151064, 17, 12.259467959638318, 13123800
794, 114.0579046, 22.57556408, 11, 10.216223299698598, 4321926
1815, 114.055827, 22.52545213, 8, 9.194600969728738, 1.67444739E7
1250, 114.0151301, 22.5346779, 3, 2.0432446599397194, 5684927.49
1010, 113.9233533, 22.58496019, 3, 3.0648669899095795, 11706030
1134, 114.0513711, 22.61576577, 10, 9.194600969728738, 2088448
530, 114.1361528, 22.54496138, 15, 11.237845629668458, 12504546
600, 114.1042953, 22.54730183, 14, 11.237845629668458, 7673820
830, 113.931978, 22.6304777, 5, 4.086489319879439, 4845312
197, 114.2246614, 22.68177281, 3, 3.0648669899095795, 7614648
437, 113.8893661, 22.5612539, 4, 3.0648669899095795, 3364305
1351, 114.0610319, 22.71362, 7, 5.108111649849299, 7914996
318, 114.0891792, 22.54178278, 3, 3.0648669899095795, 2903124
143, 114.1011595, 22.56392718, 4, 3.0648669899095795, 5613454
602, 114.0151301, 22.5346779, 3, 3.0648669899095795, 5684927.49
414, 113.9187309, 22.57620516, 9, 6.129733979819159, 8406090
1283, 114.0573383, 22.6047373, 6, 4.086489319879439, 1524960
1789, 113.7961225, 22.72937009, 3, 3.0648669899095795, 7820604
1291, 114.0923787, 22.56380177, 12, 9.194600969728738, 15386088
1528, 114.0582017, 22.70814865, 3, 3.0648669899095795, 4494382.199999999
1731, 114.3533694, 22.67641578, 3, 3.0648669899095795, 6014376.3529199995
1504, 114.0573383, 22.6047373, 6, 4.086489319879439, 1524960
676, 113.9415958, 22.53640187, 4, 3.0648669899095795, 1992512
1400, 113.8980972, 22.55150493, 4, 3.0648669899095795, 7160160
324, 113.9800439, 22.55948125, 6, 4.086489319879439, 2004588
886, 114.2190663, 22.62642335, 1, 1.0216223299698597, 1125234
1558, 114.0083573, 22.75268468, 1, 1.0216223299698597, 1136212
1330, 114.0527624, 22.63151064, 2, 2.0432446599397194, 1.7915153106308408E7
1052, 113.9843857, 22.73744168, 8, 8.172978639758878, 1.054505925170865E7
1982, 114.3712383, 22.74697943, 3, 3.0648669899095795, 6436158
1126, 114.02826, 22.65797554, 9, 9.194600969728738, 4464124
1000, 114.1674935, 22.56881687, 2, 2.0432446599397194, 5213631.0179665685
1852, 114.1942113, 22.64106038, 14, 9.194600969728738, 2895936
224, 113.7961225, 22.72937009, 3, 3.0648669899095795, 7820604
1655, 114.0513711, 22.61576577, 13, 12.259467959638318, 3654784
1676, 113.9843857, 22.73744168, 7, 7.151356309789018, 9490553.326537784
7, 114.0648785, 22.66256822, 7, 5.108111649849299, 7558488
837, 113.9585573, 22.70959755, 3, 3.0648669899095795, 9161915.4
1139, 114.3517352, 22.72512387, 2, 2.0432446599397194, 1368000
976, 114.1221481, 22.6011108, 13, 11.237845629668458, 9363627
1590, 114.0151301, 22.5346779, 3, 3.0648669899095795, 5684927.49
1397, 114.0151301, 22.5346779, 3, 3.0648669899095795, 5684927.49
1026, 113.8891204, 22.53739654, 3, 3.0648669899095795, 2047752
479, 113.8851632, 22.72061152, 3, 3.0648669899095795, 5766880
738, 114.0891792, 22.54178278, 3, 3.0648669899095795, 5080467
1233, 114.1674935, 22.56881687, 3, 3.0648669899095795, 5213631.0179665685
1037, 113.8552673, 22.79763444, 3, 3.0648669899095795, 8746650
105, 114.1942113, 22.64106038, 13, 11.237845629668458, 4784112
901, 114.064592, 22.5648517, 8, 6.129733979819159, 2849340
1365, 114.0610319, 22.71362, 3, 3.0648669899095795, 8794440
474, 113.9032064, 22.55898151, 3, 3.0648669899095795, 5668075
