residences-ID,x-coordinate,y-coordinate,House-price,House-rent,capacity
1216, 114.0208325, 22.54356797, 3980679, 129816, 0
146, 114.0374198, 22.63386006, 2946056, 59277, 2
804, 113.8877406, 22.567384, 1798840, 49959, 1
558, 114.0704913, 22.54506796, 2717912, 87483, 0
419, 113.9338951, 22.50164756, 3546305, 231830.22333247642, 9
673, 114.116775, 22.57874888, 2339306, 48762, 2
0, 113.95045471563253, 22.544436949756218, 2647647, 171688.05008974162, 12
1395, 114.051767, 22.56786803, 2509578, 54995, 0
298, 113.9109412, 22.57815609, 2403069, 144515, 4
666, 114.0648044, 22.52783797, 2568860, 88287, 0
473, 114.1083642, 22.57636406, 2352397, 48207, 4
1157, 114.0294657, 22.63053454, 2207187, 54046, 0
963, 114.2375488, 22.729688, 1723113, 27069, 2
965, 114.1354799, 22.57894241, 2600627, 48089, 0
401, 114.1023868, 22.54818169, 3487302, 56960, 0
0, 113.94828195426301, 22.548782463636027, 2752741, 185163.77401235886, 7
147, 114.0822683, 22.55456271, 2448346, 136756, 2
310, 113.8331494, 22.77119285, 1449756, 22196, 0
1147, 114.059609, 22.54860145, 2911461, 120738, 0
99, 114.1227546, 22.56353637, 3699113, 82344, 0
106, 114.257763, 22.69628148, 2371875, 37516, 0
60, 113.8827845, 22.49341304, 2103370, 75241.51599064781, 1
891, 114.0277042, 22.535769, 2764997, 72491, 1
350, 114.1325554, 22.54460362, 2801340, 48457, 0
0, 114.00477370066054, 22.553127979852146, 4018738, 174951.8147068593, 16
1417, 114.0811583, 22.53859569, 3068959, 60026, 0
1248, 114.049334, 22.62386555, 2622027, 68440, 2
955, 113.9182477, 22.54568435, 2392739, 70955, 0
863, 114.0263723, 22.55599854, 2915983, 72056, 0
46, 114.2676535, 22.58962665, 2232161, 33152, 0
996, 113.912992, 22.5348174, 2323105, 158487, 2
192, 113.8493022, 22.59437716, 2268492, 115623.70942862862, 29
682, 114.1394023, 22.55853072, 2734392, 50880, 0
294, 114.034427, 22.52841219, 2487250, 53907, 0
198, 114.2599286, 22.7221789, 1367439, 22371, 0
126, 114.3084143, 22.69174742, 1209939, 20064, 0
1010, 113.899782, 22.51468963, 1960459, 130559, 1
36, 114.2325637, 22.56382751, 1972459, 37947, 0
1143, 113.9360299, 22.74693106, 2339368, 55644, 5
851, 114.1055723, 22.62082856, 1740401, 27028, 0
606, 114.0829143, 22.55096604, 2949668, 148691, 2
117, 113.9620102, 22.54446133, 2387185, 114878, 4
0, 113.95045471851348, 22.544436946712363, 2469843, 157303.91243592, 10
