people-ID,x-coordinate,y-coordinate
249, 113.8289193, 22.71956443
14782, 114.0719223, 22.66166336
6079, 113.935579, 22.53639634
17514, 113.9243591, 22.73817724
8228, 114.0421977, 22.61567768
14136, 114.2209095, 22.72832054
35730, 114.2021686, 22.69935561
2573, 113.8417555, 22.60541168
31708, 113.922354, 22.52687612
17370, 114.0352336, 22.63158047
5539, 113.8832089, 22.78014068
9112, 113.8016913, 22.72411911
1331, 113.9289069, 22.52668209
5645, 114.1064566, 22.63242428
9348, 114.1251735, 22.69282988
36235, 113.928727141437, 22.51401832461661
14455, 114.0759329, 22.53834309
31736, 113.8573938, 22.55802078
2259, 114.1521654, 22.62244737
13963, 113.8556547, 22.57802118
9039, 113.9299459, 22.74871131
7855, 114.024742, 22.65777296
11789, 114.0394543, 22.62014133
29955, 114.2999413, 22.76820291
1820, 113.8846557, 22.56130469
5089, 113.8170674, 22.69635996
35766, 114.201737, 22.70969063
7405, 114.2215604, 22.73269285
13825, 114.1158478, 22.61100671
1443, 113.9441519, 22.55910688
9558, 113.979472, 22.5621445
29918, 114.0408358, 22.55991118
5946, 113.9122957, 22.51269682
17115, 113.9299459, 22.74871131
2276, 114.2302536, 22.70924145
17113, 114.0174534, 22.53769325
17376, 114.1836859, 22.65137456
1688, 114.296628, 22.77622703
12391, 114.2209095, 22.72832054
13960, 113.8556547, 22.57802118
1152, 113.8474183, 22.76878118
4044, 113.92872713639662, 22.514018325595053
30244, 114.1319202, 22.6117906
4033, 113.8579814, 22.62330717
28790, 114.1782169, 22.65210551
12883, 114.1164827, 22.54454616
10821, 114.2636679, 22.73255078
680, 114.00477370746182, 22.553127979004554
11893, 114.0524428, 22.53036901
33951, 113.8641131, 22.57823681
5626, 113.817215, 22.77157357
290, 114.3348848, 22.68106926
33887, 114.0518669, 22.60421052
12861, 114.0864798, 22.54670254
36327, 113.9018206, 22.51295607
8814, 114.2302536, 22.70924145
7227, 114.1366077, 22.63006688
28687, 114.1203709, 22.59595002
1496, 114.2953817, 22.60513342
4578, 114.2273386, 22.69887747
5088, 113.8170674, 22.69635996
15103, 113.817215, 22.77157357
12674, 114.0524017, 22.61619895
4573, 114.1145233, 22.54489976
31740, 114.2618871, 22.72814276
25672, 114.2330761, 22.71232915
3343, 114.2507345, 22.72444121
2465, 114.1192687, 22.55819955
17186, 114.00260091112985, 22.55530074277804
14485, 113.8138057, 22.65911917
4438, 114.0322396, 22.55069507
28471, 114.0304731, 22.6598973
3659, 113.8832089, 22.78014068
12378, 113.883369, 22.59400215
9030, 114.0661529, 22.61863264
1796, 113.9461092182144, 22.5466097056852
6523, 113.843812, 22.78331101
9134, 113.8564484, 22.62003008
9275, 114.0217343, 22.65356868
7005, 113.8289193, 22.71956443
5938, 114.1145233, 22.54489976
15398, 114.0225579, 22.60437566
7425, 114.0521542, 22.71887003
8188, 114.2101908, 22.70825517
13920, 114.2196488, 22.73043499
17395, 114.3355732, 22.71003255
10540, 113.9206165, 22.51932572
30176, 114.1101404, 22.54153671
9683, 114.2045003, 22.7136677
1725, 113.8652014, 22.5862659
6182, 114.021228, 22.53092009
25577, 113.9032597, 22.77940868
12507, 113.8824722, 22.58724827
14121, 114.0634086, 22.53870217
14390, 113.9072223, 22.54231109
4377, 113.8566761, 22.60489379
7944, 114.0518669, 22.60421052
17148, 113.9439364389699, 22.527054877846666
4299, 114.0471928, 22.53013391
6412, 113.936328, 22.49790164
27413, 113.8840849, 22.55088219
10753, 114.0545182, 22.63553639
4447, 113.912992, 22.5348174
