schools-ID,x-coordinate,y-coordinate,Num-student
1142, 114.2752894, 22.69909332, 1
1073, 114.1137485, 22.68970835, 2
1848, 114.23508609705398, 22.68349351188966, 0
13, 114.092794, 22.54880699, 1
1229, 113.989099, 22.67451893, 2
307, 113.8498845, 22.59552003, 4
1220, 114.0868068, 22.698374, 2
124, 114.1171433, 22.58022318, 3
15, 114.2289843, 22.55465403, 3
409, 114.2568866, 22.59128337, 3
356, 113.9355096, 22.68916665, 0
1844, 113.85919890071274, 22.61831074209673, 0
62, 114.3638261, 22.74511559, 13
1, 114.0638116, 22.62506178, 11
149, 113.8560451, 22.76570723, 12
745, 114.3606856, 22.69001184, 2
726, 114.3409104, 22.68026385, 2
594, 113.9009591, 22.73699951, 1
1302, 114.017572, 22.74026468, 1
1266, 114.0526958, 22.74995984, 0
11, 114.1189957, 22.59474725, 13
145, 113.8946961, 22.76631774, 14
148, 113.8967735, 22.73733075, 11
541, 113.9478851, 22.63628099, 1
707, 114.1725753, 22.56719161, 2
3, 114.0874806, 22.55269337, 10
218, 114.1230041, 22.55053121, 6
28, 114.2109974, 22.71058323, 92
889, 114.309566, 22.60244741, 0
106, 113.8365614, 22.6489862, 7
1223, 113.9986985, 22.67621438, 2
306, 113.8710768, 22.57760267, 5
1835, 114.16121227527792, 22.605274188200983, 0
8, 114.0889951, 22.55683072, 1
460, 113.9569767, 22.59588934, 3
1, 114.0985039, 22.56191059, 18
2, 113.992699, 22.70315604, 11
49, 114.1150198, 22.56263599, 20
280, 113.8873012, 22.49171205, 3
20, 114.1070444, 22.61512856, 13
35, 114.1210871, 22.60144657, 3
607, 113.9348751, 22.75531034, 1
27, 114.0384238, 22.54794425, 9
1068, 114.2406833, 22.71509973, 2
620, 113.9913012, 22.73923728, 2
440, 113.9494523, 22.68752267, 0
1413, 114.0461958, 22.52781667, 1
248, 114.0795182, 22.63437414, 17
458, 113.9870844, 22.5916808, 3
339, 113.7960411, 22.67036897, 3
1066, 114.2556107, 22.72949293, 3
213, 114.0532175, 22.53031133, 11
19, 113.8700743, 22.55588368, 27
108, 113.8909235, 22.56362014, 17
132, 113.9169562, 22.54818132, 9
1067, 114.0518838, 22.6424242, 5
739, 114.3066174, 22.67652697, 2
1237, 114.0178647, 22.65794175, 3
185, 114.0335776, 22.68570394, 15
303, 113.902914, 22.57945258, 5
16, 114.1264577, 22.60106998, 20
103, 114.1084048, 22.62128041, 3
479, 113.9687935, 22.55608872, 1
467, 113.9611238, 22.54367309, 3
904, 114.2731798, 22.63296093, 2
84, 114.0495405, 22.59965055, 14
1138, 114.1497555, 22.65411804, 2
219, 114.2153776, 22.70952644, 13
1839, 113.94828196801939, 22.620483501102267, 0
256, 114.0511503, 22.61794283, 5
310, 113.8368033, 22.78445901, 3
1393, 114.0430792, 22.51612956, 5
1227, 114.0644939, 22.72040947, 1
348, 113.8555126, 22.80152645, 1
365, 114.1222053, 22.69299894, 4
205, 114.1329896, 22.5590596, 8
93, 114.1647452, 22.56602095, 4
346, 113.8852936, 22.55847545, 3
13, 114.1273117, 22.55232136, 31
1838, 114.04822883149662, 22.533573151280216, 0
53, 114.1039334, 22.59992917, 33
323, 114.2641171, 22.73798272, 27
462, 114.218262, 22.70350194, 17
633, 113.9105829, 22.7217221, 2
608, 113.9097773, 22.76039511, 2
173, 114.398595, 22.63845821, 13
211, 113.916807, 22.72566634, 8
301, 114.1004857, 22.65773277, 0
25, 113.8736547, 22.60193417, 19
1849, 114.20466746086558, 22.65959316344206, 0
1837, 114.06778365510446, 22.531400392976618, 0
24, 114.1256927, 22.59314609, 6
366, 114.1164567, 22.69397272, 5
317, 114.33021, 22.69639271, 14
336, 113.8876299, 22.58130424, 5
164, 114.1279367, 22.57240637, 1
600, 113.8963822, 22.75308501, 1
732, 114.3320219, 22.68758546, 2
1834, 114.16121227527792, 22.60744694716416, 0
385, 113.8092739, 22.70581523, 8
24, 114.1483764, 22.61584454, 12
1853, 114.00260091343732, 22.753021786373257, 0
1332, 114.0822549, 22.73675821, 1
68, 114.2776236, 22.78295584, 28
131, 113.9005412, 22.54198334, 8
91, 114.215309, 22.55993819, 3
56, 114.1798333, 22.65254227, 4
332, 113.8296598, 22.73071056, 0
50, 114.1292601, 22.56291605, 14
1241, 114.0207572, 22.73373868, 1
8, 114.0083499, 22.63529777, 24
241, 114.1584883, 22.56576923, 1
1231, 114.0082394, 22.66282965, 2
467, 114.2312904, 22.70918313, 22
1056, 114.1442778, 22.69470532, 2
1836, 114.03084676692285, 22.550955218722024, 0
25, 113.9352588, 22.75252555, 19
83, 114.041103, 22.59806904, 14
11, 113.9495485, 22.54063909, 168
1847, 114.20684022041287, 22.709566617465846, 0
106, 113.9020774, 22.56721905, 25
1065, 114.3112143, 22.7781768, 2
767, 114.3853917, 22.72356525, 2
1854, 114.03301952495424, 22.627001778145807, 0
724, 114.2837084, 22.66742362, 2
361, 113.9120505, 22.57066024, 3
605, 113.9272376, 22.79252871, 1
1154, 114.2335698, 22.66402308, 1
1051, 114.1282237, 22.70411452, 3
146, 113.8819519, 22.78431814, 18
352, 113.858524, 22.64971015, 1
28, 113.9127016, 22.50412355, 14
320, 113.9174411, 22.67537261, 2
382, 113.8358046, 22.80133241, 0
333, 113.8827467, 22.56853415, 4
1855, 114.05040158962257, 22.729121444778954, 0
1388, 114.068129, 22.51962536, 2
454, 113.9147756, 22.50230302, 3
468, 113.9236482, 22.50573715, 4
297, 114.2206988, 22.67479119, 12
138, 114.0598437, 22.53271154, 8
1114, 114.2208758, 22.67998515, 1
1, 114.0947075, 22.56348885, 1
1860, 114.32851480389661, 22.6878390296444, 0
323, 113.796559, 22.7226197, 0
101, 114.0652063, 22.55518777, 7
47, 113.9159937, 22.49626505, 19
92, 114.0135224, 22.72799984, 19
259, 114.0433294, 22.61494276, 5
597, 113.8924688, 22.78785732, 3
1833, 114.0564157, 22.67397487, 1
272, 113.947196, 22.54542991, 9
755, 114.4066975, 22.7635882, 0
169, 113.8392275, 22.70940501, 15
412, 114.1936691, 22.65522272, 15
313, 114.3758742, 22.74040997, 6
1852, 114.06561089687126, 22.685666270773837, 0
318, 113.8319602, 22.63381959, 1
36, 113.981697, 22.54120672, 16
470, 113.9171848, 22.491473, 3
347, 113.8141384, 22.74214501, 3
690, 114.2309814, 22.56154957, 1
31, 114.1193772, 22.58155327, 13
419, 113.8837617, 22.66892465, 1
1843, 113.94828196801939, 22.542264184784226, 0
313, 113.8490645, 22.6110715, 4
190, 113.9820502, 22.54016474, 12
14, 114.0416851, 22.5677473, 9
417, 113.8532644, 22.56561573, 3
1859, 114.30244167000234, 22.676975235161663, 0
224, 114.0369986, 22.5279957, 6
31, 114.252795, 22.72976183, 22
599, 113.9272366, 22.73056127, 1
1240, 114.0299173, 22.63171636, 3
1050, 114.1727569, 22.64463571, 3
184, 113.9198768, 22.73028309, 10
2, 114.1104524, 22.61226424, 34
15, 113.8092739, 22.70581523, 22
12, 114.026119, 22.60281383, 17
1856, 114.34155137287742, 22.720430410650316, 0
305, 113.8524194, 22.61273559, 1
61, 114.3243912, 22.73825933, 25
362, 113.8339901, 22.73463248, 0
456, 113.9124134, 22.52461822, 4
1840, 113.95262748353352, 22.559646253054115, 0
482, 114.0067812, 22.59893324, 1
1256, 114.0010561, 22.68255276, 2
483, 113.9635241, 22.57057261, 3
369, 113.7823706, 22.73801849, 1
307, 114.287889, 22.72307688, 6
588, 114.2966103, 22.77149272, 3
1062, 114.3039771, 22.72151924, 4
624, 113.9385719, 22.80087984, 2
203, 114.0486133, 22.54572489, 10
472, 113.8920223, 22.50545047, 3
18, 114.0972231, 22.54143887, 3
409, 113.9173765, 22.65251859, 3
18, 113.9138321, 22.57417161, 38
1115, 114.2315978, 22.69252256, 2
728, 114.3711967, 22.74165107, 0
322, 114.4104095, 22.63463372, 2
1851, 114.24594989706773, 22.620483501102267, 0
883, 114.2461318, 22.59296281, 1
1090, 114.278921, 22.73135842, 2
862, 114.0786001, 22.54360796, 5
513, 113.9047839, 22.51303554, 3
1103, 114.0685704, 22.63241179, 2
308, 113.8425135, 22.76298319, 6
532, 113.9684818, 22.56243403, 3
12, 113.9113222, 22.57536023, 33
437, 113.8557334, 22.65535098, 14
12, 113.8425345, 22.73227453, 80
286, 114.0469364, 22.64037696, 3
882, 114.2707577, 22.58889099, 1
290, 114.1319739, 22.64315745, 3
1222, 114.0449546, 22.6961237, 2
324, 113.8967776, 22.56169212, 3
1841, 113.9004812979146, 22.472735932214867, 0
36, 114.1909935, 22.64154101, 13
46, 113.9343726, 22.69337751, 11
304, 113.7859447, 22.69754333, 4
106, 114.1448987, 22.612774, 3
1049, 114.2342545, 22.64869853, 2
1850, 114.31982375867318, 22.61831074209673, 0
1243, 114.0086654, 22.63134455, 2
1153, 114.4903355, 22.53765634, 2
17, 114.0696339, 22.57201316, 5
32, 114.1342023, 22.69909419, 29
1, 114.0827477, 22.55702068, 33
1395, 114.0523589, 22.5244031, 3
144, 113.9337818, 22.7618021, 10
1055, 114.1929177, 22.64834688, 2
1232, 114.0448079, 22.71083119, 2
2, 114.095055, 22.55916526, 0
1178, 114.3975034, 22.63867113, 2
1248, 114.0730802, 22.68865243, 1
337, 113.8208289, 22.77852113, 3
169, 114.1234228, 22.56673332, 5
112, 113.8922981, 22.57494035, 22
538, 113.9554493, 22.74093736, 4
590, 114.2819536, 22.73405987, 4
7, 114.0744233, 22.55972382, 6
1076, 114.2070235, 22.66288376, 2
19, 114.1202791, 22.59279885, 7
1053, 114.2259723, 22.72781478, 3
37, 113.8575476, 22.66873178, 11
217, 114.0216586, 22.54208411, 7
229, 114.1463901, 22.55617025, 2
156, 113.836729, 22.77085636, 14
1404, 114.0355788, 22.54998474, 0
1298, 114.0339804, 22.67824772, 2
113, 113.9916585, 22.54994516, 7
37, 114.3477684, 22.70603955, 240
32, 114.2417657, 22.70691407, 34
1226, 113.9935558, 22.70272955, 2
406, 113.872711, 22.55648831, 3
1842, 113.94176369477326, 22.496636264645293, 0
731, 114.3925853, 22.75308999, 1
147, 113.9530921, 22.79505656, 8
821, 114.0467057, 22.70150378, 2
14, 114.1264577, 22.60106998, 22
674, 113.7883502, 22.70651342, 1
464, 113.9831187, 22.53829967, 3
1846, 114.25246817744079, 22.65742040444271, 0
311, 113.813731, 22.73120746, 2
343, 113.8733376, 22.80061974, 0
723, 114.3595821, 22.73056456, 2
463, 113.9187808, 22.53120662, 3
154, 113.9332828, 22.69119982, 7
459, 113.9145938, 22.54666141, 3
878, 114.0669813, 22.53888678, 2
264, 113.8997737, 22.51209673, 8
583, 113.9417593, 22.5251561, 3
887, 114.2991779, 22.60372363, 1
315, 114.3537678, 22.72485176, 5
1099, 114.3287404, 22.78805421, 2
357, 113.8091422, 22.75874576, 0
386, 113.8572696, 22.58052916, 3
1058, 114.0701533, 22.65422694, 4
1391, 114.0315036, 22.56383053, 10
11, 113.9842434, 22.59357109, 11
315, 113.9626144, 22.70554424, 0
293, 114.1717196, 22.60560437, 3
6, 113.823794, 22.74682377, 20
150, 113.8681099, 22.80424704, 2
317, 113.8396419, 22.71903215, 3
525, 113.9438209, 22.54911167, 1
465, 113.9416344, 22.59001494, 4
1408, 114.018013, 22.55598525, 4
1087, 114.2814846, 22.75480523, 2
27, 113.8875691, 22.76634594, 35
474, 113.905295, 22.48226047, 0
462, 113.9239807, 22.51041167, 4
74, 114.139176, 22.60691245, 4
730, 114.3778884, 22.75466395, 0
1139, 114.1385731, 22.62852203, 2
434, 113.9028057, 22.58392709, 3
1219, 114.0576514, 22.72040919, 2
388, 113.8003849, 22.74307814, 7
1407, 114.0459065, 22.56872832, 6
589, 114.1070929, 22.65326972, 1
1070, 114.2083112, 22.71016104, 2
725, 114.381016, 22.69893743, 1
330, 113.8529902, 22.76248764, 1
4, 114.2780744, 22.78227554, 12
337, 114.3268399, 22.66954748, 10
187, 113.9931461, 22.59076455, 8
355, 114.0378486, 22.67362562, 14
455, 113.9094014, 22.53718549, 4
351, 113.8802701, 22.60327339, 3
399, 113.8167886, 22.677837, 3
1074, 114.230581, 22.71710663, 1
305, 114.2986969, 22.77008171, 6
480, 113.9737498, 22.62394132, 1
343, 113.9369658, 22.6279399, 2
871, 114.0712981, 22.54529076, 2
10, 113.9034759, 22.75829947, 15
1857, 114.29592338734494, 22.67914799408296, 0
248, 114.0510479, 22.59491539, 3
258, 114.0397592, 22.59965181, 4
54, 113.9555361, 22.74191087, 12
320, 114.2729687, 22.69881083, 15
36, 114.1075515, 22.54658266, 83
727, 114.3438534, 22.69361242, 2
304, 114.3207393, 22.79106247, 0
1568, 113.8245207, 22.70319838, 2
321, 113.9309176, 22.68252059, 0
1136, 114.217195, 22.62788429, 2
400, 114.0272975, 22.74138882, 2
1082, 114.2315562, 22.74848907, 2
346, 113.9928238, 22.6697487, 17
693, 114.1732818, 22.60539133, 3
255, 113.9224168, 22.52175518, 12
1858, 114.36979727723958, 22.65959316344206, 0
1221, 114.025327, 22.64410502, 3
58, 114.1115702, 22.6101334, 4
358, 113.9268269, 22.69852648, 0
1230, 114.0356296, 22.75006837, 0
1390, 114.0113338, 22.54094855, 5
1409, 114.0204033, 22.52962126, 4
440, 114.0496855, 22.71974813, 5
1234, 114.0304339, 22.71348567, 2
122, 113.8635089, 22.56682005, 25
33, 114.1469336, 22.6788307, 4
1845, 113.81791650180956, 22.65959316344206, 0
684, 114.2165794, 22.55675978, 1
23, 114.0360777, 22.61330429, 19
279, 113.9155133, 22.48848743, 3
69, 114.1428982, 22.62017946, 17
250, 114.0285019, 22.63620018, 29
3, 114.08199, 22.55050255, 11
294, 114.2185909, 22.61962204, 6
408, 114.302168, 22.60419543, 0
28, 114.1046557, 22.59398831, 4
55, 114.1054558, 22.60753083, 4
596, 113.9059378, 22.77332882, 2
1060, 114.2033003, 22.65251987, 2
1088, 114.3235701, 22.77429867, 1
162, 113.8344012, 22.73466123, 3
87, 113.8165886, 22.74648029, 50
139, 113.9414054, 22.56276132, 7
342, 113.9669992, 22.62448305, 7
