HID,Long1,Lat1,Long2,Lat2,marriage,divorce,birth,death,work,education,immigration
3987,113.9197434,22.52402639,113.9131858,22.54233207,0,0,0,0,4,7,0
340,114.2653662,22.72497823,114.2507345,22.72444121,0,0,0,0,0,5,0
263,113.8746316,22.55197004,114.1312415,22.58391307,0,0,0,0,0,5,0
4649,113.8624756,22.5662248,113.8591147,22.57989424,0,0,0,0,0,8,0
3455,114.025815,22.64293203,114.0039703,22.63806732,0,0,0,0,0,0,0
384,114.0821844,22.57725959,114.0726867,22.53441951,0,0,0,0,0,5,0
6789,114.4039807,22.64005942,113.7913371,22.73468193,0,0,0,0,0,0,0
6869,113.848971,22.61149351,114.2316134,22.71839642,0,0,0,0,0,4,0
2493,113.8505256,22.57003332,113.8295056,22.71524041,0,0,0,0,0,2,0
6689,114.0394543,22.62014133,113.8886117,22.77684509,0,0,0,0,1,7,0
604,113.8591147,22.57989424,114.0961268,22.57251783,0,0,0,0,0,4,0
3441,113.9620102,22.54446133,113.8225198,22.68462413,0,0,0,0,0,3,0
2264,114.049334,22.62386555,114.0614564,22.56609884,0,0,0,0,0,2,0
823,113.8522069,22.6141377,114.0575448,22.53709734,0,0,0,0,0,3,0
208,113.9243591,22.73817724,114.069169,22.61745259,0,0,0,0,0,4,0
1659,114.024742,22.65777296,114.025815,22.64293203,0,0,0,0,1,0,0
1096,113.8485196,22.57678478,114.0521542,22.71887003,0,0,0,0,0,3,0
3287,113.9287271495674,22.514018324568127,114.0174534,22.53769325,0,0,0,0,0,0,0
1772,113.8858823,22.49565763,113.92438163649777,22.527054877340312,0,0,0,0,0,0,0
1567,114.0173094,22.62430723,114.070736,22.62335832,0,0,0,0,0,1,0
2356,113.8746316,22.55197004,113.9195337,22.53600685,0,0,0,0,0,1,0
1392,113.9243591,22.73817724,113.8236042,22.71840044,0,0,0,0,0,5,0
7609,113.8826033,22.55538645,113.8072593,22.73892823,0,0,0,0,0,0,0
1340,114.0570772,22.63420971,114.0285468,22.56929008,0,0,0,0,0,0,0
1720,113.8746316,22.55197004,114.08516576527818,22.544436948647373,0,0,0,0,0,4,0
1713,113.8922297,22.54960966,114.0960048,22.62649671,0,0,0,0,0,5,0
342,113.8505256,22.57003332,114.0463786,22.62462621,0,0,0,0,0,5,0
2523,114.0224392,22.63876677,114.0374198,22.63386006,0,0,0,0,0,0,0
2295,113.8922297,22.54960966,113.9131858,22.54233207,0,0,0,0,0,5,0
569,114.1468428,22.55594912,114.0939211,22.55454265,0,0,0,0,0,5,0
5404,113.8505256,22.57003332,114.3573882,22.68876983,0,0,0,0,1,0,0
1443,113.8511874,22.57309821,113.9105372,22.54143641,0,0,0,0,0,4,0
1458,113.8281835,22.78771022,113.8467509,22.76617068,0,0,0,0,0,0,0
2360,113.8579814,22.62330717,114.0430301,22.55562313,0,0,0,0,1,0,0
7344,113.8620862,22.6198378,114.2316134,22.71839642,0,0,0,0,0,0,0
333,113.8901157,22.57198593,113.8505256,22.57003332,0,0,0,0,0,0,0
3409,113.880545,22.56089154,113.8880662,22.59094183,0,0,0,0,0,0,0
411,113.8885816,22.57839234,114.1314078,22.61571589,0,0,0,0,0,0,0
7810,114.0374198,22.63386006,114.1727868,22.6443289,0,0,0,0,0,0,0
3305,113.8072593,22.73892823,114.2260265,22.73332349,0,0,0,0,0,1,0
1379,114.03878,22.60185337,114.0166391,22.71416863,0,0,0,0,0,2,0
1062,114.0191951,22.54249579,114.2631808,22.70374803,0,0,0,0,0,4,0
936,113.8485196,22.57678478,114.08516576527818,22.544436948647373,0,0,0,0,0,4,0
2369,113.9081997,22.52314579,113.8270988,22.77309735,0,0,0,0,0,0,0
302,113.8965703,22.56705401,113.8963327,22.58379126,0,0,0,0,0,3,0
2432,114.0064083,22.64803167,114.049334,22.62386555,0,0,0,0,0,2,0
1226,113.8960551,22.5573764,113.9299459,22.74871131,0,0,0,0,0,0,0
1370,113.8522069,22.6141377,113.8016913,22.72411911,0,0,0,0,0,5,0
257,113.8987779,22.5518305,113.8909863,22.77584712,0,0,0,0,0,0,0
1885,113.9496693,22.55122213,113.9599954,22.53801419,0,0,0,0,0,5,0
7285,114.0680177,22.62361374,114.054181,22.59691261,0,0,0,0,0,0,0
875,113.8922297,22.54960966,114.0725556,22.53082869,0,0,0,0,0,1,0
7272,114.0060361,22.64477552,114.0509316,22.56414593,0,0,0,0,0,0,0
963,114.0463786,22.62462621,114.0836915,22.54464969,0,0,0,0,1,0,0
1413,113.8634262,22.60339678,113.8236042,22.71840044,0,0,0,0,0,0,0
4710,113.8730238,22.56231772,113.924925,22.56193358,0,0,0,0,4,6,0
365,113.9833984,22.68138002,114.1227558,22.54464394,0,0,0,0,0,0,0
6999,114.029352,22.64951895,114.1309326,22.58914446,0,0,0,0,0,0,0
1135,113.8998904,22.580372,114.0858786,22.55626271,0,0,0,0,1,2,0
1995,113.8915523,22.56941087,113.8556547,22.57802118,0,0,0,0,0,0,0
759,113.9383125,22.57746684,113.9416942,22.58496019,0,0,0,0,0,3,0
7462,114.0227262,22.66113226,114.2078712,22.6531411,0,0,0,0,1,0,0
1068,113.9181211,22.52648799,113.9131858,22.54233207,0,0,0,0,0,0,0
2343,113.8960551,22.5573764,113.9296542,22.51692758,0,0,0,0,0,3,0
520,113.9367698,22.75570779,114.1248286,22.57658164,0,0,0,0,0,2,0
5168,113.8016913,22.72411911,113.8771498,22.58317542,0,0,0,0,1,0,0
1712,113.9337326,22.76402951,114.1357676,22.61672765,0,0,0,0,0,2,0
2239,113.9376054,22.75894114,114.3345937,22.68546468,0,0,0,0,1,0,0
6796,113.8511874,22.57309821,114.2403567,22.74206046,0,0,0,0,0,0,0
665,114.0060361,22.64477552,114.1376337,22.62364727,0,0,0,0,0,4,0
1915,113.9299459,22.74871131,114.0787702,22.53211585,0,0,0,0,1,5,0
910,114.0090737,22.63994719,114.0299304,22.55647756,0,0,0,0,0,1,0
2590,113.8886117,22.77684509,113.8143349,22.69694457,0,0,0,0,0,4,0
3575,113.8511874,22.57309821,114.3350117,22.70546672,0,0,0,0,0,0,0
3504,113.9323153,22.54424896,113.8197806,22.67144481,0,0,0,0,0,0,0
6779,113.880545,22.56089154,114.2001423,22.65019022,0,0,0,0,0,0,0
1679,113.9040543,22.57707871,113.9137794,22.55581774,0,0,0,0,0,2,0
4131,114.0261419,22.60543043,114.2709962,22.72776478,0,0,0,0,0,7,0
1705,113.8289193,22.71956443,113.8257284,22.65217284,0,0,0,0,0,5,0
736,113.9212985,22.52115787,114.1037883,22.55407365,0,0,0,0,0,0,0
6755,114.0163238,22.53727597,114.238708,22.70154264,0,0,0,0,0,4,0
3705,114.03878,22.60185337,114.0686703,22.61984124,0,0,0,0,0,0,0
2413,113.8197806,22.67144481,114.1034408,22.56883008,0,0,0,0,0,0,0
464,114.1172407,22.63049964,114.1248286,22.57658164,0,0,0,0,0,5,0
705,114.0090737,22.63994719,114.133031,22.58758116,0,0,0,0,0,2,0
899,114.2146226,22.73517897,113.8236042,22.71840044,0,0,0,0,0,1,0
2565,113.8826033,22.55538645,114.0593745,22.57563188,0,0,0,0,0,4,0
2245,113.9243591,22.73817724,113.9367698,22.75570779,0,0,0,0,0,2,0
635,113.8455531,22.62289282,113.8455531,22.62289282,0,0,0,0,0,0,0
647,114.2146226,22.73517897,114.2990902,22.72391568,0,0,0,0,0,4,0
3491,113.922354,22.52687612,113.9197434,22.52402639,0,0,0,0,0,0,0
1078,114.0404352,22.56107122,113.9767135,22.5617285,0,0,0,0,1,0,0
7643,113.8035446,22.67359443,113.8593418,22.62832393,0,0,0,0,2,7,0
7283,113.8630781,22.5839093,113.8593418,22.62832393,0,0,0,0,0,8,0
1212,114.0090737,22.63994719,114.0225579,22.60437566,0,0,0,0,0,2,0
7408,113.8542686,22.58354685,113.8929912,22.58353792,0,0,0,0,0,6,0
7554,113.9969301,22.643064,114.0282813,22.62809825,0,0,0,0,1,5,0
7524,114.0267685,22.56030348,114.0424233,22.68753666,0,0,0,0,3,7,0
7585,114.0719223,22.66166336,114.0680177,22.62361374,0,0,0,0,0,8,0
6715,113.8736143,22.57363596,113.871036,22.56064904,0,0,0,0,0,0,0
426,114.0680177,22.62361374,114.0830801,22.63255927,0,0,0,0,0,3,0
5090,114.0524017,22.61619895,114.0724755,22.5421678,0,0,0,0,1,7,0
2302,114.2515448,22.72856246,114.2421034,22.72895213,0,0,0,0,0,0,0
7297,113.8573938,22.55802078,113.8505256,22.57003332,0,0,0,0,1,2,0
2011,114.0424518,22.60068335,114.0518669,22.60421052,0,0,0,0,0,0,0
1558,114.4039807,22.64005942,114.1727868,22.6443289,0,0,0,0,1,1,0
2417,113.8289193,22.71956443,113.8722775,22.78509022,0,0,0,0,0,1,0
4257,114.103918,22.53741437,114.0882765,22.54957863,0,0,0,0,2,8,0
214,113.9294287,22.54876079,113.9179884,22.53136052,0,0,0,0,0,0,0
6920,114.0637197,22.53426758,114.0434634,22.54686617,0,0,0,0,0,1,0
1502,113.9299459,22.74871131,113.9299459,22.74871131,0,0,0,0,0,1,0
638,113.892157,22.60307552,113.8728022,22.55872702,0,0,0,0,1,0,0
2301,114.0283921,22.6298931,114.0261157,22.63404516,0,0,0,0,0,0,0
320,114.219348,22.69336585,114.2200589,22.67903175,0,0,0,0,0,0,0
7531,114.021714,22.53828784,114.0374198,22.63386006,0,0,0,0,1,8,0
7684,114.0518669,22.60421052,113.9477565,22.5528883,0,0,0,0,0,0,0
349,113.8128267,22.73422663,113.817215,22.77157357,0,0,0,0,0,0,0
7713,113.8579814,22.62330717,113.8620862,22.6198378,0,0,0,0,0,1,0
7498,114.0423111,22.69632602,114.0173094,22.62430723,0,0,0,0,1,9,0
7009,113.8936399,22.76805679,113.8886117,22.77684509,0,0,0,0,0,4,0
3064,113.8593418,22.62832393,113.8998904,22.580372,0,0,0,0,1,5,0
7759,113.8035446,22.67359443,113.8289193,22.71956443,0,0,0,0,0,7,0
4734,113.9195337,22.53600685,113.92872715349327,22.514018324063013,0,0,0,0,1,6,0
4485,113.9725439,22.55005074,114.0417775,22.61856082,0,0,0,0,0,1,0
2807,114.0270318,22.64049941,114.0254433,22.61534867,0,0,0,0,0,8,0
1276,114.0884103,22.55690504,114.0354747,22.52564391,0,0,0,0,1,3,0
1277,114.025783,22.64965565,114.0624727,22.62353595,0,0,0,0,0,3,0
3093,113.9395252,22.74660296,113.9337326,22.76402951,0,0,0,0,1,8,0
7140,113.8493022,22.59437716,113.9243591,22.73817724,0,0,0,0,1,8,0
7592,114.1220831,22.59238119,114.1332851,22.58555106,0,0,0,0,0,0,0
3692,113.8614431,22.58873239,113.8288835,22.685504,0,0,0,0,2,6,0
541,113.9011316,22.78291302,113.8886117,22.77684509,0,0,0,0,0,4,0
6787,113.8852549,22.56447734,113.8464461,22.59849596,0,0,0,0,0,2,0
7744,113.8511874,22.57309821,113.8459078,22.57715944,0,0,0,0,1,0,0
5002,114.1335832,22.62485819,114.0424233,22.68753666,0,0,0,0,1,0,0
7485,113.8901157,22.57198593,113.8885816,22.57839234,0,0,0,0,0,8,0
7515,114.0252775,22.6568041,114.0173094,22.62430723,0,0,0,0,0,3,0
2026,114.0229049,22.7261621,114.0527125,22.69690619,0,0,0,0,0,0,0
2002,114.0173094,22.62430723,114.1049162,22.62590914,0,0,0,0,0,2,0
6602,114.0151204,22.63547529,114.0126279,22.63442864,0,0,0,0,0,8,0
6637,114.0455057,22.53981904,114.060083,22.54415109,0,0,0,0,0,7,0
953,114.023723,22.53002473,114.021714,22.53828784,0,0,0,0,0,2,0
6608,114.0076839,22.63159925,114.0126279,22.63442864,0,0,0,0,0,4,0
582,114.0173094,22.62430723,114.0186815,22.63417359,0,0,0,0,0,1,0
4229,114.1359977,22.6101582,114.1521654,22.62244737,0,0,0,0,1,7,0
4026,114.2378371,22.71639645,114.2642784,22.69275403,0,0,0,0,0,6,0
7427,113.8687641,22.56792019,113.8730238,22.56231772,0,0,0,0,0,0,0
276,113.9574537,22.57223028,113.9530413,22.57404856,0,0,0,0,0,4,0
6657,113.8288835,22.685504,113.8289193,22.71956443,0,0,0,0,1,8,0
7113,114.0224392,22.63876677,114.025783,22.64965565,0,0,0,0,0,7,0
6973,114.0045131,22.64230583,114.0060361,22.64477552,0,0,0,0,1,4,0
6638,113.9360299,22.74693106,113.8289193,22.71956443,0,0,0,0,3,2,0
1364,114.1220831,22.59238119,114.1203709,22.59595002,0,0,0,0,0,4,0
881,113.922354,22.52687612,113.9156862,22.52466374,0,0,0,0,0,4,0
7122,113.88068,22.54759468,113.8845256,22.55733132,0,0,0,0,0,2,0
2229,114.2158332,22.72542769,114.2164448,22.72955162,0,0,0,0,0,0,0
4048,114.248107,22.5904246,114.2303179,22.55400112,0,0,0,0,0,0,0
7618,114.0370696,22.52502988,114.0173094,22.62430723,0,0,0,0,2,8,0
3476,113.92438163649777,22.527054877340312,113.9287271495674,22.514018324568127,0,0,0,0,0,0,0
4120,113.9013839,22.5753663,113.8852549,22.56447734,0,0,0,0,0,0,0
2277,113.9072223,22.54231109,113.9222668,22.53854073,0,0,0,0,0,0,0
887,113.8826033,22.55538645,113.891709,22.56091576,0,0,0,0,0,5,0
3945,113.9243591,22.73817724,113.9360299,22.74693106,0,0,0,0,2,6,0
1122,113.8874063,22.55910003,113.9022636,22.56490518,0,0,0,0,0,0,0
4142,113.8764874,22.56452482,113.8852549,22.56447734,0,0,0,0,2,6,0
3760,114.0154736,22.65448952,114.0250383,22.65376344,0,0,0,0,0,6,0
3480,113.922905,22.52892951,113.92438163649777,22.527054877340312,0,0,0,0,1,0,0
7019,114.0417775,22.61856082,113.9360299,22.74693106,0,0,0,0,0,1,0
3559,113.94610922095414,22.527054877340312,113.94176370564973,22.527054878078356,0,0,0,0,0,0,0
876,113.8355095,22.59032396,113.9137305,22.53941897,0,0,0,0,1,0,0
7687,113.8289193,22.71956443,113.8468301,22.61160865,0,0,0,0,0,0,0
7058,113.9072826,22.56269528,113.9081022,22.57355042,0,0,0,0,1,7,0
992,113.880545,22.56089154,113.8894045,22.5545948,0,0,0,0,0,5,0
7477,114.08516576527818,22.544436948647373,114.0518669,22.60421052,0,0,0,0,1,0,0
7165,114.1335832,22.62485819,114.0966175,22.55546143,0,0,0,0,1,0,0
7311,114.2485412,22.73406649,114.0394543,22.62014133,0,0,0,0,0,1,0
800,113.8842557,22.57875736,113.8534184,22.57260798,0,0,0,0,0,0,0
892,114.0518669,22.60421052,114.0636539,22.57488868,0,0,0,0,0,3,0
7459,114.0386285,22.55495065,114.0173094,22.62430723,0,0,0,0,1,8,0
4009,113.8897867,22.58338662,113.8885816,22.57839234,0,0,0,0,5,6,0
979,113.8522069,22.6141377,113.8730238,22.56231772,0,0,0,0,0,2,0
7605,114.0151204,22.63547529,113.8998904,22.580372,0,0,0,0,0,0,0
6821,113.9311877,22.50132536,113.93089991197033,22.492290734013068,0,0,0,0,1,5,0
882,114.0130341,22.62992084,114.0459589,22.56174254,0,0,0,0,1,0,0
5791,114.0348019,22.67808826,114.0361205,22.69654898,0,0,0,0,0,6,0
3442,113.8900357,22.56533147,113.886871,22.57638403,0,0,0,0,0,0,0
4466,113.922905,22.52892951,113.9234447,22.53452262,0,0,0,0,0,2,0
1165,114.0565715,22.63708957,114.0215488,22.62928066,0,0,0,0,0,0,0
7494,114.0844342,22.54751853,114.08516576527818,22.544436948647373,0,0,0,0,1,9,0
3564,113.8764874,22.56452482,113.8730238,22.56231772,0,0,0,0,0,2,0
7700,114.0348019,22.67808826,113.9360299,22.74693106,0,0,0,0,3,8,0
4973,113.9151904,22.53465889,113.8579814,22.62330717,0,0,0,0,0,8,0
7115,113.92872715778365,22.514018318097275,113.94176370564973,22.527054878078356,0,0,0,0,0,0,0
7589,113.8998904,22.580372,113.8922297,22.54960966,0,0,0,0,0,0,0
405,114.0060361,22.64477552,114.0212973,22.62184475,0,0,0,0,0,3,0
3542,113.9307944,22.49371005,113.9256338,22.51572657,0,0,0,0,0,0,0
846,113.8922297,22.54960966,113.92655439876563,22.514018318097275,0,0,0,0,0,4,0
3941,113.8614431,22.58873239,113.8493022,22.59437716,0,0,0,0,0,6,0
4328,114.0304731,22.6598973,114.058055,22.69512613,0,0,0,0,0,4,0
4798,113.8505256,22.57003332,113.8957434,22.53233885,0,0,0,0,0,0,0
4581,113.931892,22.51493316,113.92655436673758,22.511845565359266,0,0,0,0,0,7,0
6776,113.8522069,22.6141377,113.8591147,22.57989424,0,0,0,0,0,0,0
2436,113.8998904,22.580372,113.9126887,22.51986992,0,0,0,0,0,5,0
4068,113.9002739,22.48314129,113.9018206,22.51295607,0,0,0,0,1,7,0
4518,113.9081022,22.57355042,113.8728022,22.55872702,0,0,0,0,1,0,0
2482,113.8522069,22.6141377,113.94828198766874,22.54878246856892,0,0,0,0,0,3,0
2774,114.0135686,22.65590543,114.0064083,22.64803167,0,0,0,0,1,6,0
2682,113.8485196,22.57678478,113.9080582,22.5696617,0,0,0,0,0,8,0
787,113.9049729,22.51545518,113.9225972,22.50748663,0,0,0,0,0,6,0
3432,113.95262750512963,22.550955227557317,113.95262750167561,22.548782465820338,0,0,0,0,0,0,0
940,114.0173094,22.62430723,114.0935406,22.53768023,0,0,0,0,0,3,0
4912,114.1178066,22.60123914,114.1234008,22.62789153,0,0,0,0,0,7,0
6746,114.0056544,22.53746564,114.0204046,22.53807139,0,0,0,0,1,7,0
7070,113.8729908,22.56690739,113.8728022,22.55872702,0,0,0,0,0,4,0
6623,114.0182988,22.63196421,114.0239956,22.64331109,0,0,0,0,0,7,0
621,113.8885816,22.57839234,113.8970428,22.57715634,0,0,0,0,0,2,0
7062,113.808932,22.73500402,113.8016913,22.72411911,0,0,0,0,0,8,0
2889,113.8988418,22.56670695,113.8852549,22.56447734,0,0,0,0,0,3,0
1157,113.8865032,22.57412312,113.9150355,22.58923228,0,0,0,0,0,0,0
4624,113.8985783,22.55517608,113.8874063,22.55910003,0,0,0,0,0,0,0
6899,113.817215,22.77157357,113.8289193,22.71956443,0,0,0,0,3,2,0
2469,113.7721529,22.6885906,113.871775,22.58555053,0,0,0,0,3,3,0
4556,113.8485196,22.57678478,113.8556547,22.57802118,0,0,0,0,0,6,0
7563,114.0706314,22.52768003,114.1245297,22.57408031,0,0,0,0,0,0,0
7655,113.8897867,22.58338662,113.9149808,22.52972851,0,0,0,0,1,0,0
7559,113.9379107,22.76365792,113.9299459,22.74871131,0,0,0,0,0,4,0
7359,113.8957434,22.53233885,113.88068,22.54759468,0,0,0,0,0,0,0
733,113.8846557,22.56130469,113.9696668,22.55952746,0,0,0,0,0,2,0
1910,114.104608,22.57488543,114.1073572,22.57132398,0,0,0,0,0,4,0
1618,113.880545,22.56089154,113.8933719,22.5757923,0,0,0,0,0,4,0
7600,113.8828341,22.76829712,113.9299459,22.74871131,0,0,0,0,1,7,0
390,114.1220831,22.59238119,114.1411711,22.55105452,0,0,0,0,0,3,0
1428,113.8746316,22.55197004,113.8998265,22.51094629,0,0,0,0,0,5,0
1880,113.8236042,22.71840044,114.0629266,22.64340795,0,0,0,0,2,1,0
7360,113.8938829,22.55817388,113.8985783,22.55517608,0,0,0,0,0,6,0
2346,113.8522069,22.6141377,113.8564484,22.62003008,0,0,0,0,0,1,0
6812,113.8988418,22.56670695,113.8987779,22.5518305,0,0,0,0,0,2,0
7778,113.8971125,22.55337372,113.8987779,22.5518305,0,0,0,0,0,7,0
5176,113.8035446,22.67359443,113.8035446,22.67359443,0,0,0,0,0,0,0
474,114.0645435,22.64972893,114.063623,22.64649434,0,0,0,0,0,0,0
2649,113.8730238,22.56231772,113.8624756,22.5662248,0,0,0,0,2,8,0
4720,113.9310952,22.51119943,113.931892,22.51493316,0,0,0,0,0,0,0
983,113.9011316,22.78291302,113.8940988,22.77962149,0,0,0,0,1,3,0
6877,113.8539035,22.61759091,113.8505256,22.57003332,0,0,0,0,0,0,0
414,113.8712327,22.59794122,113.9073847,22.53967906,0,0,0,0,0,0,0
2963,114.2615814,22.68973429,114.3380546,22.70875335,0,0,0,0,2,1,0
6842,113.9256338,22.51572657,113.92872715349327,22.514018324063013,0,0,0,0,0,1,0
4502,113.9359371,22.4935171,113.93089991197033,22.492290734013068,0,0,0,0,2,7,0
296,114.0001173,22.64777277,114.1035033,22.60987427,0,0,0,0,0,5,0
7128,113.9201775,22.50354598,113.92003610177481,22.505327288990607,0,0,0,0,1,7,0
5724,113.8826033,22.55538645,113.8852549,22.56447734,0,0,0,0,0,0,0
531,113.8746316,22.55197004,113.9517906,22.56079444,0,0,0,0,0,2,0
7777,114.0424518,22.60068335,114.03878,22.60185337,0,0,0,0,3,7,0
7722,113.9299459,22.74871131,114.025783,22.64965565,0,0,0,0,0,0,0
4618,113.8593418,22.62832393,113.8455531,22.62289282,0,0,0,0,2,8,0
7601,113.8282306,22.78595423,113.9299459,22.74871131,0,0,0,0,1,8,0
1856,113.8485196,22.57678478,113.8634262,22.60339678,0,0,0,0,0,2,0
179,114.1379787,22.55034631,114.0870308,22.53805308,0,0,0,0,0,5,0
1001,113.9680421,22.58692978,113.9599038,22.59036487,0,0,0,0,0,3,0
2881,114.0239956,22.64331109,114.0143073,22.64591725,0,0,0,0,1,9,0
4769,114.023723,22.53002473,114.0592883,22.57054481,0,0,0,0,1,7,0
7704,113.8865032,22.57412312,113.8875092,22.5816675,0,0,0,0,0,0,0
976,114.0090737,22.63994719,114.0521828,22.51075325,0,0,0,0,0,1,0
