HID,Long1,Lat1,Long2,Lat2,marriage,divorce,birth,death,work,education,immigration
3525,113.9396419,22.74453187,114.0154736,22.65448952,0,0,0,0,0,2,0
1103,114.0239956,22.64331109,114.0192611,22.65543333,0,0,0,0,0,1,0
237,114.0173094,22.62430723,114.0294657,22.63053454,0,0,0,0,0,3,0
3519,113.8652014,22.5862659,113.8577667,22.58392266,0,0,0,0,0,1,0
3401,114.041099,22.60560235,114.0656992,22.6152615,0,0,0,0,0,4,0
3527,114.0424233,22.68753666,114.0656992,22.6152615,0,0,0,0,0,4,0
3439,114.0130341,22.62992084,114.0130341,22.62992084,0,0,0,0,0,3,0
3300,113.9013839,22.5753663,113.9081022,22.57355042,0,0,0,0,0,4,0
3356,113.890645,22.57484146,113.8865032,22.57412312,0,0,0,0,0,3,0
3583,114.0145377,22.55724398,114.023723,22.53002473,0,0,0,0,0,3,0
3492,114.0060361,22.64477552,114.0045131,22.64230583,0,0,0,0,0,1,0
590,113.9183133,22.49543257,113.93307265458952,22.492290735979946,0,0,0,0,0,4,0
3480,113.883369,22.59400215,113.8511874,22.57309821,0,0,0,0,0,3,0
3576,113.8771498,22.58317542,113.8847797,22.57238172,0,0,0,0,0,1,0
3431,113.8886117,22.77684509,113.8886117,22.77684509,0,0,0,0,0,5,0
3510,114.3354208,22.70099604,114.3573882,22.68876983,0,0,0,0,0,5,0
3399,114.2579837,22.68510514,114.219348,22.69336585,0,0,0,0,0,2,0
3380,113.8886117,22.77684509,113.8282306,22.78595423,0,0,0,0,0,1,0
3526,113.890645,22.57484146,113.8746316,22.55197004,0,0,0,0,0,1,0
3350,113.8865032,22.57412312,113.8998904,22.580372,0,0,0,0,0,2,0
3453,113.8771498,22.58317542,113.8803084,22.58326725,0,0,0,0,0,5,0
3432,114.0076839,22.63159925,114.0130341,22.62992084,0,0,0,0,0,5,0
3369,113.9338951,22.50164756,113.8874259,22.49073209,0,0,0,0,0,2,0
3325,114.2288876,22.70270774,114.2078712,22.6531411,0,0,0,0,0,3,0
3288,114.0455283,22.54648056,114.1248603,22.59405869,0,0,0,0,0,4,0
318,113.8505256,22.57003332,113.883369,22.59400215,0,0,0,0,0,3,0
3458,113.9359371,22.4935171,113.93307265458952,22.492290735979946,0,0,0,0,0,1,0
3405,114.0186815,22.63417359,114.0261157,22.63404516,0,0,0,0,0,5,0
1576,113.8840849,22.55088219,113.8852549,22.56447734,0,0,0,0,0,2,0
387,114.0239956,22.64331109,114.0311193,22.66163265,0,0,0,0,0,1,0
248,114.0615065,22.56363477,114.0844981,22.55396949,0,0,0,0,0,2,0
3386,113.8534184,22.57260798,113.8591147,22.57989424,0,0,0,0,0,3,0
3481,114.0239956,22.64331109,114.0064083,22.64803167,0,0,0,0,0,2,0
3545,113.9196572,22.51147003,113.9216868,22.50154896,0,0,0,0,0,2,0
3438,114.0174534,22.53769325,114.00477368983161,22.5531279820248,0,0,0,0,0,4,0
3448,113.811802,22.66183387,113.8307127,22.63797102,0,0,0,0,0,5,0
3397,113.8282306,22.78595423,113.8282306,22.78595423,0,0,0,0,0,4,0
3586,113.7721529,22.6885906,113.7721529,22.6885906,0,0,0,0,0,4,0
3465,114.0064083,22.64803167,114.0060361,22.64477552,0,0,0,0,0,5,0
3530,113.9631976,22.5273602,113.9477232,22.53044909,0,0,0,0,0,4,0
3291,113.8593418,22.62832393,113.8288835,22.685504,0,0,0,0,0,4,0
1643,113.9299459,22.74871131,113.9243591,22.73817724,0,0,0,0,0,1,0
3318,114.1335832,22.62485819,114.0960048,22.62649671,0,0,0,0,0,2,0
3506,114.1277981,22.58868764,114.03878,22.60185337,0,0,0,0,0,1,0
3540,114.2146226,22.73517897,114.2178435,22.7323655,0,0,0,0,0,2,0
3409,114.065254,22.55279516,114.0327179,22.56052807,0,0,0,0,0,3,0
1054,113.9813212,22.55009987,113.9701652,22.5470668,0,0,0,0,0,3,0
2588,114.0154736,22.65448952,114.025783,22.64965565,0,0,0,0,0,4,0
3361,114.0209658,22.64238649,114.0060361,22.64477552,0,0,0,0,0,3,0
3440,113.8259751,22.68298054,113.8288835,22.685504,0,0,0,0,0,1,0
