pid,livelong,livelat
4716,113.8998904,22.580372
4717,114.1248603,22.59405869
4718,114.1248603,22.59405869
4719,113.8577667,22.58392266
4720,113.8577667,22.58392266
4721,114.0374198,22.63386006
4722,114.0374198,22.63386006
4723,114.2330761,22.71232915
4724,114.2330761,22.71232915
4725,114.2398126,22.73337579
4726,114.2398126,22.73337579
4727,114.1306867,22.60230633
4728,114.1306867,22.60230633
4729,113.8764874,22.56452482
4730,113.8764874,22.56452482
4731,113.8826033,22.55538645
4732,113.8826033,22.55538645
4733,113.8786763,22.56727357
4734,113.8786763,22.56727357
4735,114.1299479,22.57726751
4736,114.1299479,22.57726751
4737,114.0261157,22.63404516
4738,114.0261157,22.63404516
4739,114.0143073,22.64591725
4740,114.0143073,22.64591725
4741,114.3337922,22.6956631
4742,114.3337922,22.6956631
4743,114.0109379,22.56738903
4744,114.0109379,22.56738903
4745,113.8155475,22.72749727
4746,113.8155475,22.72749727
4747,114.2096575,22.69814443
4748,114.2096575,22.69814443
4749,114.0173094,22.62430723
4750,114.0173094,22.62430723
4751,114.0361205,22.69654898
4752,114.0361205,22.69654898
4753,114.2146226,22.73517897
4754,114.2146226,22.73517897
4755,114.0521542,22.71887003
4756,114.0521542,22.71887003
4757,113.8619944,22.63229419
4758,113.8619944,22.63229419
4759,114.0304731,22.6598973
4760,114.0304731,22.6598973
4761,114.3348848,22.68106926
4762,114.3348848,22.68106926
4763,114.2258562,22.75410679
4764,114.2258562,22.75410679
4765,114.2078712,22.6531411
4766,114.2078712,22.6531411
4767,114.2146226,22.73517897
4768,114.2146226,22.73517897
4769,113.9243591,22.73817724
4770,113.9243591,22.73817724
4771,113.9687953,22.56660558
4772,113.9687953,22.56660558
4773,114.0591583,22.56203771
4774,114.0591583,22.56203771
4775,114.1332911,22.5477813
4776,114.1332911,22.5477813
4777,114.024742,22.65777296
4778,114.024742,22.65777296
4779,114.2330761,22.71232915
4780,114.2330761,22.71232915
4781,114.0684466,22.57172139
4782,114.0684466,22.57172139
4783,113.8832089,22.78014068
4784,113.8832089,22.78014068
4785,113.816067,22.77399148
4786,113.816067,22.77399148
4787,113.8865032,22.57412312
4788,113.8865032,22.57412312
4789,114.3411705,22.68281434
4790,114.3411705,22.68281434
4791,113.9530413,22.57404856
4792,113.9530413,22.57404856
4793,114.0250383,22.65376344
4794,114.0250383,22.65376344
4795,113.889344,22.56290387
4796,113.889344,22.56290387
4797,113.808932,22.73500402
4798,113.808932,22.73500402
4799,114.3298608,22.67928296
4800,114.3298608,22.67928296
4801,114.0518669,22.60421052
4802,114.0518669,22.60421052
4803,114.2618871,22.72814276
4804,114.2618871,22.72814276
4805,113.9396419,22.74453187
4806,113.9396419,22.74453187
4807,113.8846552,22.58885046
4808,113.8846552,22.58885046
4809,114.1335832,22.62485819
4810,114.1335832,22.62485819
4811,114.0478585,22.52515452
4812,114.0478585,22.52515452
4813,113.9969301,22.643064
4814,113.9969301,22.643064
4815,114.1187027,22.57398636
4816,114.1187027,22.57398636
4817,114.0367893,22.61215185
4818,114.0367893,22.61215185
4819,114.0182988,22.63196421
4820,114.0182988,22.63196421
4821,114.2044037,22.65303021
4822,114.2044037,22.65303021
4823,114.144408,22.61981457
4824,114.144408,22.61981457
4825,113.8288835,22.685504
4826,113.8288835,22.685504
4827,114.2325281,22.72728864
4828,114.2325281,22.72728864
4829,114.159033,22.61719484
4830,114.159033,22.61719484
4831,114.0361205,22.69654898
4832,114.0361205,22.69654898
4833,114.0521542,22.71887003
4834,114.0521542,22.71887003
4835,114.0660873,22.62543468
4836,114.0660873,22.62543468
4837,114.2096575,22.69814443
4838,114.2096575,22.69814443
4839,114.0064083,22.64803167
4840,114.0064083,22.64803167
4841,114.0634647,22.71861803
4842,114.0634647,22.71861803
4843,114.135555,22.60315924
4844,114.135555,22.60315924
4845,114.03878,22.60185337
4846,114.03878,22.60185337
4847,114.2709962,22.72776478
4848,114.2709962,22.72776478
4849,114.079839,22.54379355
4850,114.079839,22.54379355
4851,114.1351301,22.58489774
4852,114.1351301,22.58489774
4853,114.0154736,22.65448952
4854,114.0154736,22.65448952
4855,114.1366585,22.61360187
4856,114.1366585,22.61360187
4857,114.0227262,22.66113226
4858,114.0227262,22.66113226
4859,114.1230387,22.58068133
4860,114.1230387,22.58068133
4861,114.1695198,22.56610274
4862,114.1695198,22.56610274
4863,114.201737,22.70969063
4864,114.201737,22.70969063
4865,113.8678879,22.5713629
4866,113.8678879,22.5713629
4867,113.8885816,22.57839234
4868,113.8885816,22.57839234
4869,113.863216,22.57078846
4870,113.863216,22.57078846
4871,113.8846552,22.58885046
4872,113.8846552,22.58885046
4873,114.0227262,22.66113226
4874,114.0227262,22.66113226
4875,113.808973,22.73600021
4876,113.808973,22.73600021
4877,113.8534184,22.57260798
4878,113.8534184,22.57260798
4879,114.1335832,22.62485819
4880,114.1335832,22.62485819
4881,114.03878,22.60185337
4882,114.03878,22.60185337
4883,114.1194332,22.69858259
4884,114.1194332,22.69858259
4885,113.979472,22.5621445
4886,113.979472,22.5621445
4887,113.9337326,22.76402951
4888,113.9337326,22.76402951
4889,113.8268095,22.64682811
4890,113.8268095,22.64682811
4891,114.0261157,22.63404516
4892,114.0261157,22.63404516
4893,114.1281902,22.61384109
4894,114.1281902,22.61384109
4895,114.0060361,22.64477552
4896,114.0060361,22.64477552
4897,113.816067,22.77399148
4898,113.816067,22.77399148
4899,114.2084736,22.70857754
4900,114.2084736,22.70857754
4901,114.0174534,22.53769325
4902,114.0174534,22.53769325
4903,114.0170986,22.66684462
4904,114.0170986,22.66684462
4905,114.0358301,22.70436869
4906,114.0358301,22.70436869
4907,113.8594394,22.61901935
4908,113.8594394,22.61901935
4909,114.3355732,22.71003255
4910,114.3355732,22.71003255
4911,114.0374198,22.63386006
4912,114.0374198,22.63386006
4913,114.0213417,22.63478661
4914,114.0213417,22.63478661
4915,113.8998904,22.580372
4916,113.8998904,22.580372
4917,114.1281902,22.61384109
4918,114.1281902,22.61384109
4919,114.2378371,22.71639645
4920,114.2378371,22.71639645
4921,114.1322741,22.57814231
4922,114.1322741,22.57814231
4923,113.8777133,22.59947878
4924,113.8777133,22.59947878
4925,113.8455531,22.62289282
4926,113.8455531,22.62289282
4927,114.054181,22.59691261
4928,114.054181,22.59691261
4929,114.4039807,22.64005942
4930,114.4039807,22.64005942
4931,114.3354208,22.70099604
4932,114.3354208,22.70099604
4933,113.9833984,22.68138002
4934,113.9833984,22.68138002
4935,114.0209658,22.64238649
4936,114.0209658,22.64238649
4937,114.1357676,22.61672765
4938,114.1357676,22.61672765
4939,113.9011316,22.78291302
4940,113.9011316,22.78291302
4941,114.1369357,22.60481852
4942,114.1369357,22.60481852
4943,114.1227205,22.55684904
4944,114.1227205,22.55684904
4945,114.1376447,22.57401299
4946,114.1376447,22.57401299
4947,114.266457,22.69397912
4948,114.266457,22.69397912
4949,114.2468222,22.72244962
4950,114.2468222,22.72244962
4951,113.8897867,22.58338662
4952,113.8897867,22.58338662
4953,114.1351301,22.58489774
4954,114.1351301,22.58489774
4955,114.1298848,22.68634625
4956,114.1298848,22.68634625
4957,114.0661372,22.53257542
4958,114.0661372,22.53257542
4959,114.3840416,22.71104477
4960,114.3840416,22.71104477
4961,113.9022636,22.56490518
4962,113.9022636,22.56490518
4963,114.3246862,22.68515792
4964,114.3246862,22.68515792
4965,113.8591147,22.57989424
4966,113.8591147,22.57989424
4967,114.0496003,22.59798946
4968,114.0496003,22.59798946
4969,113.9203572,22.53052668
4970,113.9203572,22.53052668
4971,113.8357379,22.64104742
4972,113.8357379,22.64104742
4973,113.8522069,22.6141377
4974,113.8522069,22.6141377
4975,113.8885816,22.57839234
4976,113.8885816,22.57839234
4977,113.9396419,22.74453187
4978,113.9396419,22.74453187
4979,114.0143073,22.64591725
4980,114.0143073,22.64591725
4981,114.201737,22.70969063
4982,114.201737,22.70969063
4983,113.9367698,22.75570779
4984,113.9367698,22.75570779
4985,113.8086356,22.70191858
4986,113.8086356,22.70191858
4987,114.0045131,22.64230583
4988,114.0045131,22.64230583
4989,113.8846552,22.58885046
4990,113.8846552,22.58885046
4991,113.979472,22.5621445
4992,113.979472,22.5621445
4993,113.8511874,22.57309821
4994,113.8511874,22.57309821
4995,114.0233353,22.66876881
4996,114.0233353,22.66876881
4997,114.1184496,22.55142453
4998,114.1184496,22.55142453
4999,114.054181,22.59691261
5000,114.054181,22.59691261
5001,114.2579837,22.68510514
5002,114.2579837,22.68510514
5003,114.054181,22.59691261
5004,114.054181,22.59691261
5005,113.8678879,22.5713629
5006,113.8678879,22.5713629
5007,114.1248603,22.59405869
5008,114.1248603,22.59405869
5009,113.8846552,22.58885046
5010,113.8846552,22.58885046
5011,113.9969301,22.643064
5012,113.9969301,22.643064
5013,114.2625363,22.74366001
5014,114.2625363,22.74366001
5015,114.0019357,22.54763075
5016,114.0019357,22.54763075
5017,114.0283921,22.6298931
5018,114.0283921,22.6298931
5019,113.9195337,22.53600685
5020,113.9195337,22.53600685
5021,114.0060361,22.64477552
5022,114.0060361,22.64477552
5023,114.0204046,22.53807139
5024,114.0204046,22.53807139
5025,114.1125384,22.59592024
5026,114.1125384,22.59592024
5027,114.0154736,22.65448952
5028,114.0154736,22.65448952
5029,114.0367893,22.61215185
5030,114.0367893,22.61215185
5031,114.2215604,22.73269285
5032,114.2215604,22.73269285
5033,114.1354808,22.56964572
5034,114.1354808,22.56964572
5035,113.8361658,22.64005263
5036,113.8361658,22.64005263
5037,114.1002178,22.54785762
5038,114.1002178,22.54785762
5039,113.9011316,22.78291302
5040,113.9011316,22.78291302
5041,114.2146226,22.73517897
5042,114.2146226,22.73517897
5043,114.3337922,22.6956631
5044,114.3337922,22.6956631
5045,114.2078712,22.6531411
5046,114.2078712,22.6531411
5047,114.0424518,22.60068335
5048,114.0424518,22.60068335
5049,113.9379107,22.76365792
5050,113.9379107,22.76365792
5051,113.8852549,22.56447734
5052,113.8852549,22.56447734
5053,114.0263723,22.55599854
5054,114.0263723,22.55599854
5055,114.3392882,22.71090932
5056,114.3392882,22.71090932
5057,113.8443979,22.60607457
5058,113.8443979,22.60607457
5059,113.8593418,22.62832393
5060,113.8593418,22.62832393
5061,113.9657245,22.55509926
5062,113.9657245,22.55509926
5063,114.0966175,22.55546143
5064,114.0966175,22.55546143
5065,114.0211442,22.65440316
5066,114.0211442,22.65440316
5067,114.2084736,22.70857754
5068,114.2084736,22.70857754
5069,114.2636679,22.73255078
5070,114.2636679,22.73255078
5071,114.2146226,22.73517897
5072,114.2146226,22.73517897
5073,113.883369,22.59400215
5074,113.883369,22.59400215
5075,113.8361658,22.64005263
5076,113.8361658,22.64005263
5077,113.9296542,22.51692758
5078,113.9296542,22.51692758
5079,114.2221366,22.6951384
5080,114.2221366,22.6951384
5081,114.0509316,22.56414593
5082,114.0509316,22.56414593
5083,113.863216,22.57078846
5084,113.863216,22.57078846
5085,113.8922297,22.54960966
5086,113.8922297,22.54960966
5087,113.9196572,22.51147003
5088,113.9196572,22.51147003
5089,114.1119225,22.54455996
5090,114.1119225,22.54455996
5091,113.9144555,22.49428932
5092,113.9144555,22.49428932
5093,113.8771498,22.58317542
5094,113.8771498,22.58317542
5095,114.0224392,22.63876677
5096,114.0224392,22.63876677
5097,113.9313764,22.49820515
5098,113.9313764,22.49820515
5099,114.0361205,22.69654898
5100,114.0361205,22.69654898
5101,114.025783,22.64965565
5102,114.025783,22.64965565
5103,114.0519279,22.62135229
5104,114.0519279,22.62135229
5105,114.054181,22.59691261
5106,114.054181,22.59691261
5107,113.8361658,22.64005263
5108,113.8361658,22.64005263
5109,114.2215604,22.73269285
5110,114.2215604,22.73269285
5111,114.0844981,22.55396949
5112,114.0844981,22.55396949
5113,113.8846552,22.58885046
5114,113.8846552,22.58885046
5115,114.1017011,22.63294473
5116,114.1017011,22.63294473
5117,114.0981961,22.61381608
5118,114.0981961,22.61381608
5119,114.2625363,22.74366001
5120,114.2625363,22.74366001
5121,114.0261157,22.63404516
5122,114.0261157,22.63404516
5123,113.9402698,22.58446982
5124,113.9402698,22.58446982
5125,113.9477232,22.53044909
5126,113.9477232,22.53044909
5127,113.9022636,22.56490518
5128,113.9022636,22.56490518
5129,113.8593418,22.62832393
5130,113.8593418,22.62832393
5131,113.8846552,22.58885046
5132,113.8846552,22.58885046
5133,114.0045131,22.64230583
5134,114.0045131,22.64230583
5135,114.0233353,22.66876881
5136,114.0233353,22.66876881
5137,114.1366585,22.61360187
5138,114.1366585,22.61360187
5139,113.9311877,22.50132536
5140,113.9311877,22.50132536
5141,113.8988418,22.56670695
5142,113.8988418,22.56670695
5143,114.0123941,22.55631542
5144,114.0123941,22.55631542
5145,114.076109,22.53629136
5146,114.076109,22.53629136
5147,114.0652697,22.54712177
5148,114.0652697,22.54712177
5149,114.0265208,22.53258663
5150,114.0265208,22.53258663
5151,113.9402698,22.58446982
5152,113.9402698,22.58446982
5153,113.8259751,22.68298054
5154,113.8259751,22.68298054
5155,113.816067,22.77399148
5156,113.816067,22.77399148
5157,113.8357379,22.64104742
5158,113.8357379,22.64104742
5159,114.1133745,22.53726168
5160,114.1133745,22.53726168
5161,113.7721529,22.6885906
5162,113.7721529,22.6885906
5163,113.8614431,22.58873239
5164,113.8614431,22.58873239
5165,114.3337922,22.6956631
5166,114.3337922,22.6956631
5167,113.8511874,22.57309821
5168,113.8511874,22.57309821
5169,114.0358301,22.70436869
5170,114.0358301,22.70436869
5171,113.7721529,22.6885906
5172,113.7721529,22.6885906
5173,114.0151204,22.63547529
5174,114.0151204,22.63547529
5175,114.0660873,22.62543468
5176,114.0660873,22.62543468
5177,114.3392882,22.71090932
5178,114.3392882,22.71090932
5179,114.0565727,22.69299886
5180,114.0565727,22.69299886
5181,113.8593418,22.62832393
5182,113.8593418,22.62832393
5183,114.0064083,22.64803167
5184,114.0064083,22.64803167
5185,114.2376679,22.71326216
5186,114.2376679,22.71326216
5187,113.9379107,22.76365792
5188,113.9379107,22.76365792
5189,113.9256338,22.51572657
5190,113.9256338,22.51572657
5191,113.8979427,22.56079451
5192,113.8979427,22.56079451
5193,114.1494133,22.61039668
5194,114.1494133,22.61039668
5195,113.8897867,22.58338662
5196,113.8897867,22.58338662
5197,114.2468222,22.72244962
5198,114.2468222,22.72244962
5199,114.2288876,22.70270774
5200,114.2288876,22.70270774
5201,114.0392505,22.52462702
5202,114.0392505,22.52462702
5203,113.8840849,22.55088219
5204,113.8840849,22.55088219
5205,114.1183316,22.56107544
5206,114.1183316,22.56107544
5207,114.2200589,22.67903175
5208,114.2200589,22.67903175
5209,114.2468222,22.72244962
5210,114.2468222,22.72244962
5211,114.0519279,22.62135229
5212,114.0519279,22.62135229
5213,113.931892,22.51493316
5214,113.931892,22.51493316
5215,113.8746316,22.55197004
5216,113.8746316,22.55197004
5217,114.2288876,22.70270774
5218,114.2288876,22.70270774
5219,114.2215604,22.73269285
5220,114.2215604,22.73269285
5221,114.2492833,22.72174575
5222,114.2492833,22.72174575
5223,113.8922297,22.54960966
5224,113.8922297,22.54960966
5225,113.8940988,22.77962149
5226,113.8940988,22.77962149
5227,114.0217343,22.65356868
5228,114.0217343,22.65356868
5229,113.9379107,22.76365792
5230,113.9379107,22.76365792
5231,114.1052288,22.69936491
5232,114.1052288,22.69936491
5233,114.0367893,22.61215185
5234,114.0367893,22.61215185
5235,114.2367467,22.72324864
5236,114.2367467,22.72324864
5237,113.9833984,22.68138002
5238,113.9833984,22.68138002
5239,113.8858823,22.49565763
5240,113.8858823,22.49565763
5241,113.8505256,22.57003332
5242,113.8505256,22.57003332
5243,113.8832089,22.78014068
5244,113.8832089,22.78014068
5245,113.8886117,22.77684509
5246,113.8886117,22.77684509
5247,113.9477232,22.53044909
5248,113.9477232,22.53044909
5249,114.0045131,22.64230583
5250,114.0045131,22.64230583
5251,113.9040543,22.57707871
5252,113.9040543,22.57707871
5253,113.8485196,22.57678478
5254,113.8485196,22.57678478
5255,114.1103352,22.68648221
5256,114.1103352,22.68648221
5257,113.8886117,22.77684509
5258,113.8886117,22.77684509
5259,113.9969301,22.643064
5260,113.9969301,22.643064
5261,113.8614431,22.58873239
5262,113.8614431,22.58873239
5263,114.2302536,22.70924145
5264,114.2302536,22.70924145
5265,114.0263723,22.55599854
5266,114.0263723,22.55599854
5267,113.8507985,22.7636276
5268,113.8507985,22.7636276
5269,113.8772696,22.56713794
5270,113.8772696,22.56713794
5271,113.8988418,22.56670695
5272,113.8988418,22.56670695
5273,113.8522069,22.6141377
5274,113.8522069,22.6141377
5275,113.8507985,22.7636276
5276,113.8507985,22.7636276
5277,114.2084736,22.70857754
5278,114.2084736,22.70857754
5279,113.9969301,22.643064
5280,113.9969301,22.643064
5281,114.1220831,22.59238119
5282,114.1220831,22.59238119
5283,114.2625363,22.74366001
5284,114.2625363,22.74366001
5285,113.9270294,22.4862799
5286,113.9270294,22.4862799
5287,113.8786763,22.56727357
5288,113.8786763,22.56727357
5289,114.0504754,22.52944558
5290,114.0504754,22.52944558
5291,114.4135457,22.63002625
5292,114.4135457,22.63002625
5293,113.9243591,22.73817724
5294,113.9243591,22.73817724
5295,113.9863711,22.5576736
5296,113.9863711,22.5576736
5297,113.8138057,22.65911917
5298,113.8138057,22.65911917
5299,113.9256338,22.51572657
5300,113.9256338,22.51572657
5301,113.9151904,22.53465889
5302,113.9151904,22.53465889
5303,113.9196572,22.51147003
5304,113.9196572,22.51147003
5305,114.0629266,22.64340795
5306,114.0629266,22.64340795
5307,114.03878,22.60185337
5308,114.03878,22.60185337
5309,114.1782169,22.65210551
5310,114.1782169,22.65210551
5311,114.0166391,22.71416863
5312,114.0166391,22.71416863
5313,113.9519058,22.54701975
5314,113.9519058,22.54701975
5315,113.9013839,22.5753663
5316,113.9013839,22.5753663
5317,114.1340787,22.550601
5318,114.1340787,22.550601
5319,113.886871,22.57638403
5320,113.886871,22.57638403
5321,113.8270988,22.77309735
5322,113.8270988,22.77309735
5323,114.0173094,22.62430723
5324,114.0173094,22.62430723
5325,114.3871403,22.71081409
5326,114.3871403,22.71081409
5327,114.0173094,22.62430723
5328,114.0173094,22.62430723
5329,113.9235178,22.5518927
5330,113.9235178,22.5518927
5331,114.0236514,22.62886945
5332,114.0236514,22.62886945
5333,113.9863711,22.5576736
5334,113.9863711,22.5576736
5335,113.8852549,22.56447734
5336,113.8852549,22.56447734
5337,114.1203418,22.56092471
5338,114.1203418,22.56092471
5339,113.9104005,22.56214157
5340,113.9104005,22.56214157
5341,113.9310952,22.51119943
5342,113.9310952,22.51119943
5343,113.8746316,22.55197004
5344,113.8746316,22.55197004
5345,113.9035763,22.56325293
5346,113.9035763,22.56325293
5347,114.0706314,22.52768003
5348,114.0706314,22.52768003
5349,113.8929912,22.58353792
5350,113.8929912,22.58353792
5351,113.7913371,22.73468193
5352,113.7913371,22.73468193
5353,113.8289193,22.71956443
5354,113.8289193,22.71956443
5355,113.9137794,22.55581774
5356,113.9137794,22.55581774
5357,114.2258562,22.75410679
5358,114.2258562,22.75410679
5359,114.2625363,22.74366001
5360,114.2625363,22.74366001
5361,114.2273386,22.69887747
5362,114.2273386,22.69887747
5363,114.0304731,22.6598973
5364,114.0304731,22.6598973
5365,114.3246862,22.68515792
5366,114.3246862,22.68515792
5367,114.3573882,22.68876983
5368,114.3573882,22.68876983
5369,114.1125384,22.59592024
5370,114.1125384,22.59592024
5371,114.1000347,22.56966506
5372,114.1000347,22.56966506
5373,113.8697869,22.56524438
5374,113.8697869,22.56524438
5375,114.0348884,22.5543998
5376,114.0348884,22.5543998
5377,114.0045131,22.64230583
5378,114.0045131,22.64230583
5379,113.8979427,22.56079451
5380,113.8979427,22.56079451
5381,114.1103352,22.68648221
5382,114.1103352,22.68648221
5383,114.0358301,22.70436869
5384,114.0358301,22.70436869
5385,114.1180708,22.5549898
5386,114.1180708,22.5549898
5387,113.880545,22.56089154
5388,113.880545,22.56089154
5389,114.0232271,22.62488194
5390,114.0232271,22.62488194
5391,114.1491021,22.54897152
5392,114.1491021,22.54897152
5393,113.8730238,22.56231772
5394,113.8730238,22.56231772
5395,114.0261157,22.63404516
5396,114.0261157,22.63404516
5397,114.3298608,22.67928296
5398,114.3298608,22.67928296
5399,114.0227262,22.66113226
5400,114.0227262,22.66113226
5401,114.0211442,22.65440316
5402,114.0211442,22.65440316
5403,113.8016913,22.72411911
5404,113.8016913,22.72411911
5405,113.8897867,22.58338662
5406,113.8897867,22.58338662
5407,113.8619944,22.63229419
5408,113.8619944,22.63229419
5409,114.0045131,22.64230583
5410,114.0045131,22.64230583
5411,114.2258562,22.75410679
5412,114.2258562,22.75410679
5413,114.025783,22.64965565
5414,114.025783,22.64965565
5415,114.0423111,22.69632602
5416,114.0423111,22.69632602
5417,113.9203572,22.53052668
5418,113.9203572,22.53052668
5419,113.8897867,22.58338662
5420,113.8897867,22.58338662
5421,113.883369,22.59400215
5422,113.883369,22.59400215
5423,113.9206787,22.50698449
5424,113.9206787,22.50698449
5425,114.103918,22.53741437
5426,114.103918,22.53741437
5427,114.2709962,22.72776478
5428,114.2709962,22.72776478
5429,114.2180284,22.69007596
5430,114.2180284,22.69007596
5431,113.8579814,22.62330717
5432,113.8579814,22.62330717
5433,114.0521542,22.71887003
5434,114.0521542,22.71887003
5435,114.2273386,22.69887747
5436,114.2273386,22.69887747
5437,113.9337326,22.76402951
5438,113.9337326,22.76402951
5439,113.8072593,22.73892823
5440,113.8072593,22.73892823
5441,113.9156862,22.52466374
5442,113.9156862,22.52466374
5443,114.2330761,22.71232915
5444,114.2330761,22.71232915
5445,114.1172407,22.63049964
5446,114.1172407,22.63049964
5447,114.0173094,22.62430723
5448,114.0173094,22.62430723
5449,113.8839037,22.48167429
5450,113.8839037,22.48167429
5451,114.079839,22.54379355
5452,114.079839,22.54379355
5453,114.0424518,22.60068335
5454,114.0424518,22.60068335
5455,113.8361658,22.64005263
5456,113.8361658,22.64005263
5457,113.8909863,22.77584712
5458,113.8909863,22.77584712
5459,114.0064083,22.64803167
5460,114.0064083,22.64803167
5461,113.8361658,22.64005263
5462,113.8361658,22.64005263
5463,113.8678879,22.5713629
5464,113.8678879,22.5713629
5465,113.8619944,22.63229419
5466,113.8619944,22.63229419
5467,113.9400233,22.52891281
5468,113.9400233,22.52891281
5469,114.2313093,22.73291925
5470,114.2313093,22.73291925
5471,113.9396419,22.74453187
5472,113.9396419,22.74453187
5473,113.8854816,22.58430443
5474,113.8854816,22.58430443
5475,113.883369,22.59400215
5476,113.883369,22.59400215
5477,114.0680177,22.62361374
5478,114.0680177,22.62361374
5479,113.8678879,22.5713629
5480,113.8678879,22.5713629
5481,113.8072593,22.73892823
5482,113.8072593,22.73892823
5483,114.3337922,22.6956631
5484,114.3337922,22.6956631
5485,114.2376679,22.71326216
5486,114.2376679,22.71326216
5487,114.0496003,22.59798946
5488,114.0496003,22.59798946
5489,114.0173094,22.62430723
5490,114.0173094,22.62430723
5491,114.3354208,22.70099604
5492,114.3354208,22.70099604
5493,113.9299459,22.74871131
5494,113.9299459,22.74871131
5495,113.8772696,22.56713794
5496,113.8772696,22.56713794
5497,113.9868777,22.56314355
5498,113.9868777,22.56314355
5499,114.2258562,22.75410679
5500,114.2258562,22.75410679
5501,114.0960048,22.62649671
5502,114.0960048,22.62649671
5503,113.8624756,22.5662248
5504,113.8624756,22.5662248
5505,114.0591583,22.56203771
5506,114.0591583,22.56203771
5507,114.0706314,22.52768003
5508,114.0706314,22.52768003
5509,114.0591583,22.56203771
5510,114.0591583,22.56203771
5511,113.9657245,22.55509926
5512,113.9657245,22.55509926
5513,114.2515448,22.72856246
5514,114.2515448,22.72856246
5515,113.8155475,22.72749727
5516,113.8155475,22.72749727
5517,113.9197434,22.52402639
5518,113.9197434,22.52402639
5519,114.2146226,22.73517897
5520,114.2146226,22.73517897
5521,113.8357379,22.64104742
5522,113.8357379,22.64104742
5523,114.2260265,22.73332349
5524,114.2260265,22.73332349
5525,114.0680177,22.62361374
5526,114.0680177,22.62361374
5527,114.0217343,22.65356868
5528,114.0217343,22.65356868
5529,114.0651306,22.55945076
5530,114.0651306,22.55945076
5531,114.0548687,22.57485599
5532,114.0548687,22.57485599
5533,114.012641,22.54062423
5534,114.012641,22.54062423
5535,114.0227262,22.66113226
5536,114.0227262,22.66113226
5537,114.1172407,22.63049964
5538,114.1172407,22.63049964
5539,114.0261157,22.63404516
5540,114.0261157,22.63404516
5541,113.9779929,22.5540314
5542,113.9779929,22.5540314
5543,114.079839,22.54379355
5544,114.079839,22.54379355
5545,113.936328,22.49790164
5546,113.936328,22.49790164
5547,113.8072593,22.73892823
5548,113.8072593,22.73892823
5549,114.2025724,22.7228733
5550,114.2025724,22.7228733
5551,114.2590034,22.71962253
5552,114.2590034,22.71962253
5553,114.021228,22.53092009
5554,114.021228,22.53092009
5555,114.1494133,22.61039668
5556,114.1494133,22.61039668
5557,113.8282306,22.78595423
5558,113.8282306,22.78595423
5559,114.3573882,22.68876983
5560,114.3573882,22.68876983
5561,114.0213417,22.63478661
5562,114.0213417,22.63478661
5563,113.8268095,22.64682811
5564,113.8268095,22.64682811
5565,114.0680177,22.62361374
5566,114.0680177,22.62361374
5567,114.135555,22.60315924
5568,114.135555,22.60315924
5569,113.9767135,22.5617285
5570,113.9767135,22.5617285
5571,113.906304,22.51810499
5572,113.906304,22.51810499
5573,114.1782169,22.65210551
5574,114.1782169,22.65210551
5575,113.8493022,22.59437716
5576,113.8493022,22.59437716
5577,113.8826033,22.55538645
5578,113.8826033,22.55538645
5579,114.0634647,22.71861803
5580,114.0634647,22.71861803
5581,113.8534184,22.57260798
5582,113.8534184,22.57260798
5583,114.3350117,22.70546672
5584,114.3350117,22.70546672
5585,114.1521654,22.62244737
5586,114.1521654,22.62244737
5587,114.0966175,22.55546143
5588,114.0966175,22.55546143
5589,113.9216623,22.54510949
5590,113.9216623,22.54510949
5591,113.9042899,22.5665363
5592,113.9042899,22.5665363
5593,114.0130341,22.62992084
5594,114.0130341,22.62992084
5595,113.922354,22.52687612
5596,113.922354,22.52687612
5597,114.3392882,22.71090932
5598,114.3392882,22.71090932
5599,114.0181437,22.55644728
5600,114.0181437,22.55644728
5601,113.8534184,22.57260798
5602,113.8534184,22.57260798
5603,114.2376679,22.71326216
5604,114.2376679,22.71326216
5605,114.0369263,22.60625676
5606,114.0369263,22.60625676
5607,114.4135457,22.63002625
5608,114.4135457,22.63002625
5609,114.058055,22.69512613
5610,114.058055,22.69512613
5611,114.03878,22.60185337
5612,114.03878,22.60185337
5613,113.8591147,22.57989424
5614,113.8591147,22.57989424
5615,114.0591583,22.56203771
5616,114.0591583,22.56203771
5617,114.1928299,22.64789934
5618,114.1928299,22.64789934
5619,113.9109561,22.51688356
5620,113.9109561,22.51688356
5621,113.8289193,22.71956443
5622,113.8289193,22.71956443
5623,114.1203709,22.59595002
5624,114.1203709,22.59595002
5625,113.8909863,22.77584712
5626,113.8909863,22.77584712
5627,113.8746316,22.55197004
5628,113.8746316,22.55197004
5629,114.0506499,22.51219737
5630,114.0506499,22.51219737
5631,113.8845256,22.55733132
5632,113.8845256,22.55733132
5633,113.9969301,22.643064
5634,113.9969301,22.643064
5635,113.9195337,22.53600685
5636,113.9195337,22.53600685
5637,114.2361822,22.71228411
5638,114.2361822,22.71228411
5639,113.9970249,22.59258247
5640,113.9970249,22.59258247
5641,113.8236042,22.71840044
5642,113.8236042,22.71840044
5643,114.0361205,22.69654898
5644,114.0361205,22.69654898
5645,114.3084143,22.69174742
5646,114.3084143,22.69174742
5647,114.0719223,22.66166336
5648,114.0719223,22.66166336
5649,113.9338951,22.50164756
5650,113.9338951,22.50164756
5651,114.0523451,22.63970515
5652,114.0523451,22.63970515
5653,114.0270318,22.64049941
5654,114.0270318,22.64049941
